Time(us)	TipPos(nm)	Force(nN)	SamplePos(nm)	TipVel(nm/s)
15250.6214945643	103.5721227257	-0.0000177518	-33.2586802356	25443481.3471635470
15250.6269945643	103.7116425442	-0.0000177159	-33.2579702259	25314473.7610013000
15250.6324945643	103.8504532193	-0.0000176803	-33.2572609730	25185588.7314916140
15250.6379945643	103.9885554225	-0.0000176449	-33.2565524745	25056825.2042900810
15250.6434945643	104.1259498137	-0.0000176099	-33.2558447282	24928180.3705117960
15250.6489945642	104.2626370316	-0.0000175751	-33.2551377316	24799649.6690019740
15250.6544945642	104.3986176843	-0.0000175407	-33.2544314823	24671226.7951481940
15250.6599945642	104.5338923394	-0.0000175065	-33.2537259781	24542903.7161154640
15250.6654945642	104.6684615150	-0.0000174725	-33.2530212165	24414670.6926788390
15250.6709945642	104.8023256700	-0.0000174389	-33.2523171952	24286516.3078555800
15250.6764945642	104.9354851951	-0.0000174055	-33.2516139120	24158427.5012732220
15250.6819945642	105.0679404041	-0.0000173724	-33.2509113646	24030389.6101689450
15250.6874945642	105.1996915251	-0.0000173396	-33.2502095505	23902386.4163336080
15250.6929945642	105.3307386917	-0.0000173071	-33.2495084677	23774400.1989238970
15250.6984945642	105.4610819359	-0.0000172748	-33.2488081137	23646411.7932451520
15250.7039945642	105.5907211794	-0.0000172428	-33.2481084863	23518400.6546708200
15250.7094945642	105.7196562267	-0.0000172110	-33.2474095833	23390344.9280768710
15250.7149945642	105.8478867580	-0.0000171795	-33.2467114024	23262221.5220493670
15250.7204945642	105.9754123228	-0.0000171482	-33.2460139413	23134006.1885628740
15250.7259945642	106.1022323337	-0.0000171173	-33.2453171980	23005673.6059490070
15250.7314945642	106.2283460606	-0.0000170865	-33.2446211701	22877197.4671676350
15250.7369945642	106.3537526261	-0.0000170561	-33.2439258555	22748550.5713144350
15250.7424945642	106.4784510003	-0.0000170258	-33.2432312519	22619704.9185339990
15250.7479945642	106.6024399970	-0.0000169959	-33.2425373572	22490631.8087196950
15250.7534945642	106.7257182702	-0.0000169662	-33.2418441692	22361301.9422257510
15250.7589945642	106.8482843112	-0.0000169367	-33.2411516857	22231685.5238245130
15250.7644945642	106.9701364459	-0.0000169075	-33.2404599046	22101752.3679813030
15250.7699945642	107.0912728334	-0.0000168785	-33.2397688238	21971472.0063065360
15250.7754945642	107.2116914645	-0.0000168498	-33.2390784411	21840813.7961041670
15250.7809945642	107.3313901613	-0.0000168213	-33.2383887544	21709747.0298316110
15250.7864945642	107.4503665769	-0.0000167931	-33.2376997615	21578241.0449522360
15250.7919945642	107.5686181965	-0.0000167651	-33.2370114604	21446265.3340424820
15250.7974945642	107.6861423381	-0.0000167373	-33.2363238490	21313789.6545269040
15250.8029945642	107.8029361546	-0.0000167098	-33.2356369252	21180784.1375469980
15250.8084945642	107.9189966363	-0.0000166826	-33.2349506869	21047219.3958824650
15250.8139945642	108.0343206133	-0.0000166555	-33.2342651320	20913066.6303055810
15250.8194945642	108.1489047601	-0.0000166288	-33.2335802585	20778297.7340191900
15250.8249945642	108.2627455986	-0.0000166022	-33.2328960643	20642885.3948091530
15250.8304945642	108.3758395037	-0.0000165759	-33.2322125475	20506803.1945641930
15250.8359945642	108.4881827081	-0.0000165498	-33.2315297059	20370025.7056397800
15250.8414945641	108.5997713080	-0.0000165240	-33.2308475375	20232528.5841766260
15250.8469945641	108.7106012696	-0.0000164984	-33.2301660404	20094288.6592916730
15250.8524945641	108.8206684357	-0.0000164730	-33.2294852125	19955284.0184634140
15250.8579945641	108.9299685329	-0.0000164479	-33.2288050518	19815494.0885211150
15250.8634945641	109.0384971792	-0.0000164230	-33.2281255564	19674899.7120476330
15250.8689945641	109.1462498921	-0.0000163983	-33.2274467242	19533483.2186259250
15250.8744945641	109.2532220968	-0.0000163739	-33.2267685534	19391228.4911707490
15250.8799945641	109.3594091351	-0.0000163497	-33.2260910419	19248121.0266540270
15250.8854945641	109.4648062746	-0.0000163258	-33.2254141877	19104147.9912003060
15250.8909945641	109.5694087177	-0.0000163021	-33.2247379891	18959298.2694571430
15250.8964945641	109.6732116115	-0.0000162786	-33.2240624439	18813562.5076107270
15250.9019945641	109.7762100573	-0.0000162553	-33.2233875503	18666933.1505379600
15250.9074945641	109.8783991210	-0.0000162323	-33.2227133064	18519404.4725764950
15250.9129945641	109.9797738429	-0.0000162095	-33.2220397103	18370972.6015896240
15250.9184945641	110.0803292481	-0.0000161869	-33.2213667600	18221635.5368206610
15250.9239945641	110.1800603568	-0.0000161646	-33.2206944537	18071393.1599834230
15250.9294945641	110.2789621947	-0.0000161425	-33.2200227895	17920247.2399067430
15250.9349945641	110.3770298034	-0.0000161207	-33.2193517655	17768201.4301222820
15250.9404945641	110.4742582506	-0.0000160990	-33.2186813798	17615261.2602917960
15250.9459945641	110.5706426405	-0.0000160776	-33.2180116306	17461434.1208193450
15250.9514945641	110.6661781240	-0.0000160565	-33.2173425161	17306729.2407197100
15250.9569945641	110.7608599086	-0.0000160355	-33.2166740344	17151157.6594602170
15250.9624945641	110.8546832683	-0.0000160148	-33.2160061836	16994732.1921937650
15250.9679945641	110.9476435533	-0.0000159944	-33.2153389620	16837467.3886310200
15250.9734945641	111.0397361992	-0.0000159741	-33.2146723677	16679379.4861144030
15250.9789945641	111.1309567364	-0.0000159541	-33.2140063989	16520486.3566574960
15250.9844945641	111.2213007986	-0.0000159343	-33.2133410539	16360807.4481197730
15250.9899945641	111.3107641315	-0.0000159148	-33.2126763307	16200363.7202493830
15250.9954945641	111.3993426009	-0.0000158955	-33.2120122277	16039177.5753282870
15251.0009945641	111.4870322000	-0.0000158764	-33.2113487430	15877272.7834243960
15251.0064945641	111.5738290573	-0.0000158575	-33.2106858749	15714674.4037564490
15251.0119945641	111.6597294427	-0.0000158389	-33.2100236216	15551408.7006100810
15251.0174945641	111.7447297746	-0.0000158205	-33.2093619814	15387503.0561651940
15251.0229945641	111.8288266252	-0.0000158023	-33.2087009525	15222985.8788101710
15251.0284945640	111.9120167260	-0.0000157844	-33.2080405332	15057886.5081008670
15251.0339945640	111.9942969726	-0.0000157667	-33.2073807217	14892235.1169125470
15251.0394945640	112.0756644291	-0.0000157492	-33.2067215164	14726062.6105364620
15251.0449945640	112.1561163316	-0.0000157319	-33.2060629154	14559400.5234500300
15251.0504945640	112.2356500913	-0.0000157149	-33.2054049171	14392280.9143778920
15251.0559945640	112.3142632973	-0.0000156981	-33.2047475199	14224736.2593161560
15251.0614945640	112.3919537183	-0.0000156815	-33.2040907219	14056799.3435212490
15251.0669945640	112.4687193040	-0.0000156651	-33.2034345215	13888503.1526748720
15251.0724945640	112.5445581858	-0.0000156490	-33.2027789171	13719880.7638367820
15251.0779945640	112.6194686772	-0.0000156331	-33.2021239069	13550965.2359247730
15251.0834945640	112.6934492729	-0.0000156174	-33.2014694893	13381789.5008903500
15251.0889945640	112.7664986482	-0.0000156019	-33.2008156627	13212386.2555798740
15251.0944945640	112.8386156572	-0.0000155867	-33.2001624253	13042787.8549151330
15251.0999945640	112.9097993304	-0.0000155717	-33.1995097755	12873026.2063098890
15251.1054945640	112.9800488721	-0.0000155569	-33.1988577118	12703132.6663688890
15251.1109945640	113.0493636570	-0.0000155423	-33.1982062324	12533137.9397991880
15251.1164945640	113.1177432264	-0.0000155279	-33.1975553357	12363071.9809293240
15251.1219945640	113.1851872834	-0.0000155138	-33.1969050202	12192963.8984874300
15251.1274945640	113.2516956883	-0.0000154998	-33.1962552842	12022841.8635763360
15251.1329945640	113.3172684531	-0.0000154861	-33.1956061261	11852733.0215121170
15251.1384945640	113.3819057355	-0.0000154726	-33.1949575443	11682663.4077543370
15251.1439945640	113.4456078325	-0.0000154593	-33.1943095373	11512657.8679966810
15251.1494945640	113.5083751737	-0.0000154463	-33.1936621034	11342739.9834623170
