Time(us)	TipPos(nm)	Force(nN)	SamplePos(nm)	TipVel(nm/s)
30250.3244866691	-129.4150684519	-5.7741651359	-129.4150684519	310812.6421873426
30250.3299866691	-129.4133625900	-5.7695723701	-129.4133625900	309702.0988299402
30250.3354866691	-129.4116628481	-5.7649020924	-129.4116628481	308587.8569273796
30250.3409866691	-129.4099692465	-5.7601543585	-129.4099692465	307469.9297866351
30250.3464866691	-129.4082818055	-5.7553292251	-129.4082818055	306348.3307583070
30250.3519866691	-129.4066005451	-5.7504267499	-129.4066005451	305223.0732365130
30250.3574866691	-129.4049254856	-5.7454469914	-129.4049254856	304094.1706597224
30250.3629866691	-129.4032566467	-5.7403900090	-129.4032566467	302961.6365089958
30250.3684866691	-129.4015940486	-5.7352558633	-129.4015940486	301825.4843094283
30250.3739866691	-129.3999377111	-5.7300446154	-129.3999377111	300685.7276298474
30250.3794866691	-129.3982876539	-5.7247563276	-129.3982876539	299542.3800802207
30250.3849866691	-129.3966438967	-5.7193910631	-129.3966438967	298395.4553154843
30250.3904866690	-129.3950064592	-5.7139488860	-129.3950064592	297244.9670321345
30250.3959866690	-129.3933753610	-5.7084298612	-129.3933753610	296090.9289698771
30250.4014866690	-129.3917506214	-5.7028340546	-129.3917506214	294933.3549104861
30250.4069866690	-129.3901322600	-5.6971615331	-129.3901322600	293772.2586777154
30250.4124866690	-129.3885202959	-5.6914123644	-129.3885202959	292607.6541376950
30250.4179866690	-129.3869147486	-5.6855866172	-129.3869147486	291439.5551986324
30250.4234866690	-129.3853156372	-5.6796843611	-129.3853156372	290267.9758094602
30250.4289866690	-129.3837229807	-5.6737056665	-129.3837229807	289092.9299619122
30250.4344866690	-129.3821367981	-5.6676506048	-129.3821367981	287914.4316889650
30250.4399866690	-129.3805571085	-5.6615192484	-129.3805571085	286732.4950638097
30250.4454866690	-129.3789839307	-5.6553116704	-129.3789839307	285547.1342017109
30250.4509866690	-129.3774172835	-5.6490279451	-129.3774172835	284358.3632589726
30250.4564866690	-129.3758571855	-5.6426681474	-129.3758571855	283166.1964316908
30250.4619866690	-129.3743036555	-5.6362323533	-129.3743036555	281970.6479563915
30250.4674866690	-129.3727567119	-5.6297206397	-129.3727567119	280771.7321113538
30250.4729866690	-129.3712163733	-5.6231330843	-129.3712163733	279569.4632138336
30250.4784866690	-129.3696826580	-5.6164697658	-129.3696826580	278363.8556220218
30250.4839866690	-129.3681555843	-5.6097307637	-129.3681555843	277154.9237334945
30250.4894866690	-129.3666351706	-5.6029161586	-129.3666351706	275942.6819853142
30250.4949866690	-129.3651214348	-5.5960260318	-129.3651214348	274727.1448542379
30250.5004866690	-129.3636143953	-5.5890604657	-129.3636143953	273508.3268568234
30250.5059866690	-129.3621140698	-5.5820195433	-129.3621140698	272286.2425477681
30250.5114866690	-129.3606204764	-5.5749033488	-129.3606204764	271060.9065220911
30250.5169866690	-129.3591336328	-5.5677119672	-129.3591336328	269832.3334129501
30250.5224866690	-129.3576535569	-5.5604454844	-129.3576535569	268600.5378920637
30250.5279866690	-129.3561802663	-5.5531039871	-129.3561802663	267365.5346699101
30250.5334866690	-129.3547137786	-5.5456875629	-129.3547137786	266127.3384956289
30250.5389866690	-129.3532541113	-5.5381963006	-129.3532541113	264885.9641551621
30250.5444866690	-129.3518012818	-5.5306302895	-129.3518012818	263641.4264735284
30250.5499866690	-129.3503553075	-5.5229896200	-129.3503553075	262393.7403129566
30250.5554866690	-129.3489162057	-5.5152743833	-129.3489162057	261142.9205742305
30250.5609866690	-129.3474839936	-5.5074846716	-129.3474839936	259888.9821946248
30250.5664866690	-129.3460586882	-5.4996205779	-129.3460586882	258631.9401490421
30250.5719866690	-129.3446403066	-5.4916821962	-129.3446403066	257371.8094493906
30250.5774866690	-129.3432288657	-5.4836696211	-129.3432288657	256108.6051440665
30250.5829866689	-129.3418243824	-5.4755829485	-129.3418243824	254842.3423187852
30250.5884866689	-129.3404268734	-5.4674222749	-129.3404268734	253573.0360954369
30250.5939866689	-129.3390363555	-5.4591876977	-129.3390363555	252300.7016320933
30250.5994866689	-129.3376528451	-5.4508793152	-129.3376528451	251025.3541239367
30250.6049866689	-129.3362763590	-5.4424972268	-129.3362763590	249747.0088006674
30250.6104866689	-129.3349069134	-5.4340415325	-129.3349069134	248465.6809294158
30250.6159866689	-129.3335445248	-5.4255123333	-129.3335445248	247181.3858115162
30250.6214866689	-129.3321892095	-5.4169097311	-129.3321892095	245894.1387843856
30250.6269866689	-129.3308409835	-5.4082338285	-129.3308409835	244603.9552200665
30250.6324866689	-129.3294998630	-5.3994847292	-129.3294998630	243310.8505266792
30250.6379866689	-129.3281658641	-5.3906625376	-129.3281658641	242014.8401468613
30250.6434866689	-129.3268390026	-5.3817673593	-129.3268390026	240715.9395574697
30250.6489866689	-129.3255192945	-5.3727993002	-129.3255192945	239414.1642706085
30250.6544866689	-129.3242067554	-5.3637584677	-129.3242067554	238109.5298320806
30250.6599866689	-129.3229014010	-5.3546449696	-129.3229014010	236802.0518227284
30250.6654866689	-129.3216032470	-5.3454589147	-129.3216032470	235491.7458559545
30250.6709866689	-129.3203123088	-5.3362004128	-129.3203123088	234178.6275798946
30250.6764866689	-129.3190286018	-5.3268695744	-129.3190286018	232862.7126763761
30250.6819866689	-129.3177521414	-5.3174665110	-129.3177521414	231544.0168601001
30250.6874866689	-129.3164829428	-5.3079913349	-129.3164829428	230222.5558789467
30250.6929866689	-129.3152210212	-5.2984441592	-129.3152210212	228898.3455144951
30250.6984866689	-129.3139663917	-5.2888250979	-129.3139663917	227571.4015806739
30250.7039866689	-129.3127190692	-5.2791342659	-129.3127190692	226241.7399241765
30250.7094866689	-129.3114790686	-5.2693717790	-129.3114790686	224909.3764239531
30250.7149866689	-129.3102464048	-5.2595377537	-129.3102464048	223574.3269914027
30250.7204866689	-129.3090210924	-5.2496323075	-129.3090210924	222236.6075703850
30250.7259866689	-129.3078031461	-5.2396555586	-129.3078031461	220896.2341356619
30250.7314866689	-129.3065925804	-5.2296076262	-129.3065925804	219553.2226941439
30250.7369866689	-129.3053894098	-5.2194886304	-129.3053894098	218207.5892850907
30250.7424866689	-129.3041936487	-5.2092986918	-129.3041936487	216859.3499771179
30250.7479866689	-129.3030053113	-5.1990379323	-129.3030053113	215508.5208723301
30250.7534866689	-129.3018244119	-5.1887064744	-129.3018244119	214155.1181024994
30250.7589866689	-129.3006509645	-5.1783044414	-129.3006509645	212799.1578298871
30250.7644866689	-129.2994849831	-5.1678319577	-129.2994849831	211440.6562470365
30250.7699866688	-129.2983264817	-5.1572891481	-129.2983264817	210079.6295786425
30250.7754866688	-129.2971754742	-5.1466761387	-129.2971754742	208716.0940779190
30250.7809866688	-129.2960319741	-5.1359930562	-129.2960319741	207350.0660284759
30250.7864866688	-129.2948959953	-5.1252400282	-129.2948959953	205981.5617438914
30250.7919866688	-129.2937675513	-5.1144171831	-129.2937675513	204610.5975664807
30250.7974866688	-129.2926466555	-5.1035246501	-129.2926466555	203237.1898690450
30250.8029866688	-129.2915333213	-5.0925625593	-129.2915333213	201861.3550529201
30250.8084866688	-129.2904275621	-5.0815310416	-129.2904275621	200483.1095494115
30250.8139866688	-129.2893293910	-5.0704302289	-129.2893293910	199102.4698171101
30250.8194866688	-129.2882388212	-5.0592602535	-129.2882388212	197719.4523438592
30250.8249866688	-129.2871558657	-5.0480212491	-129.2871558657	196334.0736460247
30250.8304866688	-129.2860805373	-5.0367133496	-129.2860805373	194946.3502679835
30250.8359866688	-129.2850128490	-5.0253366903	-129.2850128490	193556.2987827471
30250.8414866688	-129.2839528135	-5.0138914069	-129.2839528135	192163.9357899868
30250.8469866688	-129.2829004435	-5.0023776362	-129.2829004435	190769.2779178040
30250.8524866688	-129.2818557515	-4.9907955157	-129.2818557515	189372.3418215753
30250.8579866688	-129.2808187500	-4.9791451836	-129.2808187500	187973.1441836632
30250.8634866688	-129.2797894515	-4.9674267791	-129.2797894515	186571.7017133992
30250.8689866688	-129.2787678680	-4.9556404421	-129.2787678680	185168.0311478178
30250.8744866688	-129.2777540120	-4.9437863134	-129.2777540120	183762.1492492717
30250.8799866688	-129.2767478955	-4.9318645346	-129.2767478955	182354.0728068819
30250.8854866688	-129.2757495304	-4.9198752481	-129.2757495304	180943.8186366434
30250.8909866688	-129.2747589288	-4.9078185969	-129.2747589288	179531.4035803892
30250.8964866688	-129.2737761025	-4.8956947252	-129.2737761025	178116.8445049629
30250.9019866688	-129.2728010631	-4.8835037776	-129.2728010631	176700.1583032506
30250.9074866688	-129.2718338224	-4.8712458998	-129.2718338224	175281.3618941880
30250.9129866688	-129.2708743919	-4.8589212382	-129.2708743919	173860.4722207864
30250.9184866688	-129.2699227830	-4.8465299399	-129.2699227830	172437.5062516904
30250.9239866688	-129.2689790071	-4.8340721530	-129.2689790071	171012.4809802415
30250.9294866688	-129.2680430756	-4.8215480261	-129.2680430756	169585.4134248001
30250.9349866688	-129.2671149995	-4.8089577089	-129.2671149995	168156.3206267645
30250.9404866688	-129.2661947899	-4.7963013518	-129.2661947899	166725.2196538918
30250.9459866688	-129.2652824578	-4.7835791058	-129.2652824578	165292.1275957457
30250.9514866688	-129.2643780142	-4.7707911229	-129.2643780142	163857.0615672062
30250.9569866687	-129.2634814699	-4.7579375558	-129.2634814699	162420.0387056849
30250.9624866687	-129.2625928354	-4.7450185581	-129.2625928354	160981.0761728808
30250.9679866687	-129.2617121215	-4.7320342839	-129.2617121215	159540.1911526081
30250.9734866687	-129.2608393387	-4.7189848884	-129.2608393387	158097.4008527637
30250.9789866687	-129.2599744974	-4.7058705275	-129.2599744974	156652.7225034559
30250.9844866687	-129.2591176079	-4.6926913576	-129.2591176079	155206.1733567083
30250.9899866687	-129.2582686804	-4.6794475363	-129.2582686804	153757.7706880013
30250.9954866687	-129.2574277251	-4.6661392216	-129.2574277251	152307.5317945185
30251.0009866687	-129.2565947521	-4.6527665725	-129.2565947521	150855.4739952463
30251.0064866687	-129.2557697712	-4.6393297488	-129.2557697712	149401.6146306718
30251.0119866687	-129.2549527924	-4.6258289108	-129.2549527924	147945.9710635978
30251.0174866687	-129.2541438254	-4.6122642198	-129.2541438254	146488.5606770856
30251.0229866687	-129.2533428798	-4.5986358378	-129.2533428798	145029.4008758911
30251.0284866687	-129.2525499652	-4.5849439275	-129.2525499652	143568.5090857596
30251.0339866687	-129.2517650911	-4.5711886525	-129.2517650911	142105.9027533003
30251.0394866687	-129.2509882669	-4.5573701771	-129.2509882669	140641.5993447625
30251.0449866687	-129.2502195018	-4.5434886661	-129.2502195018	139175.6163474744
30251.0504866687	-129.2494588050	-4.5295442856	-129.2494588050	137707.9712682947
30251.0559866687	-129.2487061856	-4.5155372018	-129.2487061856	136238.6816341297
30251.0614866687	-129.2479616527	-4.5014675822	-129.2479616527	134767.7649917274
30251.0669866687	-129.2472252150	-4.4873355948	-129.2472252150	133295.2389070548
30251.0724866687	-129.2464968813	-4.4731414083	-129.2464968813	131821.1209649846
30251.0779866687	-129.2457766605	-4.4588851922	-129.2457766605	130345.4287702363
30251.0834866687	-129.2450645610	-4.4445671168	-129.2450645610	128868.1799458194
30251.0889866687	-129.2443605914	-4.4301873531	-129.2443605914	127389.3921331293
30251.0944866687	-129.2436647600	-4.4157460728	-129.2436647600	125909.0829923748
30251.0999866687	-129.2429770753	-4.4012434484	-129.2429770753	124427.2702012221
30251.1054866687	-129.2422975454	-4.3866796530	-129.2422975454	122943.9714561459
30251.1109866687	-129.2416261784	-4.3720548606	-129.2416261784	121459.2044711874
30251.1164866687	-129.2409629823	-4.3573692459	-129.2409629823	119972.9869775376
30251.1219866687	-129.2403079651	-4.3426229842	-129.2403079651	118485.3367239541
30251.1274866687	-129.2396611346	-4.3278162516	-129.2396611346	116996.2714762424
30251.1329866687	-129.2390224985	-4.3129492249	-129.2390224985	115505.8090171557
30251.1384866687	-129.2383920645	-4.2980220818	-129.2383920645	114013.9671459774
30251.1439866687	-129.2377698400	-4.2830350004	-129.2377698400	112520.7636784183
30251.1494866686	-129.2371558324	-4.2679881597	-129.2371558324	111026.2164471351
30251.1549866686	-129.2365500493	-4.2528817395	-129.2365500493	109530.3433000759
30251.1604866686	-129.2359524976	-4.2377159201	-129.2359524976	108033.1621011993
30251.1659866686	-129.2353631847	-4.2224908826	-129.2353631847	106534.6907301752
30251.1714866686	-129.2347821175	-4.2072068090	-129.2347821175	105034.9470824763
30251.1769866686	-129.2342093030	-4.1918638816	-129.2342093030	103533.9490676257
30251.1824866686	-129.2336447480	-4.1764622838	-129.2336447480	102031.7146113682
30251.1879866686	-129.2330884592	-4.1610021994	-129.2330884592	100528.2616535015
30251.1934866686	-129.2325404434	-4.1454838131	-129.2325404434	99023.6081489036
30251.1989866686	-129.2320007070	-4.1299073102	-129.2320007070	97517.7720661943
30251.2044866686	-129.2314692565	-4.1142728768	-129.2314692565	96010.7713882468
30251.2099866686	-129.2309460982	-4.0985806995	-129.2309460982	94502.6241121951
30251.2154866686	-129.2304312384	-4.0828309657	-129.2304312384	92993.3482487039
30251.2209866686	-129.2299246833	-4.0670238636	-129.2299246833	91482.9618218678
30251.2264866686	-129.2294264388	-4.0511595818	-129.2294264388	89971.4828684869
30251.2319866686	-129.2289365110	-4.0352383100	-129.2289365110	88458.9294397251
30251.2374866686	-129.2284549057	-4.0192602381	-129.2284549057	86945.3195983064
30251.2429866686	-129.2279816286	-4.0032255570	-129.2279816286	85430.6714202873
30251.2484866686	-129.2275166853	-3.9871344582	-129.2275166853	83915.0029938057
30251.2539866686	-129.2270600816	-3.9709871339	-129.2270600816	82398.3324190892
30251.2594866686	-129.2266118227	-3.9547837769	-129.2266118227	80880.6778091730
30251.2649866686	-129.2261719140	-3.9385245807	-129.2261719140	79362.0572876261
30251.2704866686	-129.2257403609	-3.9222097395	-129.2257403609	77842.4889906164
30251.2759866686	-129.2253171684	-3.9058394481	-129.2253171684	76321.9910646470
30251.2814866686	-129.2249023417	-3.8894139020	-129.2249023417	74800.5816679870
30251.2869866686	-129.2244958856	-3.8729332973	-129.2244958856	73278.2789700690
30251.2924866686	-129.2240978050	-3.8563978310	-129.2240978050	71755.1011502340
30251.2979866686	-129.2237081046	-3.8398077004	-129.2237081046	70231.0663980457
30251.3034866686	-129.2233267892	-3.8231631036	-129.2233267892	68706.1929145375
30251.3089866686	-129.2229538633	-3.8064642396	-129.2229538633	67180.4989097234
30251.3144866686	-129.2225893313	-3.7897113075	-129.2225893313	65654.0026041517
30251.3199866686	-129.2222331977	-3.7729045077	-129.2222331977	64126.7222274605
30251.3254866686	-129.2218854665	-3.7560440407	-129.2218854665	62598.6760180565
30251.3309866686	-129.2215461420	-3.7391301079	-129.2215461420	61069.8822255091
30251.3364866685	-129.2212152283	-3.7221629113	-129.2212152283	59540.3591060914
30251.3419866685	-129.2208927293	-3.7051426535	-129.2208927293	58010.1249251647
30251.3474866685	-129.2205786488	-3.6880695378	-129.2205786488	56479.1979577999
30251.3529866685	-129.2202729906	-3.6709437681	-129.2202729906	54947.5964867022
30251.3584866685	-129.2199757584	-3.6537655489	-129.2199757584	53415.3388025323
30251.3639866685	-129.2196869557	-3.6365350853	-129.2196869557	51882.4432035838
30251.3694866685	-129.2194065859	-3.6192525832	-129.2194065859	50348.9279963114
30251.3749866685	-129.2191346524	-3.6019182488	-129.2191346524	48814.8114941814
30251.3804866685	-129.2188711585	-3.5845322893	-129.2188711585	47280.1120179939
30251.3859866685	-129.2186161072	-3.5670949122	-129.2186161072	45744.8478949489
30251.3914866685	-129.2183695017	-3.5496063258	-129.2183695017	44209.0374602948
30251.3969866685	-129.2181313448	-3.5320667389	-129.2181313448	42672.6990546478
30251.4024866685	-129.2179016395	-3.5144763610	-129.2179016395	41135.8510247101
30251.4079866685	-129.2176803885	-3.4968354022	-129.2176803885	39598.5117248239
30251.4134866685	-129.2174675944	-3.4791440732	-129.2174675944	38060.6995134539
30251.4189866685	-129.2172632597	-3.4614025851	-129.2172632597	36522.4327562915
30251.4244866685	-129.2170673869	-3.4436111500	-129.2170673869	34983.7298231486
30251.4299866685	-129.2168799783	-3.4257699802	-129.2168799783	33444.6090893090
30251.4354866685	-129.2167010363	-3.4078792889	-129.2167010363	31905.0889357299
30251.4409866685	-129.2165305628	-3.3899392896	-129.2165305628	30365.1877470749
30251.4464866685	-129.2163685600	-3.3719501966	-129.2163685600	28824.9239134832
30251.4519866685	-129.2162150297	-3.3539122249	-129.2162150297	27284.3158294125
30251.4574866685	-129.2160699739	-3.3358255896	-129.2160699739	25743.3818932456
30251.4629866685	-129.2159333942	-3.3176905070	-129.2159333942	24202.1405066629
30251.4684866685	-129.2158052922	-3.2995071935	-129.2158052922	22660.6100750463
30251.4739866685	-129.2156856696	-3.2812758662	-129.2156856696	21118.8090085275
30251.4794866685	-129.2155745277	-3.2629967430	-129.2155745277	19576.7557193991
30251.4849866685	-129.2154718679	-3.2446700421	-129.2154718679	18034.4686233501
30251.4904866685	-129.2153776914	-3.2262959824	-129.2153776914	16491.9661382255
30251.4959866685	-129.2152919993	-3.2078747832	-129.2152919993	14949.2666851696
30251.5014866685	-129.2152147926	-3.1894066647	-129.2152147926	13406.3886873859
30251.5069866685	-129.2151460722	-3.1708918472	-129.2151460722	11863.3505703355
30251.5124866685	-129.2150858391	-3.1523305521	-129.2150858391	10320.1707615353
30251.5179866685	-129.2150340938	-3.1337230008	-129.2150340938	8776.8676896295
30251.5234866685	-129.2149908371	-3.1150694157	-129.2149908371	7233.4597853136
30251.5289866684	-129.2149560694	-3.0963700194	-129.2149560694	5689.9654794837
30251.5344866684	-129.2149297911	-3.0776250354	-129.2149297911	4146.4032057037
30251.5399866684	-129.2149120026	-3.0588346874	-129.2149120026	2602.7913976348
30251.5454866684	-129.2149027041	-3.0399991999	-129.2149027041	1059.1484884077
30251.5509866684	-129.2149018957	-3.0211187978	-129.2149018957	-484.5070866870
30251.5564866684	-129.2149095773	-3.0021937066	-129.2149095773	-2028.1568930997
30251.5619866684	-129.2149257490	-2.9832241522	-129.2149257490	-3571.7824965989
30251.5674866684	-129.2149504105	-2.9642103613	-129.2149504105	-5115.3654622473
30251.5729866684	-129.2149835614	-2.9451525608	-129.2149835614	-6658.8873563519
30251.5784866684	-129.2150252016	-2.9260509785	-129.2150252016	-8202.3297461683
30251.5839866684	-129.2150753303	-2.9069058423	-129.2150753303	-9745.6741991725
30251.5894866684	-129.2151339470	-2.8877173810	-129.2151339470	-11288.9022852282
30251.5949866684	-129.2152010511	-2.8684858237	-129.2152010511	-12831.9955743185
30251.6004866684	-129.2152766417	-2.8492114000	-129.2152766417	-14374.9356380909
30251.6059866684	-129.2153607179	-2.8298943402	-129.2153607179	-15917.7040508927
30251.6114866684	-129.2154532788	-2.8105348749	-129.2154532788	-17460.2823885324
30251.6169866684	-129.2155543231	-2.7911332353	-129.2155543231	-19002.6522295193
30251.6224866684	-129.2156638498	-2.7716896532	-129.2156638498	-20544.7951537199
30251.6279866684	-129.2157818574	-2.7522043606	-129.2157818574	-22086.6927455625
30251.6334866684	-129.2159083447	-2.7326775904	-129.2159083447	-23628.3265909351
30251.6389866684	-129.2160433100	-2.7131095757	-129.2160433100	-25169.6782793553
30251.6444866684	-129.2161867518	-2.6935005502	-129.2161867518	-26710.7294034550
30251.6499866684	-129.2163386683	-2.6738507481	-129.2163386683	-28251.4615600211
30251.6554866684	-129.2164990578	-2.6541604040	-129.2164990578	-29791.8563487389
30251.6609866684	-129.2166679183	-2.6344297531	-129.2166679183	-31331.8953745865
30251.6664866684	-129.2168452478	-2.6146590311	-129.2168452478	-32871.5602462718
30251.6719866684	-129.2170310442	-2.5948484739	-129.2170310442	-34410.8325760346
30251.6774866684	-129.2172253053	-2.5749983183	-129.2172253053	-35949.6939815993
30251.6829866684	-129.2174280287	-2.5551088012	-129.2174280287	-37488.1260859888
30251.6884866684	-129.2176392120	-2.5351801602	-129.2176392120	-39026.1105168810
30251.6939866684	-129.2178588528	-2.5152126332	-129.2178588528	-40563.6289070385
30251.6994866684	-129.2180869483	-2.4952064589	-129.2180869483	-42100.6628952306
30251.7049866684	-129.2183234959	-2.4751618759	-129.2183234959	-43637.1941258235
30251.7104866684	-129.2185684927	-2.4550791238	-129.2185684927	-45173.2042494996
30251.7159866684	-129.2188219359	-2.4349584424	-129.2188219359	-46708.6749230609
30251.7214866683	-129.2190838223	-2.4148000719	-129.2190838223	-48243.5878087960
30251.7269866683	-129.2193541489	-2.3946042532	-129.2193541489	-49777.9245774873
30251.7324866683	-129.2196329124	-2.3743712272	-129.2196329124	-51311.6669042710
30251.7379866683	-129.2199201095	-2.3541012358	-129.2199201095	-52844.7964743280
30251.7434866683	-129.2202157368	-2.3337945210	-129.2202157368	-54377.2949783257
30251.7489866683	-129.2205197908	-2.3134513252	-129.2205197908	-55909.1441144993
30251.7544866683	-129.2208322677	-2.2930718915	-129.2208322677	-57440.3255896713
30251.7599866683	-129.2211531639	-2.2726564632	-129.2211531639	-58970.8211179203
30251.7654866683	-129.2214824755	-2.2522052840	-129.2214824755	-60500.6124212934
30251.7709866683	-129.2218201987	-2.2317185983	-129.2218201987	-62029.6812314705
30251.7764866683	-129.2221663294	-2.2111966507	-129.2221663294	-63558.0092876899
30251.7819866683	-129.2225208633	-2.1906396863	-129.2225208633	-65085.5783382008
30251.7874866683	-129.2228837965	-2.1700479505	-129.2228837965	-66612.3701404620
30251.7929866683	-129.2232551243	-2.1494216894	-129.2232551243	-68138.3664610472
30251.7984866683	-129.2236348426	-2.1287611491	-129.2236348426	-69663.5490762607
30251.8039866683	-129.2240229466	-2.1080665765	-129.2240229466	-71187.8997726551
30251.8094866683	-129.2244194318	-2.0873382186	-129.2244194318	-72711.4003455866
30251.8149866683	-129.2248242934	-2.0665763231	-129.2248242934	-74234.0326007606
30251.8204866683	-129.2252375267	-2.0457811378	-129.2252375267	-75755.7783555794
30251.8259866683	-129.2256591266	-2.0249529112	-129.2256591266	-77276.6194363483
30251.8314866683	-129.2260890882	-2.0040918919	-129.2260890882	-78796.5376808653
30251.8369866683	-129.2265274062	-1.9831983290	-129.2265274062	-80315.5149381056
30251.8424866683	-129.2269740755	-1.9622724722	-129.2269740755	-81833.5330679156
30251.8479866683	-129.2274290908	-1.9413145712	-129.2274290908	-83350.5739421431
30251.8534866683	-129.2278924465	-1.9203248764	-129.2278924465	-84866.6194439245
30251.8589866683	-129.2283641373	-1.8993036385	-129.2283641373	-86381.6514680864
30251.8644866683	-129.2288441573	-1.8782511084	-129.2288441573	-87895.6519217775
30251.8699866683	-129.2293325009	-1.8571675376	-129.2293325009	-89408.6027248724
30251.8754866683	-129.2298291624	-1.8360531779	-129.2298291624	-90920.4858088409
30251.8809866683	-129.2303341356	-1.8149082815	-129.2303341356	-92431.2831188139
30251.8864866683	-129.2308474147	-1.7937331008	-129.2308474147	-93940.9766127552
30251.8919866683	-129.2313689934	-1.7725278887	-129.2313689934	-95449.5482609415
30251.8974866683	-129.2318988656	-1.7512928985	-129.2318988656	-96956.9800482468
30251.9029866683	-129.2324370249	-1.7300283837	-129.2324370249	-98463.2539725800
