Time(us)	TipPos(nm)	Force(nN)	SamplePos(nm)	TipVel(nm/s)
30250.0054866693	-70.5520801119	-0.0058252773	-77.9165947844	1951266.1169092432
30250.0109866692	-70.5413741893	-0.0058110529	-77.9151415063	1943265.3067578108
30250.0164866692	-70.5307119927	-0.0057969453	-77.9136895836	1935349.8292402937
30250.0219866692	-70.5200930617	-0.0057829528	-77.9122390124	1927516.8296942203
30250.0274866692	-70.5095169530	-0.0057690739	-77.9107897887	1919763.1527421356
30250.0329866692	-70.4989832414	-0.0057553070	-77.9093419087	1912085.3549877044
30250.0384866692	-70.4884915213	-0.0057416506	-77.9078953684	1904479.7187065245
30250.0439866692	-70.4780414089	-0.0057281032	-77.9064501641	1896942.2665481132
30250.0494866692	-70.4676325427	-0.0057146634	-77.9050062919	1889468.7771202535
30250.0549866692	-70.4572645852	-0.0057013299	-77.9035637478	1882054.8014435878
30250.0604866692	-70.4469372242	-0.0056881014	-77.9021225283	1874695.6802059617
30250.0659866692	-70.4366501736	-0.0056749766	-77.9006826293	1867386.5617426471
30250.0714866692	-70.4264031748	-0.0056619543	-77.8992440473	1860122.4206830207
30250.0769866692	-70.4161959970	-0.0056490335	-77.8978067783	1852898.0771946744
30250.0824866692	-70.4060284388	-0.0056362130	-77.8963708186	1845708.2167599399
30250.0879866692	-70.3959003278	-0.0056234918	-77.8949361646	1838547.4103903347
30250.0934866692	-70.3858115224	-0.0056108689	-77.8935028125	1831410.1352318411
30250.0989866692	-70.3757619112	-0.0055983435	-77.8920707587	1824290.7954633962
30250.1044866692	-70.3657514140	-0.0055859147	-77.8906399993	1817183.7434071132
30250.1099866692	-70.3557799815	-0.0055735816	-77.8892105308	1810083.3008123459
30250.1154866692	-70.3458475959	-0.0055613436	-77.8877823496	1802983.7801854720
30250.1209866692	-70.3359542707	-0.0055492000	-77.8863554519	1795879.5061014369
30250.1264866692	-70.3261000502	-0.0055371501	-77.8849298342	1788764.8364477581
30250.1319866692	-70.3162850099	-0.0055251933	-77.8835054929	1781634.1834756269
30250.1374866692	-70.3065092557	-0.0055133291	-77.8820824243	1774482.0346157276
30250.1429866692	-70.2967729233	-0.0055015571	-77.8806606250	1767302.9729579331
30250.1484866692	-70.2870761782	-0.0054898766	-77.8792400913	1760091.6973548839
30250.1539866692	-70.2774192143	-0.0054782875	-77.8778208198	1752843.0420272450
30250.1594866692	-70.2678022536	-0.0054667892	-77.8764028068	1745551.9956256719
30250.1649866692	-70.2582255450	-0.0054553816	-77.8749860489	1738213.7196849149
30250.1704866692	-70.2486893636	-0.0054440643	-77.8735705427	1730823.5663954774
30250.1759866692	-70.2391940091	-0.0054328370	-77.8721562845	1723377.0956092307
30250.1814866692	-70.2297398051	-0.0054216996	-77.8707432710	1715870.0910394376
30250.1869866692	-70.2203270976	-0.0054106520	-77.8693314987	1708298.5755981628
30250.1924866692	-70.2109562535	-0.0053996939	-77.8679209641	1700658.8257947846
30250.1979866691	-70.2016276597	-0.0053888253	-77.8665116639	1692947.3851493713
30250.2034866691	-70.1923417207	-0.0053780460	-77.8651035946	1685161.0765792024
30250.2089866691	-70.1830988580	-0.0053673561	-77.8636967529	1677297.0137211939
30250.2144866691	-70.1738995076	-0.0053567554	-77.8622911354	1669352.6111092088
30250.2199866691	-70.1647441189	-0.0053462440	-77.8608867387	1661325.5932244486
30250.2254866691	-70.1556331530	-0.0053358219	-77.8594835595	1653214.0023363344
30250.2309866691	-70.1465670803	-0.0053254889	-77.8580815944	1645016.2051425499
30250.2364866691	-70.1375463794	-0.0053152453	-77.8566808401	1636730.8981636628
30250.2419866691	-70.1285715348	-0.0053050909	-77.8552812933	1628357.1118595768
30250.2474866691	-70.1196430356	-0.0052950259	-77.8538829507	1619894.2135069626
30250.2529866691	-70.1107613727	-0.0052850502	-77.8524858091	1611341.9087680760
30250.2584866691	-70.1019270381	-0.0052751639	-77.8510898652	1602700.2419730867
