Time(us)	TipPos(nm)	Force(nN)	SamplePos(nm)	TipVel(nm/s)
30250.0054866693	-104.7016885795	-7.6363153801	-104.7016885795	368464.8387114882
30250.0109866692	-104.6996648641	-7.6362817870	-104.6996648641	367589.9926827062
30250.0164866692	-104.6976459748	-7.6361690470	-104.6976459748	366710.7568032536
30250.0219866692	-104.6956319354	-7.6359771616	-104.6956319354	365827.1415733778
30250.0274866692	-104.6936227701	-7.6357061330	-104.6936227701	364939.1575449716
30250.0329866692	-104.6916185030	-7.6353559644	-104.6916185030	364046.8153224934
30250.0384866692	-104.6896191578	-7.6349266601	-104.6896191578	363150.1255626117
30250.0439866692	-104.6876247585	-7.6344182252	-104.6876247585	362249.0989736863
30250.0494866692	-104.6856353290	-7.6338306657	-104.6856353290	361343.7463161818
30250.0549866692	-104.6836508929	-7.6331639887	-104.6836508929	360434.0784017392
30250.0604866692	-104.6816714739	-7.6324182021	-104.6816714739	359520.1060940513
30250.0659866692	-104.6796970958	-7.6315933148	-104.6796970958	358601.8403079836
30250.0714866692	-104.6777277821	-7.6306893367	-104.6777277821	357679.2920094781
30250.0769866692	-104.6757635562	-7.6297062786	-104.6757635562	356752.4722158000
30250.0824866692	-104.6738044418	-7.6286441522	-104.6738044418	355821.3919952915
30250.0879866692	-104.6718504621	-7.6275029702	-104.6718504621	354886.0624669446
30250.0934866692	-104.6699016404	-7.6262827462	-104.6699016404	353946.4948009295
30250.0989866692	-104.6679580002	-7.6249834949	-104.6679580002	353002.7002176652
30250.1044866692	-104.6660195645	-7.6236052317	-104.6660195645	352054.6899880617
30250.1099866692	-104.6640863565	-7.6221479730	-104.6640863565	351102.4754336469
30250.1154866692	-104.6621583994	-7.6206117364	-104.6621583994	350146.0679257165
30250.1209866692	-104.6602357161	-7.6189965401	-104.6602357161	349185.4788862814
30250.1264866692	-104.6583183296	-7.6173024034	-104.6583183296	348220.7197865600
30250.1319866692	-104.6564062627	-7.6155293465	-104.6564062627	347251.8021477540
30250.1374866692	-104.6544995385	-7.6136773907	-104.6544995385	346278.7375414146
30250.1429866692	-104.6525981795	-7.6117465580	-104.6525981795	345301.5375876815
30250.1484866692	-104.6507022085	-7.6097368716	-104.6507022085	344320.2139566797
30250.1539866692	-104.6488116482	-7.6076483554	-104.6488116482	343334.7783673786
30250.1594866692	-104.6469265211	-7.6054810343	-104.6469265211	342345.2425881673
30250.1649866692	-104.6450468497	-7.6032349342	-104.6450468497	341351.6184360713
30250.1704866692	-104.6431726565	-7.6009100820	-104.6431726565	340353.9177775889
30250.1759866692	-104.6413039639	-7.5985065054	-104.6413039639	339352.1525272355
