Time(us)	TipPos(nm)	Force(nN)	SamplePos(nm)	TipVel(nm/s)
30250.4289866690	-17.6904743639	-0.0001868291	-59.7298172263	2602436.4385195766
30250.4344866690	-17.6763601243	-0.0001867137	-59.7287543306	2541164.4089205419
30250.4399866690	-17.6625826620	-0.0001866013	-59.7276923044	2479962.3736278168
30250.4454866690	-17.6491415284	-0.0001864921	-59.7266311453	2418849.9246448302
30250.4509866690	-17.6360361678	-0.0001863858	-59.7255708511	2357846.4315589448
30250.4564866690	-17.6232659185	-0.0001862827	-59.7245114197	2296970.9877266726
30250.4619866690	-17.6108300153	-0.0001861825	-59.7234528488	2236242.3574208724
30250.4674866690	-17.5987275907	-0.0001860853	-59.7223951362	2175678.9240383101
30250.4729866690	-17.5869576776	-0.0001859912	-59.7213382797	2115298.6396014160
30250.4784866690	-17.5755192117	-0.0001859000	-59.7202822771	2055118.9757402325
30250.4839866690	-17.5644110343	-0.0001858117	-59.7192271263	1995156.8762784887
30250.4894866690	-17.5536318952	-0.0001857264	-59.7181728250	1935428.7116722036
30250.4949866690	-17.5431804564	-0.0001856441	-59.7171193711	1875950.2353715678
30250.5004866690	-17.5330552952	-0.0001855646	-59.7160667625	1816736.5423206326
30250.5059866690	-17.5232549082	-0.0001854880	-59.7150149970	1757802.0297280452
30250.5114866690	-17.5137777152	-0.0001854143	-59.7139640725	1699160.3602466090
30250.5169866690	-17.5046220632	-0.0001853434	-59.7129139868	1640824.4276506519
30250.5224866690	-17.4957862311	-0.0001852754	-59.7118647378	1582806.3252746616
30250.5279866690	-17.4872684338	-0.0001852101	-59.7108163235	1525117.3170414641
30250.5334866690	-17.4790668271	-0.0001851477	-59.7097687416	1467767.8115004404
30250.5389866690	-17.4711795124	-0.0001850880	-59.7087219902	1410767.3388109396
30250.5444866690	-17.4636045414	-0.0001850311	-59.7076760672	1354124.5306794618
30250.5499866690	-17.4563399217	-0.0001849769	-59.7066309704	1297847.1034241519
30250.5554866690	-17.4493836210	-0.0001849253	-59.7055866978	1241941.8442659744
30250.5609866690	-17.4427335731	-0.0001848765	-59.7045432474	1186414.6007291155
30250.5664866690	-17.4363876825	-0.0001848303	-59.7035006170	1131270.2733423593
30250.5719866690	-17.4303438300	-0.0001847868	-59.7024588047	1076512.8115398353
30250.5774866690	-17.4245998775	-0.0001847459	-59.7014178084	1022145.2128669926
30250.5829866689	-17.4191536738	-0.0001847076	-59.7003776261	968169.5254781720
30250.5884866689	-17.4140030594	-0.0001846718	-59.6993382558	914586.8537892572
30250.5939866689	-17.4091458717	-0.0001846386	-59.6982996954	861397.3674204499
30250.5994866689	-17.4045799502	-0.0001846080	-59.6972619430	808600.3133119202
30250.6049866689	-17.4003031416	-0.0001845798	-59.6962249966	756194.0309683509
30250.6104866689	-17.3963133045	-0.0001845542	-59.6951888541	704175.9707647295
30250.6159866689	-17.3926083144	-0.0001845310	-59.6941535137	652542.7152701882
30250.6214866689	-17.3891860684	-0.0001845103	-59.6931189733	601290.0034366229
30250.6269866689	-17.3860444896	-0.0001844920	-59.6920852310	550412.7576907167
30250.6324866689	-17.3831815316	-0.0001844761	-59.6910522848	499905.1136720807
30250.6379866689	-17.3805951830	-0.0001844626	-59.6900201328	449760.4525925074
30250.6434866689	-17.3782834707	-0.0001844515	-59.6889887731	399971.4360825626
30250.6489866689	-17.3762444645	-0.0001844427	-59.6879582036	350530.0433796039
30250.6544866689	-17.3744762804	-0.0001844363	-59.6869284226	301427.6107085163
30250.6599866689	-17.3729770839	-0.0001844322	-59.6858994280	252654.8727064197
30250.6654866689	-17.3717450934	-0.0001844305	-59.6848712180	204202.0058333575
30250.6709866689	-17.3707785830	-0.0001844310	-59.6838437907	156058.6733471874
30250.6764866689	-17.3700758852	-0.0001844338	-59.6828171441	108214.0719808266
30250.6819866689	-17.3696353933	-0.0001844389	-59.6817912764	60656.9800067455
30250.6874866689	-17.3694555634	-0.0001844462	-59.6807661858	13375.8063698268
30250.6929866689	-17.3695349165	-0.0001844558	-59.6797418703	-33641.3589725628
30250.6984866689	-17.3698720402	-0.0001844676	-59.6787183281	-80406.6940120494
30250.7039866689	-17.3704655895	-0.0001844816	-59.6776955573	-126932.5929555372
30250.7094866689	-17.3713142884	-0.0001844979	-59.6766735561	-173231.6140489395
30250.7149866689	-17.3724169300	-0.0001845163	-59.6756523226	-219316.4270874912
30250.7204866689	-17.3737723777	-0.0001845369	-59.6746318551	-265199.7610562858
30250.7259866689	-17.3753795646	-0.0001845598	-59.6736121516	-310894.3516769821
30250.7314866689	-17.3772374940	-0.0001845847	-59.6725932105	-356412.8893962172
30250.7369866689	-17.3793452386	-0.0001846119	-59.6715750297	-401767.9679334363
30250.7424866689	-17.3817019398	-0.0001846412	-59.6705576076	-446972.0334971575
30250.7479866689	-17.3843068070	-0.0001846727	-59.6695409424	-492037.3348779974
30250.7534866689	-17.3871591162	-0.0001847063	-59.6685250323	-536975.8747229241
30250.7589866689	-17.3902582083	-0.0001847421	-59.6675098754	-581799.3620326896
30250.7644866689	-17.3936034876	-0.0001847800	-59.6664954700	-626519.1660353105
30250.7699866688	-17.3971944198	-0.0001848201	-59.6654818144	-671146.2718576348
