Time(us)	TipPos(nm)	Force(nN)	SamplePos(nm)	TipVel(nm/s)
30250.1594866692	27.9128569527	-0.0000536841	-50.6854198175	13711193.7133555640
30250.1649866692	27.9880198891	-0.0000535831	-50.6844252907	13634615.8723764940
30250.1704866692	28.0627598283	-0.0000534831	-50.6834317592	13557479.1271991540
30250.1759866692	28.1370737168	-0.0000533839	-50.6824392199	13479789.8634024770
30250.1814866692	28.2109585384	-0.0000532855	-50.6814476698	13401555.1911319030
30250.1869866692	28.2844113185	-0.0000531880	-50.6804571060	13322782.9122568110
30250.1924866692	28.3574291274	-0.0000530914	-50.6794675254	13243481.4856141680
30250.1979866691	28.4300090841	-0.0000529956	-50.6784789251	13163659.9902072870
30250.2034866691	28.5021483593	-0.0000529006	-50.6774913022	13083328.0862156230
30250.2089866691	28.5738441788	-0.0000528065	-50.6765046537	13002495.9745262430
30250.2144866691	28.6450938259	-0.0000527132	-50.6755189768	12921174.3544379250
30250.2199866691	28.7158946444	-0.0000526208	-50.6745342684	12839374.3800753000
30250.2254866691	28.7862440407	-0.0000525292	-50.6735505258	12757107.6153005770
30250.2309866691	28.8561394862	-0.0000524384	-50.6725677459	12674385.9878089800
30250.2364866691	28.9255785188	-0.0000523484	-50.6715859261	12591221.7420322000
30250.2419866691	28.9945587445	-0.0000522593	-50.6706050634	12507627.3913047430
30250.2474866691	29.0630778392	-0.0000521711	-50.6696251549	12423615.6695389770
30250.2529866691	29.1311335492	-0.0000520836	-50.6686461979	12339199.4824183380
30250.2584866691	29.1987236921	-0.0000519970	-50.6676681895	12254391.8583578560
30250.2639866691	29.2658461577	-0.0000519112	-50.6666911269	12169205.8994750210
30250.2694866691	29.3324989078	-0.0000518262	-50.6657150074	12083654.7326353830
30250.2749866691	29.3986799764	-0.0000517420	-50.6647398281	11997751.4609078060
30250.2804866691	29.4643874692	-0.0000516587	-50.6637655864	11911509.1154123360
30250.2859866691	29.5296195634	-0.0000515761	-50.6627922793	11824940.6080177020
30250.2914866691	29.5943745066	-0.0000514944	-50.6618199042	11738058.6845886780
30250.2969866691	29.6586506158	-0.0000514134	-50.6608484584	11650875.8797108340
30250.3024866691	29.7224462763	-0.0000513333	-50.6598779392	11563404.4722345680
30250.3079866691	29.7857599398	-0.0000512540	-50.6589083437	11475656.4423852710
30250.3134866691	29.8485901229	-0.0000511754	-50.6579396695	11387643.4303473050
30250.3189866691	29.9109354048	-0.0000510977	-50.6569719136	11299376.6964951140
30250.3244866691	29.9727944257	-0.0000510207	-50.6560050736	11210867.0835638380
30250.3299866691	30.0341658837	-0.0000509445	-50.6550391467	11122124.9805951360
30250.3354866691	30.0950485323	-0.0000508691	-50.6540741303	11033160.2891941520
30250.3409866691	30.1554411782	-0.0000507945	-50.6531100217	10943982.3918850720
30250.3464866691	30.2153426777	-0.0000507207	-50.6521468184	10854600.1228196920
30250.3519866691	30.2747519338	-0.0000506476	-50.6511845177	10765021.7409734650
30250.3574866691	30.3336678931	-0.0000505754	-50.6502231169	10675254.9057872890
30250.3629866691	30.3920895422	-0.0000505038	-50.6492626137	10585306.6555822320
30250.3684866691	30.4500159044	-0.0000504331	-50.6483030052	10495183.3887194790
30250.3739866691	30.5074460361	-0.0000503631	-50.6473442890	10404890.8472228480
30250.3794866691	30.5643790231	-0.0000502939	-50.6463864626	10314434.1035968140
30250.3849866691	30.6208139768	-0.0000502254	-50.6454295233	10223817.5503776200
30250.3904866690	30.6767500307	-0.0000501577	-50.6444734687	10133044.8926318530
30250.3959866690	30.7321863362	-0.0000500907	-50.6435182962	10042119.1433024570
30250.4014866690	30.7871220592	-0.0000500245	-50.6425640033	9951042.6217402946
30250.4069866690	30.8415563760	-0.0000499590	-50.6416105875	9859816.9549341947
30250.4124866690	30.8954884697	-0.0000498942	-50.6406580463	9768443.0819087885
30250.4179866690	30.9489175264	-0.0000498302	-50.6397063773	9676921.2609452419
30250.4234866690	31.0018427312	-0.0000497670	-50.6387555780	9585251.0797078554
30250.4289866690	31.0542632649	-0.0000497044	-50.6378056458	9493431.4683479145
30250.4344866690	31.1061783005	-0.0000496426	-50.6368565785	9401460.7151682526
30250.4399866690	31.1575869993	-0.0000495815	-50.6359083735	9309336.4853749853
30250.4454866690	31.2084885079	-0.0000495212	-50.6349610283	9217055.8422684055
30250.4509866690	31.2588819549	-0.0000494615	-50.6340145407	9124615.2711530142
30250.4564866690	31.3087664478	-0.0000494026	-50.6330689082	9032010.7055107858
30250.4619866690	31.3581410697	-0.0000493444	-50.6321241283	8939237.5559634529
30250.4674866690	31.4070048773	-0.0000492869	-50.6311801988	8846290.7412055023
30250.4729866690	31.4553568975	-0.0000492301	-50.6302371172	8753164.7212304138
30250.4784866690	31.5031961255	-0.0000491741	-50.6292948812	8659853.5325504988
30250.4839866690	31.5505215225	-0.0000491187	-50.6283534884	8566350.8254141286
30250.4894866690	31.5973320134	-0.0000490641	-50.6274129365	8472649.9026911352
30250.4949866690	31.6436264855	-0.0000490101	-50.6264732231	8378743.7603243012
30250.5004866690	31.6894037864	-0.0000489569	-50.6255343459	8284625.1294551278
30250.5059866690	31.7346627233	-0.0000489043	-50.6245963027	8190286.5195605224
30250.5114866690	31.7794020614	-0.0000488525	-50.6236590910	8095720.2629498029
30250.5169866690	31.8236205234	-0.0000488013	-50.6227227087	8000918.5600680225
30250.5224866690	31.8673167888	-0.0000487508	-50.6217871534	7905873.5256976495
30250.5279866690	31.9104894933	-0.0000487011	-50.6208524229	7810577.2356926072
30250.5334866690	31.9531372295	-0.0000486520	-50.6199185148	7715021.7741430020
30250.5389866690	31.9952585462	-0.0000486036	-50.6189854270	7619199.2808247702
30250.5444866690	32.0368519496	-0.0000485559	-50.6180531572	7523101.9986816132
30250.5499866690	32.0779159034	-0.0000485089	-50.6171217031	7426722.3212485211
30250.5554866690	32.1184488304	-0.0000484626	-50.6161910626	7330052.8396629905
30250.5609866690	32.1584491132	-0.0000484170	-50.6152612334	7233086.3893340928
30250.5664866690	32.1979150960	-0.0000483720	-50.6143322133	7135816.0958049595
30250.5719866690	32.2368450863	-0.0000483278	-50.6134040001	7038235.4198836545
30250.5774866690	32.2752373568	-0.0000482842	-50.6124765916	6940338.2017878536
30250.5829866689	32.3130901475	-0.0000482413	-50.6115499857	6842118.7039028788
30250.5884866689	32.3504016688	-0.0000481991	-50.6106241801	6743571.6525272699
30250.5939866689	32.3871701032	-0.0000481576	-50.6096991728	6644692.2777182655
30250.5994866689	32.4233936089	-0.0000481168	-50.6087749615	6545476.3518155776
30250.6049866689	32.4590703229	-0.0000480766	-50.6078515442	6445920.2260105275
30250.6104866689	32.4941983640	-0.0000480371	-50.6069289187	6346020.8647899162
30250.6159866689	32.5287758361	-0.0000479983	-50.6060070828	6245775.8786505591
30250.6214866689	32.5628008326	-0.0000479602	-50.6050860344	6145183.5541923577
30250.6269866689	32.5962714395	-0.0000479228	-50.6041657716	6044242.8822130449
30250.6324866689	32.6291857396	-0.0000478860	-50.6032462920	5942953.5832028203
30250.6379866689	32.6615418167	-0.0000478500	-50.6023275937	5841316.1300754081
30250.6434866689	32.6933377596	-0.0000478146	-50.6014096746	5739331.7686738977
30250.6489866689	32.7245716665	-0.0000477799	-50.6004925326	5637002.5351979788
30250.6544866689	32.7552416497	-0.0000477459	-50.5995761657	5534331.2710159691
30250.6599866689	32.7853458394	-0.0000477125	-50.5986605718	5431321.6344487863
30250.6654866689	32.8148823888	-0.0000476799	-50.5977457488	5327978.1098096715
30250.6709866689	32.8438494784	-0.0000476479	-50.5968316947	5224306.0132953636
30250.6764866689	32.8722453207	-0.0000476166	-50.5959184075	5120311.4960536975
30250.6819866689	32.9000681648	-0.0000475860	-50.5950058852	5016001.5440728432
30250.6874866689	32.9273163006	-0.0000475560	-50.5940941257	4911383.9752384499
30250.6929866689	32.9539880642	-0.0000475268	-50.5931831270	4806467.4332453217
30250.6984866689	32.9800818415	-0.0000474982	-50.5922728873	4701261.3784429608
30250.7039866689	33.0055960732	-0.0000474703	-50.5913634044	4595776.0758455023
30250.7094866689	33.0305292591	-0.0000474431	-50.5904546764	4490022.5801092554
30250.7149866689	33.0548799621	-0.0000474166	-50.5895467013	4384012.7176175462
30250.7204866689	33.0786468128	-0.0000473907	-50.5886394772	4277759.0658177771
30250.7259866689	33.1018285134	-0.0000473656	-50.5877330021	4171274.9295786284
30250.7314866689	33.1244238412	-0.0000473411	-50.5868272741	4064574.3150704424
30250.7369866689	33.1464316532	-0.0000473173	-50.5859222912	3957671.9009125950
30250.7424866689	33.1678508889	-0.0000472942	-50.5850180515	3850583.0068647270
30250.7479866689	33.1886805742	-0.0000472717	-50.5841145531	3743323.5600745082
30250.7534866689	33.2089198245	-0.0000472500	-50.5832117940	3635910.0590673606
30250.7589866689	33.2285678475	-0.0000472289	-50.5823097724	3528359.5355789000
30250.7644866689	33.2476239463	-0.0000472085	-50.5814084864	3420689.5143127972
30250.7699866688	33.2660875221	-0.0000471888	-50.5805079340	3312917.9708945020
30250.7754866688	33.2839580760	-0.0000471697	-50.5796081135	3205063.2879832401
30250.7809866688	33.3012352114	-0.0000471513	-50.5787090228	3097144.2098547230
30250.7864866688	33.3179186360	-0.0000471336	-50.5778106602	2989179.7955402788
30250.7919866688	33.3340081632	-0.0000471166	-50.5769130238	2881189.3707017056
30250.7974866688	33.3495037134	-0.0000471003	-50.5760161118	2773192.4784563044
30250.8029866688	33.3644053149	-0.0000470846	-50.5751199222	2665208.8291802155
30250.8084866688	33.3787131050	-0.0000470696	-50.5742244534	2557258.2496402878
30250.8139866688	33.3924273302	-0.0000470552	-50.5733297033	2449360.6314342837
30250.8194866688	33.4055483466	-0.0000470416	-50.5724356703	2341535.8793246932
30250.8249866688	33.4180766193	-0.0000470286	-50.5715423525	2233803.8591949479
30250.8304866688	33.4300127229	-0.0000470162	-50.5706497480	2126184.3458504211
30250.8359866688	33.4413573400	-0.0000470046	-50.5697578552	2018696.9712186311
30250.8414866688	33.4521112605	-0.0000469935	-50.5688666722	1911361.1728359510
30250.8469866688	33.4622753807	-0.0000469832	-50.5679761972	1804196.1428025586
30250.8524866688	33.4718507014	-0.0000469735	-50.5670864284	1697220.7775318709
30250.8579866688	33.4808383261	-0.0000469645	-50.5661973641	1590453.6283071490
30250.8634866688	33.4892394592	-0.0000469561	-50.5653090026	1483912.8531045278
30250.8689866688	33.4970554037	-0.0000469484	-50.5644213420	1377616.1692916595
30250.8744866688	33.5042875581	-0.0000469413	-50.5635343806	1271580.8081347500
30250.8799866688	33.5109374144	-0.0000469349	-50.5626481166	1165823.4705944946
30250.8854866688	33.5170065543	-0.0000469291	-50.5617625485	1060360.2849709743
30250.8909866688	33.5224966463	-0.0000469240	-50.5608776743	955206.7663864201
30250.8964866688	33.5274094423	-0.0000469195	-50.5599934924	850377.7782630754
30250.9019866688	33.5317467735	-0.0000469157	-50.5591100011	745887.4959573180
30250.9074866688	33.5355105469	-0.0000469125	-50.5582271986	641749.3727368764
30250.9129866688	33.5387027409	-0.0000469099	-50.5573450834	537976.1080816849
30250.9184866688	33.5413254014	-0.0000469079	-50.5564636536	434579.6184780832
30250.9239866688	33.5433806371	-0.0000469066	-50.5555829076	331571.0108929308
30250.9294866688	33.5448706151	-0.0000469060	-50.5547028437	228960.5589020473
30250.9349866688	33.5457975562	-0.0000469059	-50.5538234602	126757.6815659476
30250.9404866688	33.5461637303	-0.0000469065	-50.5529447555	24970.9252913467
30250.9459866688	33.5459714513	-0.0000469077	-50.5520667280	-76392.0515849170
30250.9514866688	33.5452230724	-0.0000469095	-50.5511893759	-177324.4911015799
30250.9569866687	33.5439209810	-0.0000469119	-50.5503126976	-277820.5450529238
30250.9624866687	33.5420675936	-0.0000469149	-50.5494366915	-377875.2812160445
30250.9679866687	33.5396653508	-0.0000469186	-50.5485613560	-477484.6866855936
30250.9734866687	33.5367167126	-0.0000469228	-50.5476866894	-576645.6680971811
30250.9789866687	33.5332241526	-0.0000469277	-50.5468126901	-675356.0487043327
30250.9844866687	33.5291901537	-0.0000469332	-50.5459393564	-773614.5625762249
30250.9899866687	33.5246172029	-0.0000469392	-50.5450666869	-871420.8455655465
30250.9954866687	33.5195077859	-0.0000469459	-50.5441946798	-968775.4236201508
30251.0009866687	33.5138643830	-0.0000469532	-50.5433233336	-1065679.6977985499
30251.0064866687	33.5076894640	-0.0000469610	-50.5424526468	-1162135.9267236586
30251.0119866687	33.5009854833	-0.0000469695	-50.5415826176	-1258147.2060542875
30251.0174866687	33.4937548759	-0.0000469785	-50.5407132446	-1353717.4453920538
30251.0229866687	33.4860000526	-0.0000469881	-50.5398445262	-1448851.3423681858
30251.0284866687	33.4777233958	-0.0000469983	-50.5389764607	-1543554.3543415254
30251.0339866687	33.4689272556	-0.0000470091	-50.5381090468	-1637832.6677151609
30251.0394866687	33.4596139457	-0.0000470205	-50.5372422827	-1731693.1647652828
30251.0449866687	33.4497857400	-0.0000470324	-50.5363761670	-1825143.3885098100
30251.0504866687	33.4394448687	-0.0000470449	-50.5355106981	-1918191.5053473730
30251.0559866687	33.4285935151	-0.0000470580	-50.5346458745	-2010846.2658578965
30251.0614866687	33.4172338128	-0.0000470717	-50.5337816947	-2103116.9639590774
30251.0669866687	33.4053678425	-0.0000470860	-50.5329181571	-2195013.3942941921
30251.0724866687	33.3929976295	-0.0000471008	-50.5320552602	-2286545.8082158677
30251.0779866687	33.3801251414	-0.0000471162	-50.5311930026	-2377724.8685633349
30251.0834866687	33.3667522860	-0.0000471321	-50.5303313827	-2468561.6032569255
30251.0889866687	33.3528809094	-0.0000471486	-50.5294703990	-2559067.3580147494
30251.0944866687	33.3385127942	-0.0000471657	-50.5286100500	-2649253.7482690816
30251.0999866687	33.3236496586	-0.0000471834	-50.5277503343	-2739132.6104407981
30251.1054866687	33.3082931551	-0.0000472016	-50.5268912503	-2828715.9529582956
30251.1109866687	33.2924448697	-0.0000472203	-50.5260327966	-2918015.9069644795
30251.1164866687	33.2761063212	-0.0000472397	-50.5251749718	-3007044.6769408835
30251.1219866687	33.2592789615	-0.0000472596	-50.5243177743	-3095814.4916432891
30251.1274866687	33.2419641752	-0.0000472800	-50.5234612027	-3184337.5551468213
30251.1329866687	33.2241632799	-0.0000473010	-50.5226052556	-3272625.9985449617
30251.1384866687	33.2058775269	-0.0000473226	-50.5217499315	-3360691.8323749113
30251.1439866687	33.1871081021	-0.0000473448	-50.5208952289	-3448546.8997331252
30251.1494866686	33.1678561266	-0.0000473675	-50.5200411465	-3536202.8305642502
30251.1549866686	33.1481226588	-0.0000473907	-50.5191876828	-3623670.9971328219
30251.1604866686	33.1279086951	-0.0000474145	-50.5183348364	-3710962.4708014657
30251.1659866686	33.1072151724	-0.0000474389	-50.5174826058	-3798087.9804525990
30251.1714866686	33.0860429696	-0.0000474639	-50.5166309897	-3885057.8723751726
30251.1769866686	33.0643929102	-0.0000474894	-50.5157799867	-3971882.0721792220
30251.1824866686	33.0422657646	-0.0000475154	-50.5149295953	-4058570.0486393268
30251.1879866686	33.0196622525	-0.0000475420	-50.5140798141	-4145130.7795718554
30251.1934866686	32.9965830460	-0.0000475692	-50.5132306418	-4231572.7198499525
30251.1989866686	32.9730287727	-0.0000475970	-50.5123820770	-4317903.7719958350
30251.2044866686	32.9490000182	-0.0000476253	-50.5115341182	-4404131.2589604417
30251.2099866686	32.9244973302	-0.0000476541	-50.5106867642	-4490261.8996045850
30251.2154866686	32.8995212212	-0.0000476836	-50.5098400135	-4576301.7866783701
30251.2209866686	32.8740721723	-0.0000477136	-50.5089938648	-4662256.3676871154
30251.2264866686	32.8481506368	-0.0000477442	-50.5081483168	-4748130.4282423491
30251.2319866686	32.8217570441	-0.0000477753	-50.5073033680	-4833928.0785697326
30251.2374866686	32.7948918028	-0.0000478070	-50.5064590171	-4919652.7426187880
30251.2429866686	32.7675553052	-0.0000478393	-50.5056152628	-5005307.1501935823
30251.2484866686	32.7397479309	-0.0000478722	-50.5047721037	-5090893.3320636181
30251.2539866686	32.7114700505	-0.0000479056	-50.5039295386	-5176412.6179024493
30251.2594866686	32.6827220294	-0.0000479396	-50.5030875660	-5261865.6372760683
30251.2649866686	32.6535042322	-0.0000479742	-50.5022461847	-5347252.3236123035
30251.2704866686	32.6238170257	-0.0000480093	-50.5014053933	-5432571.9208677737
30251.2759866686	32.5936607834	-0.0000480451	-50.5005651905	-5517822.9933249876
30251.2814866686	32.5630358886	-0.0000480814	-50.4997255750	-5603003.4381805118
30251.2869866686	32.5319427385	-0.0000481183	-50.4988865456	-5688110.5008128807
30251.2924866686	32.5003817475	-0.0000481558	-50.4980481008	-5773140.7930190545
30251.2979866686	32.4683533504	-0.0000481939	-50.4972102395	-5858090.3136357693
30251.3034866686	32.4358580062	-0.0000482325	-50.4963729603	-5942954.4719414311
30251.3089866686	32.4028962010	-0.0000482718	-50.4955362619	-6027728.1134405676
30251.3144866686	32.3694684507	-0.0000483116	-50.4947001431	-6112405.5482468819
30251.3199866686	32.3355753045	-0.0000483520	-50.4938646026	-6196980.5813592831
30251.3254866686	32.3012173471	-0.0000483930	-50.4930296391	-6281446.5454259887
30251.3309866686	32.2663952011	-0.0000484346	-50.4921952513	-6365796.3353662621
30251.3364866685	32.2311095299	-0.0000484768	-50.4913614380	-6450022.4450329002
30251.3419866685	32.1953610390	-0.0000485196	-50.4905281980	-6534117.0055286409
30251.3474866685	32.1591504786	-0.0000485630	-50.4896955299	-6618071.8250337690
30251.3529866685	32.1224786445	-0.0000486070	-50.4888634326	-6701878.4302888261
30251.3584866685	32.0853463801	-0.0000486516	-50.4880319047	-6785528.1092210980
30251.3639866685	32.0477545775	-0.0000486968	-50.4872009452	-6869011.9548147051
30251.3694866685	32.0097041782	-0.0000487426	-50.4863705526	-6952320.9097104650
30251.3749866685	31.9711961736	-0.0000487890	-50.4855407258	-7035445.8119325582
30251.3804866685	31.9322316061	-0.0000488360	-50.4847114636	-7118377.4408837808
30251.3859866685	31.8928115688	-0.0000488837	-50.4838827648	-7201106.5639407150
30251.3914866685	31.8529372052	-0.0000489319	-50.4830546280	-7283623.9833240453
30251.3969866685	31.8126097095	-0.0000489807	-50.4822270522	-7365920.5829559695
30251.4024866685	31.7718303254	-0.0000490302	-50.4814000362	-7447987.3751978036
30251.4079866685	31.7306003456	-0.0000490802	-50.4805735786	-7529815.5473451968
30251.4134866685	31.6889211105	-0.0000491309	-50.4797476784	-7611396.5076289168
30251.4189866685	31.6467940071	-0.0000491822	-50.4789223342	-7692721.9306224184
30251.4244866685	31.6042204668	-0.0000492341	-50.4780975451	-7773783.8016616097
30251.4299866685	31.5612019644	-0.0000492866	-50.4772733096	-7854574.4603492031
30251.4354866685	31.5177400154	-0.0000493397	-50.4764496268	-7935086.6430413378
30251.4409866685	31.4738361736	-0.0000493934	-50.4756264953	-8015313.5237457603
30251.4464866685	31.4294920291	-0.0000494478	-50.4748039141	-8095248.7536648680
30251.4519866685	31.3847092052	-0.0000495028	-50.4739818819	-8174886.4990413720
30251.4574866685	31.3394893555	-0.0000495584	-50.4731603976	-8254221.4772391226
30251.4629866685	31.2938341608	-0.0000496146	-50.4723394601	-8333248.9909095122
30251.4684866685	31.2477453255	-0.0000496714	-50.4715190681	-8411964.9599911831
30251.4739866685	31.2012245748	-0.0000497289	-50.4706992206	-8490365.9515460022
30251.4794866685	31.1542736501	-0.0000497870	-50.4698799163	-8568449.2073482145
30251.4849866685	31.1068943062	-0.0000498457	-50.4690611542	-8646212.6689421460
30251.4904866685	31.0590883064	-0.0000499050	-50.4682429332	-8723655.0001935940
30251.4959866685	31.0108574193	-0.0000499650	-50.4674252519	-8800775.6072827633
30251.5014866685	30.9622034142	-0.0000500255	-50.4666081095	-8877574.6558514759
30251.5069866685	30.9131280569	-0.0000500867	-50.4657915046	-8954053.0855485089
30251.5124866685	30.8636331056	-0.0000501486	-50.4649754362	-9030212.6215955634
30251.5179866685	30.8137203064	-0.0000502110	-50.4641599032	-9106055.7834659293
30251.5234866685	30.7633913888	-0.0000502741	-50.4633449045	-9181585.8907611948
30251.5289866684	30.7126480617	-0.0000503379	-50.4625304389	-9256807.0659328550
30251.5344866684	30.6614920085	-0.0000504022	-50.4617165054	-9331724.2341921516
30251.5399866684	30.6099248831	-0.0000504672	-50.4609031028	-9406343.1203034427
30251.5454866684	30.5579483050	-0.0000505328	-50.4600902301	-9480670.2424880844
30251.5509866684	30.5055638557	-0.0000505991	-50.4592778861	-9554712.9032562543
30251.5564866684	30.4527730737	-0.0000506660	-50.4584660698	-9628479.1774080191
30251.5619866684	30.3995774509	-0.0000507335	-50.4576547801	-9701977.8969697654
30251.5674866684	30.3459784280	-0.0000508017	-50.4568440158	-9775218.6334242262
30251.5729866684	30.2919773907	-0.0000508705	-50.4560337760	-9848211.6770319659
30251.5784866684	30.2375756660	-0.0000509400	-50.4552240595	-9920968.0134395286
30251.5839866684	30.1827745182	-0.0000510101	-50.4544148653	-9993499.2975722477
30251.5894866684	30.1275751454	-0.0000510809	-50.4536061923	-10065817.8251046480
30251.5949866684	30.0719786760	-0.0000511523	-50.4527980394	-10137936.5012756720
30251.6004866684	30.0159861657	-0.0000512243	-50.4519904056	-10209868.8074594490
30251.6059866684	29.9595985942	-0.0000512971	-50.4511832899	-10281628.7653493600
30251.6114866684	29.9028168624	-0.0000513704	-50.4503766911	-10353230.8992492330
30251.6169866684	29.8456417898	-0.0000514445	-50.4495706082	-10424690.1960623390
30251.6224866684	29.7880741122	-0.0000515192	-50.4487650402	-10496022.0636653790
30251.6279866684	29.7301144792	-0.0000515945	-50.4479599861	-10567242.2874037050
30251.6334866684	29.6717634526	-0.0000516705	-50.4471554447	-10638366.9851595520
30251.6389866684	29.6130215046	-0.0000517472	-50.4463514151	-10709412.5609178170
30251.6444866684	29.5538890165	-0.0000518246	-50.4455478963	-10780395.6571742540
30251.6499866684	29.4943662772	-0.0000519027	-50.4447448871	-10851333.1061941120
30251.6554866684	29.4344534827	-0.0000519814	-50.4439423867	-10922241.8804461600
30251.6609866684	29.3741507352	-0.0000520608	-50.4431403939	-10993139.0421904290
30251.6664866684	29.3134580431	-0.0000521409	-50.4423389078	-11064041.6927340180
30251.6719866684	29.2523753206	-0.0000522217	-50.4415379272	-11134966.9211932120
30251.6774866684	29.1909023881	-0.0000523032	-50.4407374514	-11205931.7529762180
30251.6829866684	29.1290389729	-0.0000523855	-50.4399374791	-11276953.0984609020
30251.6884866684	29.0667847095	-0.0000524684	-50.4391380095	-11348047.7018189990
30251.6939866684	29.0041391413	-0.0000525520	-50.4383390414	-11419232.0900758450
30251.6994866684	28.9411017215	-0.0000526363	-50.4375405741	-11490522.5228528210
30251.7049866684	28.8776718148	-0.0000527214	-50.4367426063	-11561934.9427983760
30251.7104866684	28.8138486995	-0.0000528072	-50.4359451372	-11633484.9269510840
30251.7159866684	28.7496315696	-0.0000528937	-50.4351481657	-11705187.6390692680
30251.7214866683	28.6850195370	-0.0000529810	-50.4343516909	-11777057.7834204580
30251.7269866683	28.6200116345	-0.0000530690	-50.4335557118	-11849109.5597529490
30251.7324866683	28.5546068184	-0.0000531578	-50.4327602275	-11921356.6199002170
30251.7379866683	28.4888039721	-0.0000532473	-50.4319652369	-11993812.0263579390
30251.7434866683	28.4226019089	-0.0000533376	-50.4311707391	-12066488.2123459730
30251.7489866683	28.3559993759	-0.0000534287	-50.4303767330	-12139396.9441457220
30251.7544866683	28.2889950579	-0.0000535205	-50.4295832179	-12212549.2855348620
30251.7599866683	28.2215875811	-0.0000536131	-50.4287901926	-12285955.5644262860
30251.7654866683	28.1537755175	-0.0000537065	-50.4279976563	-12359625.3420935290
30251.7709866683	28.0855573890	-0.0000538008	-50.4272056080	-12433567.3845757120
30251.7764866683	28.0169316719	-0.0000538958	-50.4264140467	-12507789.6370102870
30251.7819866683	27.9478968016	-0.0000539916	-50.4256229716	-12582299.2004944720
30251.7874866683	27.8784511772	-0.0000540883	-50.4248323815	-12657102.3117417250
30251.7929866683	27.8085931665	-0.0000541858	-50.4240422757	-12732204.3256362960
30251.7984866683	27.7383211106	-0.0000542841	-50.4232526532	-12807609.7005545440
30251.8039866683	27.6676333290	-0.0000543832	-50.4224635130	-12883321.9868603830
30251.8094866683	27.5965281247	-0.0000544833	-50.4216748542	-12959343.8181364590
30251.8149866683	27.5250037894	-0.0000545841	-50.4208866759	-13035676.9057224370
30251.8204866683	27.4530586081	-0.0000546859	-50.4200989772	-13112322.0360278300
30251.8259866683	27.3806908646	-0.0000547885	-50.4193117571	-13189279.0711017140
30251.8314866683	27.3078988465	-0.0000548920	-50.4185250147	-13266546.9520903960
30251.8369866683	27.2346808501	-0.0000549964	-50.4177387491	-13344123.7057519290
30251.8424866683	27.1610351856	-0.0000551017	-50.4169529595	-13422006.4540534670
30251.8479866683	27.0869601819	-0.0000552080	-50.4161676448	-13500191.4266739670
30251.8534866683	27.0124541915	-0.0000553151	-50.4153828043	-13578673.9763110170
30251.8589866683	26.9375155953	-0.0000554232	-50.4145984369	-13657448.5969898960
30251.8644866683	26.8621428070	-0.0000555322	-50.4138145417	-13736508.9451598560
30251.8699866683	26.7863342780	-0.0000556422	-50.4130311180	-13815847.8633189610
30251.8754866683	26.7100885018	-0.0000557531	-50.4122481648	-13895457.4064881370
30251.8809866683	26.6334040179	-0.0000558650	-50.4114656812	-13975328.8709390440
30251.8864866683	26.5562794160	-0.0000559778	-50.4106836662	-14055452.8255373280
30251.8919866683	26.4787133400	-0.0000560917	-50.4099021192	-14135819.1452337300
