Time(us)	TipPos(nm)	Force(nN)	SamplePos(nm)	TipVel(nm/s)
30250.0054866693	39.5186386718	-0.0000435008	-47.8181633831	19413824.0205162800
30250.0109866692	39.6251775566	-0.0000433961	-47.8171748982	19340852.1277401450
30250.0164866692	39.7313150071	-0.0000432922	-47.8161875112	19267852.2268021780
30250.0219866692	39.8370508531	-0.0000431890	-47.8152012183	19194819.2538128420
30250.0274866692	39.9423848943	-0.0000430866	-47.8142160162	19121747.4969731720
30250.0329866692	40.0473168971	-0.0000429849	-47.8132319012	19048630.6027158830
30250.0384866692	40.1518465909	-0.0000428840	-47.8122488699	18975461.5841579060
30250.0439866692	40.2559736644	-0.0000427838	-47.8112669187	18902232.8318808530
30250.0494866692	40.3596977627	-0.0000426844	-47.8102860441	18828936.1270351600
30250.0549866692	40.4630184837	-0.0000425857	-47.8093062428	18755562.6566604860
30250.0604866692	40.5659353748	-0.0000424877	-47.8083275112	18682103.0313090230
30250.0659866692	40.6684479303	-0.0000423905	-47.8073498459	18608547.3046621200
30250.0714866692	40.7705555876	-0.0000422940	-47.8063732435	18534884.9955918380
30250.0769866692	40.8722577250	-0.0000421982	-47.8053977006	18461105.1117099970
30250.0824866692	40.9735536589	-0.0000421031	-47.8044232137	18387196.1753961630
30250.0879866692	41.0744426408	-0.0000420087	-47.8034497796	18313146.2512848000
30250.0934866692	41.1749238553	-0.0000419150	-47.8024773949	18238942.9758130500
30250.0989866692	41.2749964177	-0.0000418220	-47.8015060561	18164573.5881726290
30250.1044866692	41.3746593718	-0.0000417296	-47.8005357601	18090024.9630300480
30250.1099866692	41.4739116882	-0.0000416380	-47.7995665034	18015283.6445248570
30250.1154866692	41.5727522626	-0.0000415471	-47.7985982828	17940335.8816736860
30250.1209866692	41.6711799141	-0.0000414568	-47.7976310950	17865167.6650777160
30250.1264866692	41.7691933840	-0.0000413672	-47.7966649368	17789764.7644552890
30250.1319866692	41.8667913348	-0.0000412783	-47.7956998048	17714112.7674113660
30250.1374866692	41.9639723493	-0.0000411901	-47.7947356959	17638197.1186884160
30250.1429866692	42.0607349296	-0.0000411025	-47.7937726068	17562003.1604800300
30250.1484866692	42.1570774975	-0.0000410155	-47.7928105344	17485516.1729285310
30250.1539866692	42.2529983931	-0.0000409293	-47.7918494753	17408721.4152251780
30250.1594866692	42.3484958760	-0.0000408436	-47.7908894265	17331604.1668921080
30250.1649866692	42.4435681248	-0.0000407587	-47.7899303848	17254149.7691473330
30250.1704866692	42.5382132378	-0.0000406744	-47.7889723470	17176343.6662210640
30250.1759866692	42.6324292336	-0.0000405907	-47.7880153100	17098171.4465842990
30250.1814866692	42.7262140524	-0.0000405077	-47.7870592707	17019618.8837529120
30250.1869866692	42.8195655567	-0.0000404253	-47.7861042260	16940671.9765774200
30250.1924866692	42.9124815327	-0.0000403435	-47.7851501727	16861316.9889891450
30250.1979866691	43.0049596923	-0.0000402624	-47.7841971079	16781540.4891159720
30250.2034866691	43.0969976743	-0.0000401819	-47.7832450283	16701329.3871617280
30250.2089866691	43.1885930471	-0.0000401020	-47.7822939311	16620670.9725633510
30250.2144866691	43.2797433102	-0.0000400228	-47.7813438131	16539552.9499400840
30250.2199866691	43.3704458972	-0.0000399442	-47.7803946714	16457963.4736410940
30250.2254866691	43.4606981777	-0.0000398662	-47.7794465029	16375891.1809904560
30250.2309866691	43.5504974610	-0.0000397888	-47.7784993046	16293325.2239998190
30250.2364866691	43.6398409980	-0.0000397121	-47.7775530735	16210255.2993865220
30250.2419866691	43.7287259851	-0.0000396360	-47.7766078067	16126671.6770167820
30250.2474866691	43.8171495670	-0.0000395605	-47.7756635012	16042565.2262393310
30250.2529866691	43.9051088402	-0.0000394856	-47.7747201541	15957927.4406662680
30250.2584866691	43.9926008566	-0.0000394113	-47.7737777624	15872750.4606020580
30250.2639866691	44.0796226268	-0.0000393376	-47.7728363233	15787027.0936187710
30250.2694866691	44.1661711244	-0.0000392645	-47.7718958338	15700750.8328310400
30250.2749866691	44.2522432891	-0.0000391921	-47.7709562911	15613915.8730929590
30250.2804866691	44.3378360314	-0.0000391202	-47.7700176922	15526517.1246994570
30250.2859866691	44.4229462358	-0.0000390490	-47.7690800343	15438550.2250689770
30250.2914866691	44.5075707654	-0.0000389783	-47.7681433145	15350011.5478678460
30250.2969866691	44.5917064658	-0.0000389083	-47.7672075301	15260898.2097523320
30250.3024866691	44.6753501690	-0.0000388389	-47.7662726781	15171208.0748146720
30250.3079866691	44.7584986978	-0.0000387700	-47.7653387558	15080939.7566289010
30250.3134866691	44.8411488699	-0.0000387018	-47.7644057604	14990092.6176825390
30250.3189866691	44.9232975016	-0.0000386341	-47.7634736891	14898666.7665641720
30250.3244866691	45.0049414125	-0.0000385671	-47.7625425391	14806663.0527828890
30250.3299866691	45.0860774293	-0.0000385006	-47.7616123077	14714083.0591311570
30250.3354866691	45.1667023895	-0.0000384347	-47.7606829920	14620929.0917157920
30250.3409866691	45.2468131458	-0.0000383695	-47.7597545894	14527204.1677045560
30250.3464866691	45.3264065696	-0.0000383048	-47.7588270972	14432912.0008637850
30250.3519866691	45.4054795552	-0.0000382407	-47.7579005125	14338056.9848585450
30250.3574866691	45.4840290230	-0.0000381772	-47.7569748328	14242644.1744596590
30250.3629866691	45.5620519233	-0.0000381142	-47.7560500553	14146679.2646048630
30250.3684866691	45.6395452399	-0.0000380519	-47.7551261774	14050168.5676389990
30250.3739866691	45.7165059931	-0.0000379902	-47.7542031964	13953118.9885561390
30250.3794866691	45.7929312431	-0.0000379290	-47.7532811096	13855537.9984632670
30250.3849866691	45.8688180929	-0.0000378684	-47.7523599144	13757433.6064259370
30250.3904866690	45.9441636914	-0.0000378084	-47.7514396081	13658814.3296103630
30250.3959866690	46.0189652355	-0.0000377490	-47.7505201882	13559689.1620792280
30250.4014866690	46.0932199735	-0.0000376901	-47.7496016520	13460067.5421800540
30250.4069866690	46.1669252067	-0.0000376318	-47.7486839970	13359959.3186022210
30250.4124866690	46.2400782918	-0.0000375741	-47.7477672205	13259374.7155005690
30250.4179866690	46.3126766429	-0.0000375170	-47.7468513201	13158324.2965582090
30250.4234866690	46.3847177333	-0.0000374605	-47.7459362930	13056818.9281357060
30250.4289866690	46.4561990967	-0.0000374045	-47.7450221368	12954869.7419546270
30250.4344866690	46.5271183291	-0.0000373491	-47.7441088490	12852488.0968922580
30250.4399866690	46.5974730893	-0.0000372942	-47.7431964269	12749685.5406309270
30250.4454866690	46.6672611002	-0.0000372399	-47.7422848682	12646473.7708279270
30250.4509866690	46.7364801496	-0.0000371862	-47.7413741702	12542864.5962871780
30250.4564866690	46.8051280904	-0.0000371331	-47.7404643305	12438869.8981039320
30250.4619866690	46.8732028407	-0.0000370805	-47.7395553466	12334501.5909130850
30250.4674866690	46.9407023846	-0.0000370284	-47.7386472161	12229771.5843704270
30250.4729866690	47.0076247713	-0.0000369770	-47.7377399365	12124691.7452662920
30250.4784866690	47.0739681150	-0.0000369260	-47.7368335052	12019273.8601071690
30250.4839866690	47.1397305944	-0.0000368757	-47.7359279200	11913529.5983218630
30250.4894866690	47.2049104521	-0.0000368259	-47.7350231783	11807470.4764323810
30250.4949866690	47.2695059931	-0.0000367766	-47.7341192777	11701107.8231815420
30250.5004866690	47.3335155843	-0.0000367279	-47.7332162159	11594452.7456848470
30250.5059866690	47.3969376527	-0.0000366798	-47.7323139903	11487516.0968888940
30250.5114866690	47.4597706842	-0.0000366321	-47.7314125988	11380308.4444411790
30250.5169866690	47.5220132217	-0.0000365851	-47.7305120388	11272840.0407668050
30250.5224866690	47.5836638634	-0.0000365385	-47.7296123080	11165120.7950422500
30250.5279866690	47.6447212609	-0.0000364926	-47.7287134040	11057160.2465321070
30250.5334866690	47.7051841168	-0.0000364471	-47.7278153245	10948967.5399004110
30250.5389866690	47.7650511830	-0.0000364022	-47.7269180672	10840551.4023404850
30250.5444866690	47.8243212576	-0.0000363578	-47.7260216297	10731920.1225115170
30250.5499866690	47.8829931831	-0.0000363140	-47.7251260097	10623081.5315684100
30250.5554866690	47.9410658433	-0.0000362707	-47.7242312050	10514042.9863311910
30250.5609866690	47.9985381610	-0.0000362279	-47.7233372132	10404811.3544607540
30250.5664866690	48.0554090953	-0.0000361857	-47.7224440320	10295393.0019437410
30250.5719866690	48.1116776382	-0.0000361440	-47.7215516591	10185793.7826629370
30250.5774866690	48.1673428128	-0.0000361028	-47.7206600923	10076019.0302937570
30250.5829866689	48.2224036693	-0.0000360621	-47.7197693294	9966073.5525710192
30250.5884866689	48.2768592830	-0.0000360219	-47.7188793681	9855961.6277116593
30250.5939866689	48.3307087508	-0.0000359823	-47.7179902061	9745687.0032269619
