Time(us)	TipPos(nm)	Force(nN)	SamplePos(nm)	TipVel(nm/s)
30250.0054866693	99.8924947142	-0.0000265426	-11.9718559163	60946785.1409200950
30250.0109866692	100.2276070875	-0.0000263847	-11.9715070068	60917419.7627612350
30250.0164866692	100.5625543324	-0.0000262284	-11.9711587674	60886940.1083579060
30250.0219866692	100.8973303034	-0.0000260734	-11.9708111954	60855341.1466281640
30250.0274866692	101.2319288315	-0.0000259200	-11.9704642878	60822619.1504138480
30250.0329866692	101.5663437318	-0.0000257679	-11.9701180419	60788771.7093283240
30250.0384866692	101.9005688101	-0.0000256173	-11.9697724549	60753797.7377824040
30250.0439866692	102.2345978707	-0.0000254681	-11.9694275239	60717697.4782597350
30250.0494866692	102.5684247236	-0.0000253202	-11.9690832461	60680472.4998503630
30250.0549866692	102.9020431916	-0.0000251738	-11.9687396189	60642125.6919503060
30250.0604866692	103.2354471177	-0.0000250287	-11.9683966394	60602661.2531155350
30250.0659866692	103.5686303722	-0.0000248849	-11.9680543049	60562084.6753405480
30250.0714866692	103.9015868597	-0.0000247425	-11.9677126128	60520402.7235501860
30250.0769866692	104.2343105263	-0.0000246014	-11.9673715602	60477623.4105996860
30250.0824866692	104.5667953659	-0.0000244616	-11.9670311445	60433755.9676684440
30250.0879866692	104.8990354271	-0.0000243231	-11.9666913630	60388810.8103959410
30250.0934866692	105.2310248196	-0.0000241859	-11.9663522130	60342799.5006646960
30250.0989866692	105.5627577202	-0.0000240499	-11.9660136920	60295734.7043048070
30250.1044866692	105.8942283789	-0.0000239152	-11.9656757971	60247630.1448276640
30250.1099866692	106.2254311244	-0.0000237817	-11.9653385259	60198500.5534337460
30250.1154866692	106.5563603696	-0.0000236494	-11.9650018757	60148361.6152883540
30250.1209866692	106.8870106166	-0.0000235184	-11.9646658439	60097229.9125720930
30250.1264866692	107.2173764615	-0.0000233885	-11.9643304280	60045122.8641604560
30250.1319866692	107.5474525987	-0.0000232599	-11.9639956252	59992058.6625297960
30250.1374866692	107.8772338249	-0.0000231324	-11.9636614332	59938056.2077201680
30250.1429866692	108.2067150430	-0.0000230060	-11.9633278493	59883135.0389866900
30250.1484866692	108.5358912651	-0.0000228809	-11.9629948710	59827315.2641345710
30250.1539866692	108.8647576158	-0.0000227568	-11.9626624958	59770617.4868988320
30250.1594866692	109.1933093341	-0.0000226339	-11.9623307211	59713062.7326210440
30250.1649866692	109.5215417760	-0.0000225121	-11.9619995445	59654672.3725180480
30250.1704866692	109.8494504159	-0.0000223913	-11.9616689636	59595468.0467335430
30250.1759866692	110.1770308479	-0.0000222717	-11.9613389757	59535471.5865994020
30250.1814866692	110.5042787865	-0.0000221531	-11.9610095785	59474704.9363083390
30250.1869866692	110.8311900670	-0.0000220357	-11.9606807696	59413190.0743006910
30250.1924866692	111.1577606458	-0.0000219192	-11.9603525464	59350948.9345998990
30250.1979866691	111.4839865991	-0.0000218038	-11.9600249066	59288003.3285361380
30250.2034866691	111.8098641228	-0.0000216895	-11.9596978478	59224374.8669818490
30250.2089866691	112.1353895306	-0.0000215761	-11.9593713675	59160084.8834761600
30250.2144866691	112.4605592525	-0.0000214638	-11.9590454635	59095154.3585315270
30250.2199866691	112.7853698326	-0.0000213524	-11.9587201332	59029603.8453660610
30250.2254866691	113.1098179263	-0.0000212421	-11.9583953744	58963453.3972960410
30250.2309866691	113.4339002976	-0.0000211327	-11.9580711847	58896722.4972182880
30250.2364866691	113.7576138155	-0.0000210243	-11.9577475617	58829429.9891816150
30250.2419866691	114.0809554504	-0.0000209168	-11.9574245032	58761594.0125509500
30250.2474866691	114.4039222702	-0.0000208103	-11.9571020069	58693231.9389240740
30250.2529866691	114.7265114354	-0.0000207047	-11.9567800703	58624360.3118979710
30250.2584866691	115.0487201947	-0.0000206001	-11.9564586913	58554994.7901413960
30250.2639866691	115.3705458800	-0.0000204964	-11.9561378676	58485150.0938014240
30250.2694866691	115.6919859009	-0.0000203935	-11.9558175969	58414839.9545072690
30250.2749866691	116.0130377393	-0.0000202916	-11.9554978769	58344077.0692082200
30250.2804866691	116.3336989432	-0.0000201905	-11.9551787055	58272873.0578133690
30250.2859866691	116.6539671211	-0.0000200903	-11.9548600803	58201238.4251359400
30250.2914866691	116.9738399356	-0.0000199910	-11.9545419992	58129182.5269612600
