Time(us)	TipPos(nm)	Force(nN)	SamplePos(nm)	TipVel(nm/s)
30251.0064866687	140.8857889254	-0.0000123145	-23.4387949534	30367908.5110351110
30251.0119866687	141.0522815099	-0.0000122897	-23.4383179702	30204558.5208521110
30251.0174866687	141.2178758729	-0.0000122651	-23.4378415016	30041273.5133582280
30251.0229866687	141.3825724269	-0.0000122407	-23.4373655460	29878070.2470281830
30251.0284866687	141.5463716712	-0.0000122165	-23.4368901017	29714963.7862154320
30251.0339866687	141.7092741824	-0.0000121925	-23.4364151672	29551967.4428365600
30251.0394866687	141.8712806044	-0.0000121687	-23.4359407407	29389092.7248711030
30251.0449866687	142.0323916381	-0.0000121451	-23.4354668208	29226349.2913954330
30251.0504866687	142.1926080319	-0.0000121217	-23.4349934058	29063744.9147171940
30251.0559866687	142.3519305704	-0.0000120986	-23.4345204941	28901285.4493845140
30251.0614866687	142.5103600643	-0.0000120756	-23.4340480841	28738974.8083466480
30251.0669866687	142.6678973392	-0.0000120528	-23.4335761742	28576814.9465702440
30251.0724866687	142.8245432253	-0.0000120302	-23.4331047629	28414805.8516856470
30251.0779866687	142.9802985463	-0.0000120077	-23.4326338487	28252945.5423100550
30251.0834866687	143.1351641084	-0.0000119855	-23.4321634298	28091230.0734761920
30251.0889866687	143.2891406901	-0.0000119635	-23.4316935049	27929653.5496386480
30251.0944866687	143.4422290310	-0.0000119416	-23.4312240722	27768208.1447775770
30251.0999866687	143.5944298213	-0.0000119200	-23.4307551304	27606884.1298066750
30251.1054866687	143.7457436920	-0.0000118985	-23.4302866779	27445669.9072798010
30251.1109866687	143.8961712040	-0.0000118772	-23.4298187132	27284552.0527960550
30251.1164866687	144.0457128387	-0.0000118561	-23.4293512346	27123515.3636009880
30251.1219866687	144.1943689882	-0.0000118352	-23.4288842408	26962542.9138115380
30251.1274866687	144.3421399463	-0.0000118144	-23.4284177303	26801616.1157860680
30251.1329866687	144.4890258990	-0.0000117938	-23.4279517014	26640714.7883416640
30251.1384866687	144.6350269166	-0.0000117735	-23.4274861528	26479817.2303268020
30251.1439866687	144.7801429453	-0.0000117532	-23.4270210830	26318900.3006423380
30251.1494866686	144.9243737994	-0.0000117332	-23.4265564904	26157939.5030963640
30251.1549866686	145.0677191545	-0.0000117133	-23.4260923737	25996909.0768006030
30251.1604866686	145.2101785406	-0.0000116936	-23.4256287313	25835782.0912213920
30251.1659866686	145.3517513362	-0.0000116741	-23.4251655618	25674530.5456963030
30251.1714866686	145.4924367623	-0.0000116548	-23.4247028638	25513125.4730906970
30251.1769866686	145.6322338779	-0.0000116356	-23.4242406357	25351537.0472541970
30251.1824866686	145.7711415757	-0.0000116166	-23.4237788763	25189734.6935253630
30251.1879866686	145.9091585778	-0.0000115977	-23.4233175839	25027687.2025404420
30251.1934866686	146.0462834331	-0.0000115791	-23.4228567573	24865362.8462538230
30251.1989866686	146.1825145145	-0.0000115605	-23.4223963950	24702729.4961543530
30251.2044866686	146.3178500173	-0.0000115422	-23.4219364956	24539754.7429519220
30251.2099866686	146.4522879579	-0.0000115240	-23.4214770576	24376406.0178635750
30251.2154866686	146.5858261737	-0.0000115060	-23.4210180797	24212650.7142863910
30251.2209866686	146.7184623226	-0.0000114882	-23.4205595606	24048456.3097936880
30251.2264866686	146.8501938844	-0.0000114705	-23.4201014987	23883790.4882969970
30251.2319866686	146.9810181623	-0.0000114529	-23.4196438928	23718621.2613561410
30251.2374866686	147.1109322846	-0.0000114356	-23.4191867414	23552917.0884033810
30251.2429866686	147.2399332084	-0.0000114184	-23.4187300432	23386646.9957963300
30251.2484866686	147.3680177222	-0.0000114013	-23.4182737968	23219780.6937334540
30251.2539866686	147.4951824507	-0.0000113845	-23.4178180010	23052288.6907079850
30251.2594866686	147.6214238593	-0.0000113677	-23.4173626542	22884142.4054760260
30251.2649866686	147.7467382592	-0.0000113512	-23.4169077552	22715314.2757570710
30251.2704866686	147.8711218140	-0.0000113348	-23.4164533027	22545777.8633468970
30251.2759866686	147.9945705455	-0.0000113185	-23.4159992953	22375507.9551506010
30251.2814866686	148.1170803413	-0.0000113025	-23.4155457316	22204480.6601479200
30251.2869866686	148.2386469621	-0.0000112865	-23.4150926105	22032673.5013526940
30251.2924866686	148.3592660497	-0.0000112708	-23.4146399305	21860065.5029440780
30251.2979866686	148.4789331358	-0.0000112552	-23.4141876903	21686637.2721437700
30251.3034866686	148.5976436507	-0.0000112397	-23.4137358887	21512371.0751286220
30251.3089866686	148.7153929328	-0.0000112244	-23.4132845244	21337250.9073344660
30251.3144866686	148.8321762383	-0.0000112093	-23.4128335960	21161262.5573112520
30251.3199866686	148.9479887512	-0.0000111943	-23.4123831023	20984393.6644901110
30251.3254866686	149.0628255936	-0.0000111795	-23.4119330420	20806633.7699896510
30251.3309866686	149.1766818365	-0.0000111648	-23.4114834138	20627974.3606848050
30251.3364866685	149.2895525105	-0.0000111503	-23.4110342165	20448408.9064694830
30251.3419866685	149.4014326167	-0.0000111359	-23.4105854488	20267932.8903519730
30251.3474866685	149.5123171381	-0.0000111217	-23.4101371095	20086543.8308897840
30251.3529866685	149.6222010506	-0.0000111077	-23.4096891972	19904241.2982571650
30251.3584866685	149.7310793344	-0.0000110938	-23.4092417108	19721026.9218776380
30251.3639866685	149.8389469856	-0.0000110800	-23.4087946489	19536904.3913261930
30251.3694866685	149.9457990271	-0.0000110665	-23.4083480105	19351879.4499569010
30251.3749866685	150.0516305200	-0.0000110530	-23.4079017942	19165959.8804078290
30251.3804866685	150.1564365747	-0.0000110398	-23.4074559988	18979155.4835712720
30251.3859866685	150.2602123622	-0.0000110266	-23.4070106232	18791478.0500367320
30251.3914866685	150.3629531247	-0.0000110137	-23.4065656660	18602941.3242585990
30251.3969866685	150.4646541859	-0.0000110009	-23.4061211261	18413560.9619118090
30251.4024866685	150.5653109621	-0.0000109882	-23.4056770023	18223354.4803423400
30251.4079866685	150.6649189716	-0.0000109757	-23.4052332934	18032341.2024018470
30251.4134866685	150.7634738448	-0.0000109634	-23.4047899981	17840542.1937949400
30251.4189866685	150.8609713332	-0.0000109512	-23.4043471154	17647980.1942898590
30251.4244866685	150.9574073189	-0.0000109391	-23.4039046440	17454679.5427561180
30251.4299866685	151.0527778227	-0.0000109272	-23.4034625828	17260666.0967551580
30251.4354866685	151.1470790122	-0.0000109155	-23.4030209305	17065967.1466376110
30251.4409866685	151.2403072097	-0.0000109039	-23.4025796861	16870611.3246229660
30251.4464866685	151.3324588989	-0.0000108925	-23.4021388483	16674628.5091181470
30251.4519866685	151.4235307317	-0.0000108812	-23.4016984160	16478049.7244426530
30251.4574866685	151.5135195342	-0.0000108701	-23.4012583881	16280907.0370178860
30251.4629866685	151.6024223115	-0.0000108591	-23.4008187633	16083233.4474120330
30251.4684866685	151.6902362535	-0.0000108483	-23.4003795406	15885062.7795771580
30251.4739866685	151.7769587381	-0.0000108376	-23.3999407189	15686429.5669599530
30251.4794866685	151.8625873353	-0.0000108271	-23.3995022969	15487368.9364611530
30251.4849866685	151.9471198097	-0.0000108167	-23.3990642736	15287916.4901292290
30251.4904866685	152.0305541231	-0.0000108065	-23.3986266479	15088108.1855529080
30251.4959866685	152.1128884358	-0.0000107964	-23.3981894186	14887980.2149964940
30251.5014866685	152.1941211077	-0.0000107865	-23.3977525846	14687568.8841857980
30251.5069866685	152.2742506983	-0.0000107767	-23.3973161449	14486910.4903185030
30251.5124866685	152.3532759663	-0.0000107671	-23.3968800982	14286041.2009639350
30251.5179866685	152.4311958686	-0.0000107576	-23.3964444436	14084996.9332803210
30251.5234866685	152.5080095587	-0.0000107483	-23.3960091799	13883813.2342046590
30251.5289866684	152.5837163838	-0.0000107391	-23.3955743060	13682525.1627307370
30251.5344866684	152.6583158822	-0.0000107301	-23.3951398209	13481167.1737685260
30251.5399866684	152.7318077793	-0.0000107212	-23.3947057234	13279773.0045279670
30251.5454866684	152.8041919834	-0.0000107125	-23.3942720126	13078375.5639764130
30251.5509866684	152.8754685810	-0.0000107039	-23.3938386873	12877006.8250614870
30251.5564866684	152.9456378308	-0.0000106954	-23.3934057465	12675697.7211790290
30251.5619866684	153.0147001582	-0.0000106871	-23.3929731890	12474478.0462476390
30251.5674866684	153.0826561486	-0.0000106789	-23.3925410140	12273376.3592454270
30251.5729866684	153.1495065398	-0.0000106709	-23.3921092202	12072419.8936772310
30251.5784866684	153.2152522153	-0.0000106630	-23.3916778067	11871634.4719995520
30251.5839866684	153.2798941955	-0.0000106553	-23.3912467724	11671044.4253691840
30251.5894866684	153.3434336296	-0.0000106477	-23.3908161163	11470672.5191006570
30251.5949866684	153.4058717869	-0.0000106402	-23.3903858373	11270539.8842237980
