Time(us)	TipPos(nm)	Force(nN)	SamplePos(nm)	TipVel(nm/s)
30250.0054866693	-149.3813964679	-4.5226483562	-149.3813964679	368464.3367034904
30250.0109866692	-149.3793727554	-4.5226147899	-149.3793727554	367589.4906748767
30250.0164866692	-149.3773538688	-4.5225020768	-149.3773538688	366710.2547956967
30250.0219866692	-149.3753398322	-4.5223102182	-149.3753398322	365826.6395657301
30250.0274866692	-149.3733306697	-4.5220392164	-149.3733306697	364938.6555374902
30250.0329866692	-149.3713264052	-4.5216890747	-149.3713264052	364046.3133152823
30250.0384866692	-149.3693270628	-4.5212597972	-149.3693270628	363149.6235553101
30250.0439866692	-149.3673326663	-4.5207513891	-149.3673326663	362248.5969663922
30250.0494866692	-149.3653432395	-4.5201638565	-149.3653432395	361343.2443089507
30250.0549866692	-149.3633588062	-4.5194972063	-149.3633588062	360433.5763947740
30250.0604866692	-149.3613793900	-4.5187514465	-149.3613793900	359519.6040875642
30250.0659866692	-149.3594050147	-4.5179265861	-149.3594050147	358601.3383015620
30250.0714866692	-149.3574357037	-4.5170226349	-149.3574357037	357678.7900030128
30250.0769866692	-149.3554714806	-4.5160396036	-149.3554714806	356751.9702093458
30250.0824866692	-149.3535123689	-4.5149775040	-149.3535123689	355820.8899891544
30250.0879866692	-149.3515583920	-4.5138363489	-149.3515583920	354885.5604612817
30250.0934866692	-149.3496095731	-4.5126161518	-149.3496095731	353945.9927954317
30250.0989866692	-149.3476659356	-4.5113169273	-149.3476659356	353002.1982121734
30250.1044866692	-149.3457275027	-4.5099386909	-149.3457275027	352054.1879827372
30250.1099866692	-149.3437942975	-4.5084814591	-149.3437942975	351101.9734285915
30250.1154866692	-149.3418663431	-4.5069452493	-149.3418663431	350145.5659209307
30250.1209866692	-149.3399436625	-4.5053300798	-149.3399436625	349184.9768814025
30250.1264866692	-149.3380262788	-4.5036359699	-149.3380262788	348220.2177816904
30250.1319866692	-149.3361142147	-4.5018629399	-149.3361142147	347251.3001433102
30250.1374866692	-149.3342074932	-4.5000110110	-149.3342074932	346278.2355369791
30250.1429866692	-149.3323061370	-4.4980802052	-149.3323061370	345301.0355831484
30250.1484866692	-149.3304101688	-4.4960705455	-149.3304101688	344319.7119515841
30250.1539866692	-149.3285196112	-4.4939820561	-149.3285196112	343334.2763620819
30250.1594866692	-149.3266344868	-4.4918147619	-149.3266344868	342344.7405830315
30250.1649866692	-149.3247548182	-4.4895686887	-149.3247548182	341351.1164309961
30250.1704866692	-149.3228806278	-4.4872438633	-149.3228806278	340353.4157724691
30250.1759866692	-149.3210119380	-4.4848403136	-149.3210119380	339351.6505223283
30250.1814866692	-149.3191487710	-4.4823580682	-149.3191487710	338345.8326434249
30250.1869866692	-149.3172911492	-4.4797971567	-149.3172911492	337335.9741472951
30250.1924866692	-149.3154390947	-4.4771576098	-149.3154390947	336322.0870946828
30250.1979866691	-149.3135926296	-4.4744394590	-149.3135926296	335304.1835930680
30250.2034866691	-149.3117517760	-4.4716427368	-149.3117517760	334282.2757985119
30250.2089866691	-149.3099165559	-4.4687674765	-149.3099165559	333256.3759147360
30250.2144866691	-149.3080869912	-4.4658137124	-149.3080869912	332226.4961936412
30250.2199866691	-149.3062631037	-4.4627814799	-149.3062631037	331192.6489340552
30250.2254866691	-149.3044449153	-4.4596708152	-149.3044449153	330154.8464822649
30250.2309866691	-149.3026324475	-4.4564817554	-149.3026324475	329113.1012316912
30250.2364866691	-149.3008257222	-4.4532143386	-149.3008257222	328067.4256237211
30250.2419866691	-149.2990247608	-4.4498686038	-149.2990247608	327017.8321460616
30250.2474866691	-149.2972295848	-4.4464445910	-149.2972295848	325964.3333327329
30250.2529866691	-149.2954402158	-4.4429423411	-149.2954402158	324906.9417647937
30250.2584866691	-149.2936566750	-4.4393618959	-149.2936566750	323845.6700701282
30250.2639866691	-149.2918789839	-4.4357032981	-149.2918789839	322780.5309226244
30250.2694866691	-149.2901071635	-4.4319665915	-149.2901071635	321711.5370424897
30250.2749866691	-149.2883412350	-4.4281518206	-149.2883412350	320638.7011957240
30250.2804866691	-149.2865812196	-4.4242590311	-149.2865812196	319562.0361941263
30250.2859866691	-149.2848271383	-4.4202882694	-149.2848271383	318481.5548959045
30250.2914866691	-149.2830790120	-4.4162395830	-149.2830790120	317397.2702039339
30250.2969866691	-149.2813368616	-4.4121130201	-149.2813368616	316309.1950670925
30250.3024866691	-149.2796007079	-4.4079086301	-149.2796007079	315217.3424799462
30250.3079866691	-149.2778705716	-4.4036264632	-149.2778705716	314121.7254811050
30250.3134866691	-149.2761464734	-4.3992665706	-149.2761464734	313022.3571545504
30250.3189866691	-149.2744284338	-4.3948290042	-149.2744284338	311919.2506294572
30250.3244866691	-149.2727164735	-4.3903138171	-149.2727164735	310812.4190789224
30250.3299866691	-149.2710106128	-4.3857210632	-149.2710106128	309701.8757217401
30250.3354866691	-149.2693108722	-4.3810507974	-149.2693108722	308587.6338192956
30250.3409866691	-149.2676172718	-4.3763030754	-149.2676172718	307469.7066789767
30250.3464866691	-149.2659298320	-4.3714779540	-149.2659298320	306348.1076507623
