Time(us)	TipPos(nm)	Force(nN)	SamplePos(nm)	TipVel(nm/s)
30250.1759866692	98.1094711353	-0.0000201111	-30.4327363973	41569089.3636846470
30250.1814866692	98.3377259158	-0.0000200402	-30.4320322860	41453644.8064721600
30250.1869866692	98.5653459013	-0.0000199699	-30.4313291373	41338249.9798176880
30250.1924866692	98.7923314486	-0.0000199001	-30.4306269475	41222930.3464396070
30250.1979866691	99.0186830497	-0.0000198309	-30.4299257133	41107709.7605743780
30250.2034866691	99.2444013220	-0.0000197623	-30.4292254311	40992610.3915925250
30250.2089866691	99.4694869995	-0.0000196942	-30.4285260974	40877652.6537581760
30250.2144866691	99.6939409223	-0.0000196266	-30.4278277088	40762855.1422698870
30250.2199866691	99.9177640269	-0.0000195596	-30.4271302619	40648234.5757156460
30250.2254866691	100.1409573354	-0.0000194931	-30.4264337532	40533805.7453236210
30250.2309866691	100.3635219448	-0.0000194271	-30.4257381793	40419581.4711063500
30250.2364866691	100.5854590164	-0.0000193616	-30.4250435368	40305572.5650180580
30250.2419866691	100.8067697641	-0.0000192967	-30.4243498223	40191787.8013833980
30250.2474866691	101.0274554433	-0.0000192322	-30.4236570326	40078233.8945450930
30250.2529866691	101.2475173397	-0.0000191683	-30.4229651642	39964915.4839092870
30250.2584866691	101.4669567580	-0.0000191049	-30.4222742138	39851835.1264673770
30250.2639866691	101.6857750097	-0.0000190419	-30.4215841782	39738993.2966473030
30250.2694866691	101.9039734025	-0.0000189795	-30.4208950540	39626388.3938423170
30250.2749866691	102.1215532286	-0.0000189175	-30.4202068379	39514016.7571905630
30250.2804866691	102.3385157532	-0.0000188560	-30.4195195267	39401872.6876405250
30250.2859866691	102.5548622039	-0.0000187950	-30.4188331172	39289948.4775888770
30250.2914866691	102.7705937592	-0.0000187344	-30.4181476060	39178234.4473242160
30250.2969866691	102.9857115382	-0.0000186743	-30.4174629901	39066718.9888938220
30250.3024866691	103.2002165902	-0.0000186147	-30.4167792662	38955388.6164554660
30250.3079866691	103.4141098840	-0.0000185555	-30.4160964311	38844228.0236606230
30250.3134866691	103.6273922989	-0.0000184968	-30.4154144816	38733220.1472002940
30250.3189866691	103.8400646145	-0.0000184385	-30.4147334146	38622346.2367599080
30250.3244866691	104.0521275022	-0.0000183807	-30.4140532270	38511585.9309314790
30250.3299866691	104.2635815163	-0.0000183233	-30.4133739156	38400917.3387612550
30250.3354866691	104.4744270861	-0.0000182663	-30.4126954773	38290317.1266903280
30250.3409866691	104.6846645079	-0.0000182098	-30.4120179091	38179760.6106379480
30250.3464866691	104.8942939383	-0.0000181537	-30.4113412078	38069221.8526223900
30250.3519866691	105.1033153875	-0.0000180980	-30.4106653704	37958673.7620239700
30250.3574866691	105.3117287131	-0.0000180427	-30.4099903938	37848088.2005801500
30250.3629866691	105.5195336149	-0.0000179878	-30.4093162750	37737436.0911010130
30250.3684866691	105.7267296300	-0.0000179334	-30.4086430111	37626687.5293441710
30250.3739866691	105.9333161288	-0.0000178793	-30.4079705989	37515811.8988011110
30250.3794866691	106.1392923112	-0.0000178257	-30.4072990355	37404777.9875872060
30250.3849866691	106.3446572038	-0.0000177724	-30.4066283179	37293554.1075655370
30250.3904866690	106.5494096578	-0.0000177196	-30.4059584432	37182108.2147358060
30250.3959866690	106.7535483472	-0.0000176671	-30.4052894083	37070408.0307216050
30250.4014866690	106.9570717683	-0.0000176150	-30.4046212105	36958421.1649010780
30250.4069866690	107.1599782390	-0.0000175634	-30.4039538466	36846115.2367173060
30250.4124866690	107.3622658996	-0.0000175121	-30.4032873139	36733457.9975785690
30250.4179866690	107.5639327137	-0.0000174612	-30.4026216095	36620417.4519918190
30250.4234866690	107.7649764702	-0.0000174106	-30.4019567304	36506961.9776613710
30250.4289866690	107.9653947856	-0.0000173605	-30.4012926739	36393060.4437865610
30250.4344866690	108.1651851071	-0.0000173107	-30.4006294370	36278682.3273610100
30250.4399866690	108.3643447162	-0.0000172612	-30.3999670169	36163797.8269133640
30250.4454866690	108.5628707332	-0.0000172122	-30.3993054108	36048377.9733897600
30250.4509866690	108.7607601223	-0.0000171635	-30.3986446158	35932394.7376388830
30250.4564866690	108.9580096966	-0.0000171152	-30.3979846293	35815821.1342099310
30250.4619866690	109.1546161246	-0.0000170672	-30.3973254483	35698631.3210230920
30250.4674866690	109.3505759366	-0.0000170196	-30.3966670702	35580800.6945733880
30250.4729866690	109.5458855319	-0.0000169724	-30.3960094922	35462305.9803451900
30250.4784866690	109.7405411863	-0.0000169255	-30.3953527114	35343125.3180402140
30250.4839866690	109.9345390602	-0.0000168789	-30.3946967253	35223238.3412345720
30250.4894866690	110.1278752071	-0.0000168328	-30.3940415310	35102626.2514973580
30250.4949866690	110.3205455823	-0.0000167869	-30.3933871259	34981271.8863832130
30250.5004866690	110.5125460523	-0.0000167414	-30.3927335072	34859159.7811703680
30250.5059866690	110.7038724042	-0.0000166963	-30.3920806724	34736276.2237956670
30250.5114866690	110.8945203555	-0.0000166515	-30.3914286186	34612609.3037524000
30250.5169866690	111.0844855642	-0.0000166070	-30.3907773434	34488148.9534391310
30250.5224866690	111.2737636388	-0.0000165628	-30.3901268439	34362886.9829611410
30250.5279866690	111.4623501493	-0.0000165191	-30.3894771176	34236817.1074404120
30250.5334866690	111.6502406371	-0.0000164756	-30.3888281619	34109934.9673458930
30250.5389866690	111.8374306261	-0.0000164325	-30.3881799742	33982238.1412708830
30250.5444866690	112.0239156330	-0.0000163897	-30.3875325519	33853726.1515908540
30250.5499866690	112.2096911783	-0.0000163472	-30.3868858923	33724400.4625893530
30250.5554866690	112.3947527970	-0.0000163050	-30.3862399930	33594264.4713278190
30250.5609866690	112.5790960487	-0.0000162632	-30.3855948513	33463323.4911003370
30250.5664866690	112.7627165286	-0.0000162217	-30.3849504647	33331584.7276445810
30250.5719866690	112.9456098776	-0.0000161806	-30.3843068308	33199057.2481897590
30250.5774866690	113.1277717923	-0.0000161397	-30.3836639468	33065751.9435133490
30250.5829866689	113.3091980350	-0.0000160992	-30.3830218105	32931681.4830200600
30250.5884866689	113.4898844435	-0.0000160590	-30.3823804192	32796860.2633324000
30250.5939866689	113.6698269401	-0.0000160191	-30.3817397705	32661304.3499538670
30250.5994866689	113.8490215406	-0.0000159795	-30.3810998618	32525031.4127935100
30250.6049866689	114.0274643632	-0.0000159402	-30.3804606908	32388060.6558102370
30250.6104866689	114.2051516364	-0.0000159013	-30.3798222550	32250412.7406449540
30250.6159866689	114.3820797069	-0.0000158626	-30.3791845519	32112109.7048602180
30250.6214866689	114.5582450467	-0.0000158243	-30.3785475791	31973174.8748304660
30250.6269866689	114.7336442603	-0.0000157862	-30.3779113342	31833632.7738088370
30250.6324866689	114.9082740903	-0.0000157485	-30.3772758148	31693509.0256359390
30250.6379866689	115.0821314239	-0.0000157111	-30.3766410185	31552830.2540153970
30250.6434866689	115.2552132974	-0.0000156739	-30.3760069429	31411623.9782244750
30250.6489866689	115.4275169014	-0.0000156371	-30.3753735857	31269918.5052142740
30250.6544866689	115.5990395841	-0.0000156005	-30.3747409444	31127742.8189548370
30250.6599866689	115.7697788551	-0.0000155643	-30.3741090167	30985126.4668573030
30250.6654866689	115.9397323882	-0.0000155283	-30.3734778004	30842099.4447182120
30250.6709866689	116.1088980230	-0.0000154927	-30.3728472929	30698692.0789511200
30250.6764866689	116.2772737668	-0.0000154573	-30.3722174921	30554934.9083184000
30250.6819866689	116.4448577954	-0.0000154222	-30.3715883957	30410858.5646281020
30250.6874866689	116.6116484526	-0.0000153874	-30.3709600012	30266493.6529492480
30250.6929866689	116.7776442506	-0.0000153529	-30.3703323066	30121870.6318734290
30250.6984866689	116.9428438679	-0.0000153187	-30.3697053094	29977019.6944167390
30250.7039866689	117.1072461481	-0.0000152847	-30.3690790073	29831970.6497709750
30250.7094866689	117.2708500970	-0.0000152510	-30.3684533983	29686752.8064786080
30250.7149866689	117.4336548800	-0.0000152176	-30.3678284799	29541394.8574836070
30250.7204866689	117.5956598175	-0.0000151845	-30.3672042501	29395924.7673695610
30250.7259866689	117.7568643814	-0.0000151516	-30.3665807064	29250369.6623664200
30250.7314866689	117.9172681897	-0.0000151190	-30.3659578469	29104755.7234996300
30250.7369866689	118.0768710009	-0.0000150867	-30.3653356691	28959108.0829510200
30250.7424866689	118.2356727081	-0.0000150546	-30.3647141710	28813450.7247351300
30250.7479866689	118.3936733323	-0.0000150229	-30.3640933503	28667806.3892837690
30250.7534866689	118.5508730155	-0.0000149913	-30.3634732050	28522196.4830243330
30250.7589866689	118.7072720125	-0.0000149600	-30.3628537327	28376640.9924597290
30250.7644866689	118.8628706833	-0.0000149290	-30.3622349314	28231158.4039317150
30250.7699866688	119.0176694847	-0.0000148983	-30.3616167990	28085765.6288025380
30250.7754866688	119.1716689609	-0.0000148678	-30.3609993332	27940477.9343228940
30250.7809866688	119.3248697348	-0.0000148375	-30.3603825321	27795308.8812149020
30250.7864866688	119.4772724980	-0.0000148075	-30.3597663933	27650270.2669503650
30250.7919866688	119.6288780011	-0.0000147777	-30.3591509150	27505372.0759573800
30250.7974866688	119.7796870439	-0.0000147482	-30.3585360949	27360622.4367072400
30250.8029866688	119.9297004643	-0.0000147190	-30.3579219309	27216027.5853559900
30250.8084866688	120.0789191286	-0.0000146899	-30.3573084211	27071591.8369272610
30250.8139866688	120.2273439205	-0.0000146611	-30.3566955633	26927317.5632754750
30250.8194866688	120.3749757303	-0.0000146326	-30.3560833555	26783205.1786031690
30250.8249866688	120.5218154442	-0.0000146043	-30.3554717956	26639253.1321296730
30250.8304866688	120.6678639335	-0.0000145762	-30.3548608816	26495457.9083254710
30250.8359866688	120.8131220438	-0.0000145484	-30.3542506115	26351814.0342152120
30250.8414866688	120.9575905843	-0.0000145208	-30.3536409832	26208314.0944538530
30250.8469866688	121.1012703172	-0.0000144934	-30.3530319948	26064948.7534254900
30250.8524866688	121.2441619470	-0.0000144662	-30.3524236442	25921706.7843665560
30250.8579866688	121.3862661106	-0.0000144393	-30.3518159295	25778575.1061517150
30250.8634866688	121.5275833671	-0.0000144126	-30.3512088486	25635538.8265530170
30250.8689866688	121.6681141877	-0.0000143861	-30.3506023996	25492581.2927300590
30250.8744866688	121.8078589466	-0.0000143598	-30.3499965805	25349684.1481214050
30250.8799866688	121.9468179117	-0.0000143338	-30.3493913894	25206827.3957826570
30250.8854866688	122.0849912358	-0.0000143080	-30.3487868244	25063989.4681002160
30250.8909866688	122.2223789480	-0.0000142823	-30.3481828834	24921147.3022448090
30250.8964866688	122.3589809461	-0.0000142569	-30.3475795646	24778276.4217372910
30250.9019866688	122.4947969890	-0.0000142318	-30.3469768660	24635351.0227863600
30250.9074866688	122.6298266893	-0.0000142068	-30.3463747857	24492344.0662723220
30250.9129866688	122.7640695074	-0.0000141820	-30.3457733219	24349227.3741033670
30250.9184866688	122.8975247453	-0.0000141575	-30.3451724726	24205971.7302660460
30250.9239866688	123.0301915412	-0.0000141332	-30.3445722359	24062546.9854345620
30250.9294866688	123.1620688646	-0.0000141090	-30.3439726100	23918922.1658924710
30250.9349866688	123.2931555124	-0.0000140851	-30.3433735930	23775065.5849811840
30250.9404866688	123.4234501053	-0.0000140614	-30.3427751831	23630944.9578694250
30250.9459866688	123.5529510848	-0.0000140379	-30.3421773783	23486527.5186156300
30250.9514866688	123.6816567108	-0.0000140145	-30.3415801769	23341780.1392140460
30250.9569866687	123.8095650602	-0.0000139914	-30.3409835769	23196669.4498040450
30250.9624866687	123.9366740261	-0.0000139685	-30.3403875767	23051161.9607657860
30250.9679866687	124.0629813172	-0.0000139458	-30.3397921743	22905224.1848933960
30250.9734866687	124.1884844585	-0.0000139233	-30.3391973679	22758822.7598316860
30250.9789866687	124.3131807920	-0.0000139010	-30.3386031559	22611924.5705129690
30250.9844866687	124.4370674790	-0.0000138789	-30.3380095362	22464496.8706821990
30250.9899866687	124.5601415020	-0.0000138570	-30.3374165072	22316507.4032756610
30250.9954866687	124.6823996683	-0.0000138353	-30.3368240671	22167924.5195692370
30251.0009866687	124.8038386131	-0.0000138138	-30.3362322142	22018717.2958655580
30251.0064866687	124.9244548044	-0.0000137924	-30.3356409466	21868855.6480854120
30251.0119866687	125.0442445478	-0.0000137713	-30.3350502625	21718310.4431951380
30251.0174866687	125.1632039920	-0.0000137504	-30.3344601604	21567053.6076560060
30251.0229866687	125.2813291350	-0.0000137296	-30.3338706383	21415058.2319558040
30251.0284866687	125.3986158308	-0.0000137091	-30.3332816946	21262298.6714074650
30251.0339866687	125.5150597970	-0.0000136887	-30.3326933276	21108750.6421977800
30251.0394866687	125.6306566222	-0.0000136686	-30.3321055355	20954391.3128224570
30251.0449866687	125.7454017741	-0.0000136486	-30.3315183167	20799199.3902949950
30251.0504866687	125.8592906090	-0.0000136289	-30.3309316694	20643155.2012228110
30251.0559866687	125.9723183801	-0.0000136093	-30.3303455919	20486240.7667926290
30251.0614866687	126.0844802476	-0.0000135899	-30.3297600826	20328439.8720779610
30251.0669866687	126.1957712884	-0.0000135707	-30.3291751397	20169738.1289387760
30251.0724866687	126.3061865063	-0.0000135517	-30.3285907617	20010123.0322301720
30251.0779866687	126.4157208427	-0.0000135329	-30.3280069468	19849584.0098811460
30251.0834866687	126.5243691872	-0.0000135143	-30.3274236934	19688112.4655102830
30251.0889866687	126.6321263885	-0.0000134959	-30.3268409998	19525701.8145333040
30251.0944866687	126.7389872659	-0.0000134776	-30.3262588644	19362347.5126658120
30251.0999866687	126.8449466204	-0.0000134596	-30.3256772856	19198047.0773784440
30251.1054866687	126.9499992459	-0.0000134417	-30.3250962617	19032800.1021739470
30251.1109866687	127.0541399411	-0.0000134241	-30.3245157911	18866608.2631721910
30251.1164866687	127.1573635204	-0.0000134066	-30.3239358722	18699475.3184297200
30251.1219866687	127.2596648259	-0.0000133893	-30.3233565034	18531407.0998520550
30251.1274866687	127.3610387382	-0.0000133722	-30.3227776831	18362411.4976900850
30251.1329866687	127.4614801881	-0.0000133553	-30.3221994097	18192498.4378508180
30251.1384866687	127.5609841675	-0.0000133386	-30.3216216816	18021679.8518033140
30251.1439866687	127.6595457403	-0.0000133221	-30.3210444973	17849969.6393766550
30251.1494866686	127.7571600531	-0.0000133058	-30.3204678552	17677383.6247336640
30251.1549866686	127.8538223458	-0.0000132896	-30.3198917536	17503939.5053397340
30251.1604866686	127.9495279613	-0.0000132737	-30.3193161911	17329656.7944596970
30251.1659866686	128.0442723559	-0.0000132579	-30.3187411661	17154556.7570646820
30251.1714866686	128.1380511079	-0.0000132423	-30.3181666771	16978662.3397565670
30251.1769866686	128.2308599275	-0.0000132270	-30.3175927224	16801998.0945321810
30251.1824866686	128.3226946647	-0.0000132118	-30.3170193007	16624590.0973172150
30251.1879866686	128.4135513176	-0.0000131968	-30.3164464103	16446465.8605259000
30251.1934866686	128.5034260401	-0.0000131819	-30.3158740498	16267654.2411721650
30251.1989866686	128.5923151490	-0.0000131673	-30.3153022176	16088185.3441178460
30251.2044866686	128.6802151302	-0.0000131529	-30.3147309123	15908090.4208280670
30251.2099866686	128.7671226452	-0.0000131386	-30.3141601323	15727401.7644429770
30251.2154866686	128.8530345361	-0.0000131245	-30.3135898762	15546152.6010771260
30251.2209866686	128.9379478303	-0.0000131107	-30.3130201424	15364376.9783417430
30251.2264866686	129.0218597450	-0.0000130970	-30.3124509295	15182109.6503768860
30251.2319866686	129.1047676904	-0.0000130835	-30.3118822360	14999385.9612974820
30251.2374866686	129.1866692728	-0.0000130701	-30.3113140605	14816241.7264642490
30251.2429866686	129.2675622966	-0.0000130570	-30.3107464015	14632713.1120961510
30251.2484866686	129.3474447659	-0.0000130440	-30.3101792575	14448836.5142222250
30251.2539866686	129.4263148855	-0.0000130313	-30.3096126271	14264648.4369158580
30251.2594866686	129.5041710607	-0.0000130187	-30.3090465089	14080185.3701404090
30251.2649866686	129.5810118974	-0.0000130063	-30.3084809014	13895483.6684478860
30251.2704866686	129.6568362006	-0.0000129941	-30.3079158032	13710579.4299457870
30251.2759866686	129.7316429727	-0.0000129820	-30.3073512128	13525508.3768489980
30251.2814866686	129.8054314107	-0.0000129702	-30.3067871290	13340305.7374732100
30251.2869866686	129.8782009040	-0.0000129585	-30.3062235501	13155006.1302888490
30251.2924866686	129.9499510295	-0.0000129470	-30.3056604750	12969643.4507379080
30251.2979866686	130.0206815484	-0.0000129357	-30.3050979021	12784250.7605273180
30251.3034866686	130.0903924003	-0.0000129245	-30.3045358300	12598860.1808502450
30251.3089866686	130.1590836983	-0.0000129136	-30.3039742575	12413502.7888809090
30251.3144866686	130.2267557228	-0.0000129028	-30.3034131830	12228208.5184107850
30251.3199866686	130.2934089148	-0.0000128922	-30.3028526052	12043006.0652411730
30251.3254866686	130.3590438689	-0.0000128818	-30.3022925229	11857922.7969768200
30251.3309866686	130.4236613255	-0.0000128715	-30.3017329345	11672984.6683689080
30251.3364866685	130.4872621631	-0.0000128614	-30.3011738387	11488216.1417629230
30251.3419866685	130.5498473896	-0.0000128515	-30.3006152343	11303640.1135619250
30251.3474866685	130.6114181336	-0.0000128418	-30.3000571198	11119277.8464042060
30251.3529866685	130.6719756352	-0.0000128322	-30.2994994939	10935148.9078293930
30251.3584866685	130.7315212364	-0.0000128228	-30.2989423553	10751271.1155627910
30251.3639866685	130.7900563713	-0.0000128136	-30.2983857026	10567660.4887027930
30251.3694866685	130.8475825563	-0.0000128046	-30.2978295346	10384331.2069829200
30251.3749866685	130.9041013795	-0.0000127957	-30.2972738499	10201295.5757018330
30251.3804866685	130.9596144908	-0.0000127870	-30.2967186472	10018563.9987597600
30251.3859866685	131.0141235908	-0.0000127785	-30.2961639252	9836144.9585463069
30251.3914866685	131.0676304206	-0.0000127701	-30.2956096826	9654045.0030003730
30251.3969866685	131.1201367510	-0.0000127619	-30.2950559181	9472268.7401613947
30251.4024866685	131.1716443720	-0.0000127538	-30.2945026305	9290818.8398824949
30251.4079866685	131.2221550816	-0.0000127459	-30.2939498184	9109696.0431432556
30251.4134866685	131.2716706761	-0.0000127382	-30.2933974805	8928899.1783529315
30251.4189866685	131.3201929390	-0.0000127307	-30.2928456157	8748425.1850404926
30251.4244866685	131.3677236308	-0.0000127233	-30.2922942225	8568269.1444678921
30251.4299866685	131.4142644792	-0.0000127161	-30.2917432998	8388424.3177080750
30251.4354866685	131.4598171691	-0.0000127090	-30.2911928464	8208882.1899432298
30251.4409866685	131.5043833326	-0.0000127021	-30.2906428609	8029632.5219511027
30251.4464866685	131.5479645404	-0.0000126954	-30.2900933421	7850663.4078674056
30251.4519866685	131.5905622922	-0.0000126888	-30.2895442888	7671961.3390986677
30251.4574866685	131.6321780087	-0.0000126823	-30.2889956997	7493511.2746963305
30251.4629866685	131.6728130229	-0.0000126761	-30.2884475737	7315296.7169487653
30251.4684866685	131.7124685726	-0.0000126700	-30.2878999094	7137299.7926971680
30251.4739866685	131.7511457929	-0.0000126640	-30.2873527057	6959501.3400696432
30251.4794866685	131.7888457099	-0.0000126582	-30.2868059613	6781880.9994982416
30251.4849866685	131.8255692339	-0.0000126526	-30.2862596751	6604417.3098014900
30251.4904866685	131.8613171538	-0.0000126471	-30.2857138458	6427087.8079246730
30251.4959866685	131.8960901323	-0.0000126417	-30.2851684723	6249869.1328496365
30251.5014866685	131.9298887005	-0.0000126366	-30.2846235533	6072737.1324231131
30251.5069866685	131.9627132549	-0.0000126315	-30.2840790877	5895666.9736547153
30251.5124866685	131.9945640532	-0.0000126267	-30.2835350743	5718633.2551970994
30251.5179866685	132.0254412121	-0.0000126220	-30.2829915118	5541610.1221157489
30251.5234866685	132.0553447046	-0.0000126174	-30.2824483992	5364571.3822389226
30251.5289866684	132.0842743592	-0.0000126130	-30.2819057352	5187490.6240220126
30251.5344866684	132.1122298587	-0.0000126087	-30.2813635187	5010341.3347963654
30251.5399866684	132.1392107400	-0.0000126046	-30.2808217486	4833097.0200036746
30251.5454866684	132.1652163947	-0.0000126007	-30.2802804236	4655731.3216990586
30251.5509866684	132.1902460702	-0.0000125969	-30.2797395426	4478218.1370296050
30251.5564866684	132.2142988716	-0.0000125933	-30.2791991046	4300531.7355023157
30251.5619866684	132.2373737638	-0.0000125898	-30.2786591082	4122646.8750520730
30251.5674866684	132.2594695750	-0.0000125864	-30.2781195525	3944538.9160513687
30251.5729866684	132.2805850000	-0.0000125833	-30.2775804362	3766183.9331904547
30251.5784866684	132.3007186047	-0.0000125802	-30.2770417583	3587558.8246500054
30251.5839866684	132.3198688310	-0.0000125774	-30.2765035176	3408641.4182621250
30251.5894866684	132.3380340020	-0.0000125746	-30.2759657130	3229410.5739044878
30251.5949866684	132.3552123282	-0.0000125721	-30.2754283434	3049846.2825361136
30251.6004866684	132.3714019142	-0.0000125696	-30.2748914076	2869929.7602733430
30251.6059866684	132.3866007652	-0.0000125674	-30.2743549047	2689643.5386462319
30251.6114866684	132.4008067950	-0.0000125653	-30.2738188334	2508971.5492946594
30251.6169866684	132.4140178338	-0.0000125633	-30.2732831928	2327899.2037108471
30251.6224866684	132.4262316367	-0.0000125615	-30.2727479816	2146413.4673834494
30251.6279866684	132.4374458921	-0.0000125599	-30.2722131988	1964502.9279718886
30251.6334866684	132.4476582312	-0.0000125584	-30.2716788434	1782157.8577685540
30251.6389866684	132.4568662374	-0.0000125570	-30.2711449142	1599370.2691946432
30251.6444866684	132.4650674558	-0.0000125559	-30.2706114102	1416133.9642951302
30251.6499866684	132.4722594036	-0.0000125548	-30.2700783303	1232444.5774511148
30251.6554866684	132.4784395799	-0.0000125540	-30.2695456735	1048299.6107745689
30251.6609866684	132.4836054760	-0.0000125532	-30.2690134386	863698.4629231773
30251.6664866684	132.4877545866	-0.0000125527	-30.2684816247	678642.4506811207
30251.6719866684	132.4908844194	-0.0000125523	-30.2679502307	493134.8231023893
30251.6774866684	132.4929925067	-0.0000125520	-30.2674192555	307180.7685819165
30251.6829866684	132.4940764153	-0.0000125520	-30.2668886981	120787.4145730520
30251.6884866684	132.4941337578	-0.0000125520	-30.2663585575	-66036.1799602687
30251.6939866684	132.4931622027	-0.0000125523	-30.2658288325	-253279.0397033262
30251.6994866684	132.4911594849	-0.0000125527	-30.2652995223	-440928.2949840503
30251.7049866684	132.4881234163	-0.0000125532	-30.2647706258	-628969.2110387937
30251.7104866684	132.4840518959	-0.0000125539	-30.2642421418	-817385.2246186427
30251.7159866684	132.4789429195	-0.0000125548	-30.2637140696	-1006157.9871175992
30251.7214866683	132.4727945895	-0.0000125558	-30.2631864079	-1195267.4147951799
30251.7269866683	132.4656051241	-0.0000125570	-30.2626591558	-1384691.7454484482
30251.7324866683	132.4573728668	-0.0000125583	-30.2621323124	-1574407.6014215329
30251.7379866683	132.4480962944	-0.0000125599	-30.2616058765	-1764390.0589079561
30251.7434866683	132.4377740258	-0.0000125615	-30.2610798472	-1954612.7231749923
30251.7489866683	132.4264048296	-0.0000125634	-30.2605542236	-2145047.8092644708
30251.7544866683	132.4139876314	-0.0000125654	-30.2600290045	-2335666.2282449082
30251.7599866683	132.4005215209	-0.0000125675	-30.2595041891	-2526437.6780786118
30251.7654866683	132.3860057580	-0.0000125698	-30.2589797764	-2717330.7398560531
30251.7709866683	132.3704397789	-0.0000125723	-30.2584557653	-2908312.9776830059
30251.7764866683	132.3538232010	-0.0000125750	-30.2579321549	-3099351.0430849860
30251.7819866683	132.3361558281	-0.0000125778	-30.2574089443	-3290410.7825404080
30251.7874866683	132.3174376538	-0.0000125808	-30.2568861324	-3481457.3485431536
30251.7929866683	132.2976688655	-0.0000125839	-30.2563637184	-3672455.3134025689
30251.7984866683	132.2768498471	-0.0000125872	-30.2558417012	-3863368.7852445981
30251.8039866683	132.2549811808	-0.0000125907	-30.2553200798	-4054161.5261856755
30251.8094866683	132.2320636491	-0.0000125943	-30.2547988534	-4244797.0718876263
30251.8149866683	132.2080982354	-0.0000125981	-30.2542780210	-4435238.8521082308
30251.8204866683	132.1830861243	-0.0000126020	-30.2537575817	-4625450.3121213699
30251.8259866683	132.1570287010	-0.0000126062	-30.2532375345	-4815395.0340981809
30251.8314866683	132.1299275502	-0.0000126104	-30.2527178784	-5005036.8583865603
30251.8369866683	132.1017844543	-0.0000126149	-30.2521986126	-5194340.0040450962
30251.8424866683	132.0726013909	-0.0000126195	-30.2516797361	-5383269.1880031945
30251.8479866683	132.0423805299	-0.0000126243	-30.2511612480	-5571789.7431364553
30251.8534866683	132.0111242293	-0.0000126292	-30.2506431474	-5759867.7336729448
30251.8589866683	131.9788350312	-0.0000126343	-30.2501254333	-5947470.0688279392
30251.8644866683	131.9455156565	-0.0000126396	-30.2496081049	-6134564.6130599687
30251.8699866683	131.9111689997	-0.0000126450	-30.2490911611	-6321120.2931501130
30251.8754866683	131.8757981221	-0.0000126506	-30.2485746012	-6507107.2020547846
30251.8809866683	131.8394062457	-0.0000126564	-30.2480584243	-6692496.6978807487
30251.8864866683	131.8019967455	-0.0000126623	-30.2475426293	-6877261.4994164612
30251.8919866683	131.7635731421	-0.0000126684	-30.2470272155	-7061375.7761096405
30251.8974866683	131.7241390928	-0.0000126746	-30.2465121819	-7244815.2333767479
30251.9029866683	131.6836983838	-0.0000126810	-30.2459975276	-7427557.1924543492
30251.9084866683	131.6422549201	-0.0000126876	-30.2454832518	-7609580.6643797178
