Time(us)	TipPos(nm)	Force(nN)	SamplePos(nm)	TipVel(nm/s)
30250.2914866691	-99.6389589764	-7.8758680586	-99.6389589764	317397.8279825497
30250.2969866691	-99.6372168229	-7.8717414660	-99.6372168229	316309.7528457525
30250.3024866691	-99.6354806661	-7.8675370462	-99.6354806661	315217.9002580833
30250.3079866691	-99.6337505267	-7.8632548494	-99.6337505267	314122.2832588720
30250.3134866691	-99.6320264255	-7.8588949270	-99.6320264255	313022.9149321085
30250.3189866691	-99.6303083829	-7.8544573308	-99.6303083829	311919.8084065964
30250.3244866691	-99.6285964195	-7.8499421138	-99.6285964195	310812.9768562125
30250.3299866691	-99.6268905557	-7.8453493302	-99.6268905557	309702.4334985619
30250.3354866691	-99.6251908120	-7.8406790345	-99.6251908120	308588.1915961144
30250.3409866691	-99.6234972086	-7.8359312827	-99.6234972086	307470.2644553808
30250.3464866691	-99.6218097657	-7.8311061314	-99.6218097657	306348.6654269055
30250.3519866691	-99.6201285035	-7.8262036383	-99.6201285035	305223.4079051729
30250.3574866691	-99.6184534421	-7.8212238619	-99.6184534421	304094.5053280264
30250.3629866691	-99.6167846014	-7.8161668617	-99.6167846014	302961.9711772545
30250.3684866691	-99.6151220015	-7.8110326980	-99.6151220015	301825.8189777464
30250.3739866691	-99.6134656621	-7.8058214323	-99.6134656621	300686.0622975006
30250.3794866691	-99.6118156030	-7.8005331266	-99.6118156030	299542.7147481911
30250.3849866691	-99.6101718440	-7.7951678442	-99.6101718440	298395.7899835144
30250.3904866690	-99.6085344047	-7.7897256492	-99.6085344047	297245.3017003783
30250.3959866690	-99.6069033046	-7.7842066065	-99.6069033046	296091.2636381781
30250.4014866690	-99.6052785632	-7.7786107820	-99.6052785632	294933.6895786921
30250.4069866690	-99.6036601999	-7.7729382426	-99.6036601999	293772.5933459794
30250.4124866690	-99.6020482341	-7.7671890561	-99.6020482341	292607.9888058099
30250.4179866690	-99.6004426849	-7.7613632910	-99.6004426849	291439.8898662857
30250.4234866690	-99.5988435716	-7.7554610169	-99.5988435716	290268.3104771165
30250.4289866690	-99.5972509133	-7.7494823044	-99.5972509133	289093.2646296733
30250.4344866690	-99.5956647289	-7.7434272249	-99.5956647289	287914.7663564704
30250.4399866690	-99.5940850375	-7.7372958506	-99.5940850375	286732.8297314210
30250.4454866690	-99.5925118578	-7.7310882547	-99.5925118578	285547.4688693732
30250.4509866690	-99.5909452087	-7.7248045115	-99.5909452087	284358.6979262164
30250.4564866690	-99.5893851089	-7.7184446959	-99.5893851089	283166.5310982618
30250.4619866690	-99.5878315770	-7.7120088839	-99.5878315770	281970.9826231134
30250.4674866690	-99.5862846316	-7.7054971524	-99.5862846316	280772.0667778159
30250.4729866690	-99.5847442911	-7.6989095791	-99.5847442911	279569.7978803981
30250.4784866690	-99.5832105740	-7.6922462427	-99.5832105740	278364.1902885840
30250.4839866690	-99.5816834985	-7.6855072227	-99.5816834985	277155.2583997937
30250.4894866690	-99.5801630829	-7.6786925997	-99.5801630829	275943.0166515035
30250.4949866690	-99.5786493454	-7.6718024551	-99.5786493454	274727.4795205762
30250.5004866690	-99.5771423039	-7.6648368710	-99.5771423039	273508.6615230519
30250.5059866690	-99.5756419766	-7.6577959308	-99.5756419766	272286.5772144048
30250.5114866690	-99.5741483814	-7.6506797184	-99.5741483814	271061.2411888751
30250.5169866690	-99.5726615360	-7.6434883189	-99.5726615360	269832.6680798292
30250.5224866690	-99.5711814582	-7.6362218182	-99.5711814582	268600.8725590353
30250.5279866690	-99.5697081657	-7.6288803029	-99.5697081657	267365.8693369725
30250.5334866690	-99.5682416762	-7.6214638609	-99.5682416762	266127.6731622166
30250.5389866690	-99.5667820070	-7.6139725807	-99.5667820070	264886.2988215861
30250.5444866690	-99.5653291757	-7.6064065517	-99.5653291757	263641.7611399954
30250.5499866690	-99.5638831996	-7.5987658643	-99.5638831996	262394.0749796209
30250.5554866690	-99.5624440960	-7.5910506097	-99.5624440960	261143.2552410372
30250.5609866690	-99.5610118820	-7.5832608801	-99.5610118820	259889.3168615745
30250.5664866690	-99.5595865748	-7.5753967686	-99.5595865748	258632.2748158751
30250.5719866690	-99.5581681914	-7.5674583689	-99.5581681914	257372.1441159520
30250.5774866690	-99.5567567486	-7.5594457760	-99.5567567486	256108.9398106140
30250.5829866689	-99.5553522634	-7.5513590855	-99.5553522634	254842.6769853157
30250.5884866689	-99.5539547526	-7.5431983939	-99.5539547526	253573.3707618480
30250.5939866689	-99.5525642328	-7.5349637988	-99.5525642328	252301.0362987997
30250.5994866689	-99.5511807207	-7.5266553985	-99.5511807207	251025.6887902123
30250.6049866689	-99.5498042327	-7.5182732922	-99.5498042327	249747.3434671339
30250.6104866689	-99.5484347853	-7.5098175800	-99.5484347853	248466.0155953479
30250.6159866689	-99.5470723949	-7.5012883629	-99.5470723949	247181.7204770714
30250.6214866689	-99.5457170776	-7.4926857428	-99.5457170776	245894.4734492027
30250.6269866689	-99.5443688498	-7.4840098223	-99.5443688498	244604.2898849725
30250.6324866689	-99.5430277275	-7.4752607051	-99.5430277275	243311.1851913618
30250.6379866689	-99.5416937268	-7.4664384957	-99.5416937268	242015.1748111665
30250.6434866689	-99.5403668635	-7.4575432994	-99.5403668635	240716.2742218646
30250.6489866689	-99.5390471535	-7.4485752225	-99.5390471535	239414.4989348868
30250.6544866689	-99.5377346125	-7.4395343720	-99.5377346125	238109.8644962434
30250.6599866689	-99.5364292563	-7.4304208560	-99.5364292563	236802.3864866742
30250.6654866689	-99.5351311004	-7.4212347832	-99.5351311004	235492.0805196837
30250.6709866689	-99.5338401604	-7.4119762635	-99.5338401604	234178.9622434064
30250.6764866689	-99.5325564516	-7.4026454072	-99.5325564516	232863.0473398775
30250.6819866689	-99.5312799893	-7.3932423259	-99.5312799893	231544.3515233844
30250.6874866689	-99.5300107889	-7.3837671319	-99.5300107889	230222.8905422221
30250.6929866689	-99.5287488655	-7.3742199383	-99.5287488655	228898.6801777631
30250.6984866689	-99.5274942341	-7.3646008591	-99.5274942341	227571.7362439345
30250.7039866689	-99.5262469098	-7.3549100093	-99.5262469098	226242.0745872254
30250.7094866689	-99.5250069073	-7.3451475044	-99.5250069073	224909.7110867914
30250.7149866689	-99.5237742417	-7.3353134612	-99.5237742417	223574.6616542387
30250.7204866689	-99.5225489274	-7.3254079971	-99.5225489274	222236.9422330135
30250.7259866689	-99.5213309793	-7.3154312303	-99.5213309793	220896.5687982912
30250.7314866689	-99.5201204118	-7.3053832801	-99.5201204118	219553.5573566681
30250.7369866689	-99.5189172394	-7.2952642663	-99.5189172394	218207.9239473054
30250.7424866689	-99.5177214764	-7.2850743099	-99.5177214764	216859.6846393358
30250.7479866689	-99.5165331372	-7.2748135325	-99.5165331372	215508.8555343484
30250.7534866689	-99.5153522359	-7.2644820567	-99.5153522359	214155.4527643163
30250.7589866689	-99.5141787867	-7.2540800058	-99.5141787867	212799.4924917093
30250.7644866689	-99.5130128035	-7.2436075041	-99.5130128035	211440.9909088661
30250.7699866688	-99.5118543002	-7.2330646767	-99.5118543002	210079.9642404775
30250.7754866688	-99.5107032908	-7.2224516494	-99.5107032908	208716.4287395566
30250.7809866688	-99.5095597889	-7.2117685490	-99.5095597889	207350.4006901222
30250.7864866688	-99.5084238083	-7.2010155031	-99.5084238083	205981.8964055454
30250.7919866688	-99.5072953624	-7.1901926401	-99.5072953624	204610.9322281424
30250.7974866688	-99.5061744648	-7.1793000892	-99.5061744648	203237.5245307170
30250.8029866688	-99.5050611288	-7.1683379805	-99.5050611288	201861.6897146025
30250.8084866688	-99.5039553677	-7.1573064450	-99.5039553677	200483.4442106905
30250.8139866688	-99.5028571948	-7.1462056143	-99.5028571948	199102.8044781937
30250.8194866688	-99.5017666231	-7.1350356211	-99.5017666231	197719.7870049539
30250.8249866688	-99.5006836657	-7.1237965987	-99.5006836657	196334.4083069259
30250.8304866688	-99.4996083356	-7.1124886814	-99.4996083356	194946.6849287976
30250.8359866688	-99.4985406454	-7.1011120042	-99.4985406454	193556.6334432656
30250.8414866688	-99.4974806081	-7.0896667029	-99.4974806081	192164.2704503153
30250.8469866688	-99.4964282362	-7.0781529143	-99.4964282362	190769.6125781466
30250.8524866688	-99.4953835424	-7.0665707759	-99.4953835424	189372.6764819340
30250.8579866688	-99.4943465391	-7.0549204259	-99.4943465391	187973.4788440371
30250.8634866688	-99.4933172386	-7.0432020035	-99.4933172386	186572.0363735818
30250.8689866688	-99.4922956534	-7.0314156486	-99.4922956534	185168.3658080158
30250.8744866688	-99.4912817955	-7.0195615021	-99.4912817955	183762.4839094833
30250.8799866688	-99.4902756771	-7.0076397054	-99.4902756771	182354.4074671091
30250.8854866688	-99.4892773103	-6.9956504009	-99.4892773103	180944.1532968883
30250.8909866688	-99.4882867068	-6.9835937319	-99.4882867068	179531.7382406497
30250.8964866688	-99.4873038786	-6.9714698422	-99.4873038786	178117.1791652383
30250.9019866688	-99.4863288374	-6.9592788768	-99.4863288374	176700.4929635418
30250.9074866688	-99.4853615949	-6.9470209811	-99.4853615949	175281.6965543888
30250.9129866688	-99.4844021625	-6.9346963016	-99.4844021625	173860.8068806901
30250.9184866688	-99.4834505518	-6.9223049854	-99.4834505518	172437.8409116058
30250.9239866688	-99.4825067741	-6.9098471806	-99.4825067741	171012.8156401717
30250.9294866688	-99.4815708407	-6.8973230358	-99.4815708407	169585.7480845364
30250.9349866688	-99.4806427627	-6.8847327007	-99.4806427627	168156.6552865129
30250.9404866688	-99.4797225513	-6.8720763257	-99.4797225513	166725.5543136523
30250.9459866688	-99.4788102174	-6.8593540618	-99.4788102174	165292.4622553079
30250.9514866688	-99.4779057720	-6.8465660610	-99.4779057720	163857.3962267801
30250.9569866687	-99.4770092258	-6.8337124760	-99.4770092258	162420.3733652693
30250.9624866687	-99.4761205895	-6.8207934604	-99.4761205895	160981.4108324772
30250.9679866687	-99.4752398737	-6.8078091684	-99.4752398737	159540.5258121124
30250.9734866687	-99.4743670891	-6.7947597550	-99.4743670891	158097.7355119658
30250.9789866687	-99.4735022459	-6.7816453761	-99.4735022459	156653.0571624601
30250.9844866687	-99.4726453546	-6.7684661884	-99.4726453546	155206.5080155141
30250.9899866687	-99.4717964252	-6.7552223491	-99.4717964252	153758.1053468160
30250.9954866687	-99.4709554681	-6.7419140166	-99.4709554681	152307.8664533419
30251.0009866687	-99.4701224933	-6.7285413496	-99.4701224933	150855.8086540787
30251.0064866687	-99.4692975106	-6.7151045080	-99.4692975106	149401.9492890975
30251.0119866687	-99.4684805299	-6.7016036521	-99.4684805299	147946.3057218211
30251.0174866687	-99.4676715610	-6.6880389432	-99.4676715610	146488.8953353115
30251.0229866687	-99.4668706136	-6.6744105433	-99.4668706136	145029.7355341200
30251.0284866687	-99.4660776972	-6.6607186151	-99.4660776972	143568.8437438847
30251.0339866687	-99.4652928212	-6.6469633223	-99.4652928212	142106.2374111160
30251.0394866687	-99.4645159952	-6.6331448289	-99.4645159952	140641.9340024745
30251.0449866687	-99.4637472282	-6.6192633001	-99.4637472282	139175.9510050827
30251.0504866687	-99.4629865296	-6.6053189016	-99.4629865296	137708.3059259018
30251.0559866687	-99.4622339084	-6.5913118000	-99.4622339084	136239.0162917349
30251.0614866687	-99.4614893736	-6.5772421625	-99.4614893736	134768.0996493296
30251.0669866687	-99.4607529340	-6.5631101572	-99.4607529340	133295.5735646517
30251.0724866687	-99.4600245986	-6.5489159528	-99.4600245986	131821.4556225758
30251.0779866687	-99.4593043759	-6.5346597188	-99.4593043759	130345.7634276151
30251.0834866687	-99.4585922745	-6.5203416255	-99.4585922745	128868.5146031899
30251.0889866687	-99.4578883031	-6.5059618439	-99.4578883031	127389.7267902841
30251.0944866687	-99.4571924699	-6.4915205457	-99.4571924699	125909.4176493151
30251.0999866687	-99.4565047834	-6.4770179034	-99.4565047834	124427.6048581524
30251.1054866687	-99.4558252516	-6.4624540902	-99.4558252516	122944.3061128589
30251.1109866687	-99.4551538828	-6.4478292799	-99.4551538828	121459.5391278875
30251.1164866687	-99.4544906849	-6.4331436472	-99.4544906849	119973.3216340189
30251.1219866687	-99.4538356658	-6.4183973676	-99.4538356658	118485.6713804239
30251.1274866687	-99.4531888335	-6.4035906171	-99.4531888335	116996.6061324955
30251.1329866687	-99.4525501955	-6.3887235726	-99.4525501955	115506.1436730879
30251.1384866687	-99.4519197596	-6.3737964115	-99.4519197596	114014.3018017946
30251.1439866687	-99.4512975333	-6.3588093122	-99.4512975333	112521.0983340172
30251.1494866686	-99.4506835239	-6.3437624537	-99.4506835239	111026.5511027223
30251.1549866686	-99.4500777389	-6.3286560156	-99.4500777389	109530.6779556509
30251.1604866686	-99.4494801854	-6.3134901783	-99.4494801854	108033.4967567629
30251.1659866686	-99.4488908707	-6.2982651229	-99.4488908707	106535.0253857260
30251.1714866686	-99.4483098016	-6.2829810314	-99.4483098016	105035.2817377038
30251.1769866686	-99.4477369853	-6.2676380861	-99.4477369853	103534.2837227380
30251.1824866686	-99.4471724284	-6.2522364704	-99.4471724284	102032.0492664691
30251.1879866686	-99.4466161378	-6.2367763681	-99.4466161378	100528.5963085898
30251.1934866686	-99.4460681202	-6.2212579639	-99.4460681202	99023.9428035646
30251.1989866686	-99.4455283819	-6.2056814432	-99.4455283819	97518.1067206349
30251.2044866686	-99.4449969296	-6.1900469918	-99.4449969296	96011.1060426732
30251.2099866686	-99.4444737695	-6.1743547966	-99.4444737695	94502.9587664022
30251.2154866686	-99.4439589078	-6.1586050450	-99.4439589078	92993.6829028997
30251.2209866686	-99.4434523508	-6.1427979250	-99.4434523508	91483.2964758437
30251.2264866686	-99.4429541045	-6.1269336253	-99.4429541045	89971.8175224520
30251.2319866686	-99.4424641749	-6.1110123356	-99.4424641749	88459.2640934683
30251.2374866686	-99.4419825677	-6.0950342458	-99.4419825677	86945.6542518293
30251.2429866686	-99.4415092887	-6.0789995468	-99.4415092887	85431.0060737957
30251.2484866686	-99.4410443437	-6.0629084302	-99.4410443437	83915.3376470974
30251.2539866686	-99.4405877381	-6.0467610880	-99.4405877381	82398.6670723710
30251.2594866686	-99.4401394773	-6.0305577131	-99.4401394773	80881.0124619281
30251.2649866686	-99.4396995669	-6.0142984990	-99.4396995669	79362.3919402671
30251.2704866686	-99.4392680119	-5.9979836398	-99.4392680119	77842.8236432504
30251.2759866686	-99.4388448176	-5.9816133305	-99.4388448176	76322.3257172723
30251.2814866686	-99.4384299890	-5.9651877665	-99.4384299890	74800.9163204010
30251.2869866686	-99.4380235310	-5.9487071440	-99.4380235310	73278.6136219596
30251.2924866686	-99.4376254486	-5.9321716597	-99.4376254486	71755.4358020157
30251.2979866686	-99.4372357464	-5.9155815112	-99.4372357464	70231.4010498242
30251.3034866686	-99.4368544292	-5.8989368966	-99.4368544292	68706.5275663115
30251.3089866686	-99.4364815014	-5.8822380146	-99.4364815014	67180.8335614941
30251.3144866686	-99.4361169676	-5.8654850648	-99.4361169676	65654.3372559195
30251.3199866686	-99.4357608321	-5.8486782470	-99.4357608321	64127.0568792227
30251.3254866686	-99.4354130991	-5.8318177621	-99.4354130991	62599.0106698194
30251.3309866686	-99.4350737728	-5.8149038114	-99.4350737728	61070.2168768575
30251.3364866685	-99.4347428572	-5.7979365969	-99.4347428572	59540.6937568214
30251.3419866685	-99.4344203563	-5.7809163213	-99.4344203563	58010.4595758972
30251.3474866685	-99.4341062740	-5.7638431877	-99.4341062740	56479.5326085352
30251.3529866685	-99.4338006140	-5.7467174001	-99.4338006140	54947.9311373368
30251.3584866685	-99.4335033799	-5.7295391630	-99.4335033799	53415.6734530679
30251.3639866685	-99.4332145754	-5.7123086815	-99.4332145754	51882.7778539167
30251.3694866685	-99.4329342037	-5.6950261614	-99.4329342037	50349.2626464396
30251.3749866685	-99.4326622684	-5.6776918092	-99.4326622684	48815.1461443133
30251.3804866685	-99.4323987726	-5.6603058317	-99.4323987726	47280.4466681339
30251.3859866685	-99.4321437195	-5.6428684368	-99.4321437195	45745.1825450952
30251.3914866685	-99.4318971122	-5.6253798325	-99.4318971122	44209.3721101395
30251.3969866685	-99.4316589535	-5.6078402277	-99.4316589535	42673.0337041903
30251.4024866685	-99.4314292463	-5.5902498319	-99.4314292463	41136.1856742622
30251.4079866685	-99.4312079935	-5.5726088552	-99.4312079935	39598.8463741775
30251.4134866685	-99.4309951975	-5.5549175083	-99.4309951975	38061.0341626101
30251.4189866685	-99.4307908610	-5.5371760024	-99.4307908610	36522.7674048366
30251.4244866685	-99.4305949863	-5.5193845493	-99.4305949863	34984.0644714996
30251.4299866685	-99.4304075760	-5.5015433617	-99.4304075760	33444.9437376716
30251.4354866685	-99.4302286320	-5.4836526524	-99.4302286320	31905.4235837930
30251.4409866685	-99.4300581567	-5.4657126353	-99.4300581567	30365.5223950466
30251.4464866685	-99.4298961520	-5.4477235244	-99.4298961520	28825.2585614630
30251.4519866685	-99.4297426199	-5.4296855347	-99.4297426199	27284.6504774027
30251.4574866685	-99.4295975623	-5.4115988816	-99.4295975623	25743.7165411446
30251.4629866685	-99.4294609807	-5.3934637811	-99.4294609807	24202.4751542605
30251.4684866685	-99.4293328770	-5.3752804497	-99.4293328770	22660.9447226553
30251.4739866685	-99.4292132525	-5.3570491045	-99.4292132525	21119.1436557359
30251.4794866685	-99.4291021088	-5.3387699634	-99.4291021088	19577.0903664109
30251.4849866685	-99.4289994471	-5.3204432446	-99.4289994471	18034.8032703707
30251.4904866685	-99.4289052687	-5.3020691670	-99.4289052687	16492.3007852570
30251.4959866685	-99.4288195748	-5.2836479499	-99.4288195748	14949.6013322141
30251.5014866685	-99.4287423662	-5.2651798135	-99.4287423662	13406.7233344412
30251.5069866685	-99.4286736441	-5.2466649782	-99.4286736441	11863.6852171929
30251.5124866685	-99.4286134091	-5.2281036651	-99.4286134091	10320.5054081927
30251.5179866685	-99.4285616620	-5.2094960960	-99.4285616620	8777.2023360884
30251.5234866685	-99.4285184034	-5.1908424929	-99.4285184034	7233.7944315739
30251.5289866684	-99.4284836339	-5.1721430788	-99.4284836339	5690.3001257488
30251.5344866684	-99.4284573538	-5.1533980769	-99.4284573538	4146.7378519746
30251.5399866684	-99.4284395634	-5.1346077110	-99.4284395634	2603.1260439144
30251.5454866684	-99.4284302631	-5.1157722056	-99.4284302631	1059.4831346923
30251.5509866684	-99.4284294528	-5.0968917856	-99.4284294528	-484.1724406068
30251.5564866684	-99.4284371326	-5.0779666765	-99.4284371326	-2027.8222470177
30251.5619866684	-99.4284533024	-5.0589971042	-99.4284533024	-3571.4478506193
30251.5674866684	-99.4284779620	-5.0399832954	-99.4284779620	-5115.0308163687
30251.5729866684	-99.4285111112	-5.0209254771	-99.4285111112	-6658.5527106813
30251.5784866684	-99.4285527495	-5.0018238768	-99.4285527495	-8201.9951007075
30251.5839866684	-99.4286028764	-4.9826787228	-99.4286028764	-9745.3395542321
30251.5894866684	-99.4286614913	-4.9634902436	-99.4286614913	-11288.5676403980
30251.5949866684	-99.4287285935	-4.9442586684	-99.4287285935	-12831.6609294938
30251.6004866684	-99.4288041823	-4.9249842268	-99.4288041823	-14374.6009932726
30251.6059866684	-99.4288882567	-4.9056671491	-99.4288882567	-15917.3694062871
30251.6114866684	-99.4289808157	-4.8863076659	-99.4289808157	-17459.9477441418
30251.6169866684	-99.4290818582	-4.8669060084	-99.4290818582	-19002.3175855511
30251.6224866684	-99.4291913830	-4.8474624084	-99.4291913830	-20544.4605101736
30251.6279866684	-99.4293093888	-4.8279770979	-99.4293093888	-22086.3581020235
30251.6334866684	-99.4294358742	-4.8084503098	-99.4294358742	-23627.9919474028
30251.6389866684	-99.4295708377	-4.7888822772	-99.4295708377	-25169.3436358321
30251.6444866684	-99.4297142776	-4.7692732339	-99.4297142776	-26710.3947601508
30251.6499866684	-99.4298661923	-4.7496234139	-99.4298661923	-28251.1269167274
30251.6554866684	-99.4300265799	-4.7299330519	-99.4300265799	-29791.5217056640
30251.6609866684	-99.4301954386	-4.7102023831	-99.4301954386	-31331.5607319362
30251.6664866684	-99.4303727663	-4.6904316431	-99.4303727663	-32871.2256036334
30251.6719866684	-99.4305585608	-4.6706210681	-99.4305585608	-34410.4979336141
30251.6774866684	-99.4307528200	-4.6507708945	-99.4307528200	-35949.3593391945
30251.6829866684	-99.4309555416	-4.6308813596	-99.4309555416	-37487.7914435992
30251.6884866684	-99.4311667231	-4.6109527007	-99.4311667231	-39025.7758745067
30251.6939866684	-99.4313863620	-4.5909851558	-99.4313863620	-40563.2942646804
30251.6994866684	-99.4316144557	-4.5709789636	-99.4316144557	-42100.3282528880
30251.7049866684	-99.4318510015	-4.5509343627	-99.4318510015	-43636.8594834971
30251.7104866684	-99.4320959965	-4.5308515928	-99.4320959965	-45172.8696073974
30251.7159866684	-99.4323494378	-4.5107308934	-99.4323494378	-46708.3402809763
30251.7214866683	-99.4326113224	-4.4905725051	-99.4326113224	-48243.2531667265
30251.7269866683	-99.4328816471	-4.4703766684	-99.4328816471	-49777.5899354359
30251.7324866683	-99.4331604088	-4.4501436246	-99.4331604088	-51311.3322626507
30251.7379866683	-99.4334476041	-4.4298736153	-99.4334476041	-52844.4618329302
30251.7434866683	-99.4337432295	-4.4095668826	-99.4337432295	-54376.9603369435
30251.7489866683	-99.4340472816	-4.3892236689	-99.4340472816	-55908.8094731327
30251.7544866683	-99.4343597567	-4.3688442173	-99.4343597567	-57439.9909485272
30251.7599866683	-99.4346806511	-4.3484287710	-99.4346806511	-58970.4864769991
30251.7654866683	-99.4350099609	-4.3279775740	-99.4350099609	-60500.2777803887
30251.7709866683	-99.4353476822	-4.3074908704	-99.4353476822	-62029.3465905825
30251.7764866683	-99.4356938110	-4.2869689049	-99.4356938110	-63557.6746468200
30251.7819866683	-99.4360483432	-4.2664119226	-99.4360483432	-65085.2436975536
30251.7874866683	-99.4364112744	-4.2458201690	-99.4364112744	-66612.0355000382
30251.7929866683	-99.4367826005	-4.2251938899	-99.4367826005	-68138.0318208450
30251.7984866683	-99.4371623168	-4.2045333317	-99.4371623168	-69663.2144362797
30251.8039866683	-99.4375504190	-4.1838387412	-99.4375504190	-71187.5651328951
30251.8094866683	-99.4379469024	-4.1631103655	-99.4379469024	-72711.0657058399
30251.8149866683	-99.4383517622	-4.1423484521	-99.4383517622	-74233.6979614388
30251.8204866683	-99.4387649936	-4.1215532489	-99.4387649936	-75755.4437162679
30251.8259866683	-99.4391865917	-4.1007250044	-99.4391865917	-77276.2847972551
30251.8314866683	-99.4396165514	-4.0798639672	-99.4396165514	-78796.2030421966
30251.8369866683	-99.4400548676	-4.0589703864	-99.4400548676	-80315.1802997572
30251.8424866683	-99.4405015351	-4.0380445117	-99.4405015351	-81833.1984298843
30251.8479866683	-99.4409565485	-4.0170865928	-99.4409565485	-83350.2393041178
30251.8534866683	-99.4414199024	-3.9960968801	-99.4414199024	-84866.2848059043
30251.8589866683	-99.4418915913	-3.9750756243	-99.4418915913	-86381.3168300721
30251.8644866683	-99.4423716095	-3.9540230763	-99.4423716095	-87895.3172837658
30251.8699866683	-99.4428599513	-3.9329394877	-99.4428599513	-89408.2680870696
30251.8754866683	-99.4433566109	-3.9118251101	-99.4433566109	-90920.1511710401
30251.8809866683	-99.4438615823	-3.8906801957	-99.4438615823	-92430.9484810134
30251.8864866683	-99.4443748595	-3.8695049971	-99.4443748595	-93940.6419749532
30251.8919866683	-99.4448964364	-3.8482997671	-99.4448964364	-95449.2136233450
30251.8974866683	-99.4454263067	-3.8270647590	-99.4454263067	-96956.6454106492
30251.9029866683	-99.4459644642	-3.8058002264	-99.4459644642	-98462.9193349806
