Time(us)	TipPos(nm)	Force(nN)	SamplePos(nm)	TipVel(nm/s)
30250.0054866693	-114.6305125547	-6.9443893749	-114.6305125547	368464.7271553219
30250.0109866692	-114.6284888400	-6.9443557877	-114.6284888400	367589.8811265474
30250.0164866692	-114.6264699512	-6.9442430537	-114.6264699512	366710.6452473100
30250.0219866692	-114.6244559125	-6.9440511743	-114.6244559125	365827.0300174445
30250.0274866692	-114.6224467478	-6.9437801516	-114.6224467478	364939.0459890467
30250.0329866692	-114.6204424812	-6.9434299890	-114.6204424812	364046.7037666283
30250.0384866692	-114.6184431367	-6.9430006907	-114.6184431367	363150.0140068064
30250.0439866692	-114.6164487380	-6.9424922617	-114.6164487380	362248.9874178895
30250.0494866692	-114.6144593091	-6.9419047082	-114.6144593091	361343.6347603949
30250.0549866692	-114.6124748736	-6.9412380371	-114.6124748736	360433.9668459617
30250.0604866692	-114.6104954553	-6.9404922565	-114.6104954553	359519.9945382823
30250.0659866692	-114.6085210778	-6.9396673752	-114.6085210778	358601.7287522234
30250.0714866692	-114.6065517647	-6.9387634030	-114.6065517647	357679.1804538278
30250.0769866692	-114.6045875394	-6.9377803509	-114.6045875394	356752.3606601580
30250.0824866692	-114.6026284256	-6.9367182305	-114.6026284256	355821.2804396555
30250.0879866692	-114.6006744465	-6.9355770544	-114.6006744465	354885.9509113161
30250.0934866692	-114.5987256255	-6.9343568365	-114.5987256255	353946.3832453102
30250.0989866692	-114.5967819858	-6.9330575911	-114.5967819858	353002.5886621558
30250.1044866692	-114.5948435508	-6.9316793338	-114.5948435508	352054.5784326654
30250.1099866692	-114.5929103434	-6.9302220811	-114.5929103434	351102.3638782576
30250.1154866692	-114.5909823869	-6.9286858505	-114.5909823869	350145.9563703353
30250.1209866692	-114.5890597042	-6.9270706601	-114.5890597042	349185.3673309082
30250.1264866692	-114.5871423183	-6.9253765294	-114.5871423183	348220.6082311940
30250.1319866692	-114.5852302521	-6.9236034785	-114.5852302521	347251.6905925005
30250.1374866692	-114.5833235284	-6.9217515286	-114.5833235284	346278.6259861706
30250.1429866692	-114.5814221700	-6.9198207019	-114.5814221700	345301.4260325503
30250.1484866692	-114.5795261997	-6.9178110215	-114.5795261997	344320.1024015565
30250.1539866692	-114.5776356400	-6.9157225112	-114.5776356400	343334.6668122644
30250.1594866692	-114.5757505135	-6.9135551961	-114.5757505135	342345.1310330607
30250.1649866692	-114.5738708427	-6.9113091020	-114.5738708427	341351.5068809746
30250.1704866692	-114.5719966501	-6.9089842557	-114.5719966501	340353.8062225022
30250.1759866692	-114.5701279581	-6.9065806851	-114.5701279581	339352.0409721588
30250.1814866692	-114.5682647890	-6.9040984188	-114.5682647890	338346.2230931012
30250.1869866692	-114.5664071651	-6.9015374865	-114.5664071651	337336.3645970232
30250.1924866692	-114.5645551084	-6.8988979187	-114.5645551084	336322.4775443620
30250.1979866691	-114.5627086412	-6.8961797471	-114.5627086412	335304.5740425924
30250.2034866691	-114.5608677855	-6.8933830039	-114.5608677855	334282.6662480385
30250.2089866691	-114.5590325632	-6.8905077227	-114.5590325632	333256.7663642666
30250.2144866691	-114.5572029963	-6.8875539378	-114.5572029963	332226.8866430696
30250.2199866691	-114.5553791067	-6.8845216845	-114.5553791067	331193.0393834335
