Time(us)	TipPos(nm)	Force(nN)	SamplePos(nm)	TipVel(nm/s)
30250.0054866693	18.4160797586	-0.0000665628	-52.1497627296	13915601.5917921640
30250.0109866692	18.4924189510	-0.0000664213	-52.1487217871	13855024.9770763070
30250.0164866692	18.5684230745	-0.0000662810	-52.1476819242	13793863.5790865500
30250.0219866692	18.6440888920	-0.0000661417	-52.1466431377	13732111.1742332730
30250.0274866692	18.7194131358	-0.0000660035	-52.1456054242	13669762.6070991330
30250.0329866692	18.7943925133	-0.0000658664	-52.1445687804	13606813.7975913080
30250.0384866692	18.8690237129	-0.0000657303	-52.1435332030	13543261.7442038670
30250.0439866692	18.9433034100	-0.0000655953	-52.1424986887	13479104.5237562680
30250.0494866692	19.0172282729	-0.0000654614	-52.1414652342	13414341.2871459520
30250.0549866692	19.0907949689	-0.0000653285	-52.1404328363	13348972.2517725730
30250.0604866692	19.1640001697	-0.0000651967	-52.1394014917	13282998.6899153520
30250.0659866692	19.2368405575	-0.0000650659	-52.1383711972	13216422.9138594060
30250.0714866692	19.3093128304	-0.0000649362	-52.1373419495	13149248.2572652120
30250.0769866692	19.3814137083	-0.0000648076	-52.1363137456	13081479.0531528890
30250.0824866692	19.4531399380	-0.0000646800	-52.1352865821	13013120.6084838860
30250.0879866692	19.5244882985	-0.0000645534	-52.1342604559	12944179.1755254620
30250.0934866692	19.5954556064	-0.0000644280	-52.1332353638	12874661.9200114920
30250.0989866692	19.6660387203	-0.0000643035	-52.1322113027	12804576.8862089740
30250.1044866692	19.7362345460	-0.0000641802	-52.1311882695	12733932.9591116090
30250.1099866692	19.8060400408	-0.0000640578	-52.1301662611	12662739.8240045380
30250.1154866692	19.8754522175	-0.0000639365	-52.1291452743	12591007.9232177180
30250.1209866692	19.9444681489	-0.0000638163	-52.1281253060	12518748.4104717360
30250.1264866692	20.0130849713	-0.0000636971	-52.1271063532	12445973.1031338890
30250.1319866692	20.0812998879	-0.0000635789	-52.1260884129	12372694.4322299860
30250.1374866692	20.1491101723	-0.0000634618	-52.1250714819	12298925.3905459680
30250.1429866692	20.2165131710	-0.0000633457	-52.1240555573	12224679.4790819100
30250.1484866692	20.2835063065	-0.0000632306	-52.1230406359	12149970.6520737480
30250.1539866692	20.3500870791	-0.0000631165	-52.1220267149	12074813.2606183420
30250.1594866692	20.4162530694	-0.0000630035	-52.1210137912	11999221.9952196310
30250.1649866692	20.4820019396	-0.0000628915	-52.1200018618	11923211.8275648370
30250.1704866692	20.5473314351	-0.0000627805	-52.1189909238	11846797.9515638240
30250.1759866692	20.6122393853	-0.0000626706	-52.1179809742	11769995.7239725250
30250.1814866692	20.6767237045	-0.0000625616	-52.1169720100	11692820.6049085860
30250.1869866692	20.7407823921	-0.0000624537	-52.1159640284	11615288.0983431900
