Time(us)	TipPos(nm)	Force(nN)	SamplePos(nm)	TipVel(nm/s)
30250.0054866693	-35.2181965527	-0.0004095593	-63.5468303032	4706809.2912984788
30250.0109866692	-35.1924232085	-0.0004088544	-63.5456400610	4671656.1140364045
30250.0164866692	-35.1668442380	-0.0004081568	-63.5444509130	4636185.9252295299
30250.0219866692	-35.1414613778	-0.0004074666	-63.5432628559	4600400.8632579874
30250.0274866692	-35.1162763517	-0.0004067837	-63.5420758868	4564303.5159146888
30250.0329866692	-35.0912908675	-0.0004061081	-63.5408900026	4527896.9198358282
30250.0384866692	-35.0665066149	-0.0004054399	-63.5397052001	4491184.5584853431
30250.0439866692	-35.0419252631	-0.0004047790	-63.5385214763	4454170.3587439926
30250.0494866692	-35.0175484583	-0.0004041255	-63.5373388281	4416858.6860992173
30250.0549866692	-34.9933778211	-0.0004034793	-63.5361572526	4379254.3384804633
30250.0604866692	-34.9694149444	-0.0004028404	-63.5349767467	4341362.5386195993
30250.0659866692	-34.9456613911	-0.0004022089	-63.5337973074	4303188.9252212904
30250.0714866692	-34.9221186916	-0.0004015847	-63.5326189317	4264739.5427097650
30250.0769866692	-34.8987883421	-0.0004009678	-63.5314416166	4226020.8297174349
30250.0824866692	-34.8756718017	-0.0004003583	-63.5302653592	4187039.6063380823
30250.0879866692	-34.8527704912	-0.0003997561	-63.5290901565	4147803.0601902227
30250.0934866692	-34.8300857903	-0.0003991612	-63.5279160055	4108318.7313293647
30250.0989866692	-34.8076190365	-0.0003985736	-63.5267429033	4068594.4959823107
30250.1044866692	-34.7853715228	-0.0003979933	-63.5255708470	4028638.5493760891
30250.1099866692	-34.7633444960	-0.0003974202	-63.5243998337	3988459.3874594313
30250.1154866692	-34.7415391556	-0.0003968545	-63.5232298606	3948065.7877278738
30250.1209866692	-34.7199566515	-0.0003962960	-63.5220609246	3907466.7892017430
30250.1264866692	-34.6985980834	-0.0003957448	-63.5208930230	3866671.6716265678
30250.1319866692	-34.6774644993	-0.0003952009	-63.5197261529	3825689.9339268152
30250.1374866692	-34.6565568941	-0.0003946641	-63.5185603114	3784531.2720276439
30250.1429866692	-34.6358762089	-0.0003941346	-63.5173954957	3743205.5560815544
30250.1484866692	-34.6154233299	-0.0003936123	-63.5162317031	3701722.8072513239
30250.1539866692	-34.5951990879	-0.0003930971	-63.5150689306	3660093.1740629459
30250.1594866692	-34.5752042575	-0.0003925892	-63.5139071756	3618326.9084145026
30250.1649866692	-34.5554395567	-0.0003920883	-63.5127464351	3576434.3413363243
30250.1704866692	-34.5359056463	-0.0003915946	-63.5115867065	3534425.8586400235
30250.1759866692	-34.5166031301	-0.0003911080	-63.5104279870	3492311.8764269785
30250.1814866692	-34.4975325544	-0.0003906285	-63.5092702738	3450102.8166514253
30250.1869866692	-34.4786944083	-0.0003901561	-63.5081135642	3407809.0827753716
30250.1924866692	-34.4600891239	-0.0003896907	-63.5069578555	3365441.0355199934
30250.1979866691	-34.4417170763	-0.0003892322	-63.5058031449	3323008.9690055270
30250.2034866691	-34.4235785845	-0.0003887808	-63.5046494298	3280523.0871109287
30250.2089866691	-34.4056739116	-0.0003883364	-63.5034967074	3237993.4803779819
30250.2144866691	-34.3880032656	-0.0003878988	-63.5023449752	3195430.1032622936
30250.2199866691	-34.3705668005	-0.0003874682	-63.5011942303	3152842.7521530166
30250.2254866691	-34.3533646166	-0.0003870444	-63.5000444702	3110241.0438514315
30250.2309866691	-34.3363967624	-0.0003866275	-63.4988956922	3067634.3949535559
30250.2364866691	-34.3196632348	-0.0003862174	-63.4977478938	3025032.0018911385
30250.2419866691	-34.3031639815	-0.0003858140	-63.4966010721	2982442.8219306907
30250.2474866691	-34.2868989012	-0.0003854174	-63.4954552247	2939875.5550519000
30250.2529866691	-34.2708678459	-0.0003850275	-63.4943103490	2897338.6268384908
30250.2584866691	-34.2550706223	-0.0003846443	-63.4931664423	2854840.1723858323
30250.2639866691	-34.2395069930	-0.0003842677	-63.4920235021	2812388.0213503288
30250.2694866691	-34.2241766790	-0.0003838978	-63.4908815258	2769989.6841506748
30250.2749866691	-34.2090793606	-0.0003835344	-63.4897405109	2727652.3392983107
30250.2804866691	-34.1942146802	-0.0003831775	-63.4886004548	2685382.8220070591
30250.2859866691	-34.1795822434	-0.0003828272	-63.4874613549	2643187.6140645519
30250.2914866691	-34.1651816216	-0.0003824833	-63.4863232088	2601072.8350354559
30250.2969866691	-34.1510123533	-0.0003821458	-63.4851860139	2559044.2346780649
