Time(us)	TipPos(nm)	Force(nN)	SamplePos(nm)	TipVel(nm/s)
30250.0054866693	-119.5949245423	-6.5984263723	-119.5949245423	368464.6713748793
30250.0109866692	-119.5929008279	-6.5983927881	-119.5929008279	367589.8253461094
30250.0164866692	-119.5908819394	-6.5982800570	-119.5908819394	366710.5894668765
30250.0219866692	-119.5888679010	-6.5980881805	-119.5888679010	365826.9742370152
30250.0274866692	-119.5868587367	-6.5978171609	-119.5868587367	364938.9902086207
30250.0329866692	-119.5848544704	-6.5974670013	-119.5848544704	364046.6479862047
30250.0384866692	-119.5828551261	-6.5970377059	-119.5828551261	363149.9582263848
30250.0439866692	-119.5808607278	-6.5965292799	-119.5808607278	362248.9316374683
30250.0494866692	-119.5788712991	-6.5959417294	-119.5788712991	361343.5789799732
30250.0549866692	-119.5768868640	-6.5952750613	-119.5768868640	360433.9110655392
30250.0604866692	-119.5749074460	-6.5945292836	-119.5749074460	359519.9387578592
30250.0659866692	-119.5729330688	-6.5937044053	-119.5729330688	358601.6729718009
30250.0714866692	-119.5709637560	-6.5928004362	-119.5709637560	357679.1246734060
30250.0769866692	-119.5689995310	-6.5918173870	-119.5689995310	356752.3048797361
30250.0824866692	-119.5670404175	-6.5907552696	-119.5670404175	355821.2246592328
30250.0879866692	-119.5650864387	-6.5896140965	-119.5650864387	354885.8951308907
30250.0934866692	-119.5631376180	-6.5883938815	-119.5631376180	353946.3274648820
30250.0989866692	-119.5611939787	-6.5870946391	-119.5611939787	353002.5328817242
30250.1044866692	-119.5592555439	-6.5857163848	-119.5592555439	352054.5226522298
30250.1099866692	-119.5573223369	-6.5842591352	-119.5573223369	351102.3080978174
30250.1154866692	-119.5553943806	-6.5827229074	-119.5553943806	350145.9005898907
30250.1209866692	-119.5534716982	-6.5811077201	-119.5534716982	349185.3115504589
30250.1264866692	-119.5515543126	-6.5794135923	-119.5515543126	348220.5524507399
30250.1319866692	-119.5496422467	-6.5776405444	-119.5496422467	347251.6348120409
30250.1374866692	-119.5477355234	-6.5757885976	-119.5477355234	346278.5702057053
30250.1429866692	-119.5458341653	-6.5738577739	-119.5458341653	345301.3702520786
30250.1484866692	-119.5439381953	-6.5718480963	-119.5439381953	344320.0466210783
30250.1539866692	-119.5420476358	-6.5697595890	-119.5420476358	343334.6110317807
30250.1594866692	-119.5401625097	-6.5675922769	-119.5401625097	342345.0752525714
30250.1649866692	-119.5382828392	-6.5653461858	-119.5382828392	341351.4511004791
30250.1704866692	-119.5364086470	-6.5630213425	-119.5364086470	340353.7504419989
30250.1759866692	-119.5345399553	-6.5606177749	-119.5345399553	339351.9851916481
30250.1814866692	-119.5326767865	-6.5581355116	-119.5326767865	338346.1673126859
30250.1869866692	-119.5308191628	-6.5555745823	-119.5308191628	337336.3088165480
30250.1924866692	-119.5289671064	-6.5529350175	-119.5289671064	336322.4217639303
30250.1979866691	-119.5271206395	-6.5502168488	-119.5271206395	335304.5182619991
30250.2034866691	-119.5252797841	-6.5474201086	-119.5252797841	334282.6104673345
30250.2089866691	-119.5234445622	-6.5445448304	-119.5234445622	333256.7105835555
30250.2144866691	-119.5216149956	-6.5415910485	-119.5216149956	332226.8308624554
30250.2199866691	-119.5197911063	-6.5385587981	-119.5197911063	331192.9836026569
30250.2254866691	-119.5179729160	-6.5354481155	-119.5179729160	330155.1811508565
30250.2309866691	-119.5161604464	-6.5322590378	-119.5161604464	329113.4359002729
30250.2364866691	-119.5143537192	-6.5289916031	-119.5143537192	328067.7602922971
30250.2419866691	-119.5125527560	-6.5256458504	-119.5125527560	327018.1668146321
30250.2474866691	-119.5107575782	-6.5222218197	-119.5107575782	325964.6680010917
30250.2529866691	-119.5089682073	-6.5187195519	-119.5089682073	324907.2764331456
30250.2584866691	-119.5071846647	-6.5151390888	-119.5071846647	323846.0047382654
30250.2639866691	-119.5054069717	-6.5114804731	-119.5054069717	322780.8655907559
30250.2694866691	-119.5036351495	-6.5077437486	-119.5036351495	321711.8717104081
30250.2749866691	-119.5018692192	-6.5039289599	-119.5018692192	320639.0358634277
30250.2804866691	-119.5001092020	-6.5000361525	-119.5001092020	319562.3708618201
30250.2859866691	-119.4983551188	-6.4960653729	-119.4983551188	318481.8895635906
30250.2914866691	-119.4966069906	-6.4920166685	-119.4966069906	317397.6048714052
30250.2969866691	-119.4948648384	-6.4878900878	-119.4948648384	316309.5297341400
30250.3024866691	-119.4931286828	-6.4836856799	-119.4931286828	315217.6771467775
30250.3079866691	-119.4913985447	-6.4794034951	-119.4913985447	314122.0601479231
30250.3134866691	-119.4896744446	-6.4750435845	-119.4896744446	313022.6918213610
30250.3189866691	-119.4879564033	-6.4706060003	-119.4879564033	311919.5852962569
30250.3244866691	-119.4862444411	-6.4660907953	-119.4862444411	310812.7537457123
30250.3299866691	-119.4845385786	-6.4614980235	-119.4845385786	309702.2103883129
30250.3354866691	-119.4828388361	-6.4568277398	-119.4828388361	308587.9684857551
30250.3409866691	-119.4811452339	-6.4520800000	-119.4811452339	307470.0413450131
30250.3464866691	-119.4794577922	-6.4472548606	-119.4794577922	306348.4423166847
30250.3519866691	-119.4777765313	-6.4423523794	-119.4777765313	305223.1847948901
30250.3574866691	-119.4761014711	-6.4373726150	-119.4761014711	304094.2822180992
30250.3629866691	-119.4744326317	-6.4323156267	-119.4744326317	302961.7480673697
30250.3684866691	-119.4727700329	-6.4271814749	-119.4727700329	301825.5958678001
30250.3739866691	-119.4711136948	-6.4219702211	-119.4711136948	300685.8391882175
30250.3794866691	-119.4694636369	-6.4166819274	-119.4694636369	299542.4916385895
30250.3849866691	-119.4678198792	-6.4113166569	-119.4678198792	298395.5668738537
30250.3904866690	-119.4661824411	-6.4058744738	-119.4661824411	297245.0785905060
30250.3959866690	-119.4645513422	-6.4003554430	-119.4645513422	296091.0405282495
30250.4014866690	-119.4629266020	-6.3947596305	-119.4629266020	294933.4664688626
30250.4069866690	-119.4613082399	-6.3890871030	-119.4613082399	293772.3702358867
30250.4124866690	-119.4596962753	-6.3833379284	-119.4596962753	292607.7656958680
30250.4179866690	-119.4580907274	-6.3775121752	-119.4580907274	291439.6667568049
30250.4234866690	-119.4564916153	-6.3716099131	-119.4564916153	290268.0873676329
30250.4289866690	-119.4548989582	-6.3656312125	-119.4548989582	289093.0415200842
30250.4344866690	-119.4533127751	-6.3595761449	-119.4533127751	287914.5432471365
30250.4399866690	-119.4517330848	-6.3534447825	-119.4517330848	286732.6066219808
30250.4454866690	-119.4501599064	-6.3472371986	-119.4501599064	285547.2457598796
30250.4509866690	-119.4485932586	-6.3409534673	-119.4485932586	284358.4748169304
30250.4564866690	-119.4470331600	-6.3345936637	-119.4470331600	283166.3079894410
30250.4619866690	-119.4454796293	-6.3281578636	-119.4454796293	281970.7595141388
30250.4674866690	-119.4439326851	-6.3216461440	-119.4439326851	280771.8436690999
30250.4729866690	-119.4423923459	-6.3150585826	-119.4423923459	279569.5747715807
30250.4784866690	-119.4408586300	-6.3083952581	-119.4408586300	278363.9671797699
30250.4839866690	-119.4393315557	-6.3016562501	-119.4393315557	277155.0352910359
30250.4894866690	-119.4378111414	-6.2948416390	-119.4378111414	275942.7935428550
30250.4949866690	-119.4362974050	-6.2879515063	-119.4362974050	274727.2564117784
30250.5004866690	-119.4347903648	-6.2809859342	-119.4347903648	273508.4384143619
30250.5059866690	-119.4332900387	-6.2739450059	-119.4332900387	272286.3541053069
30250.5114866690	-119.4317964447	-6.2668288054	-119.4317964447	271061.0180796272
30250.5169866690	-119.4303096005	-6.2596374179	-119.4303096005	269832.4449704828
30250.5224866690	-119.4288295240	-6.2523709291	-119.4288295240	268600.6494495913
30250.5279866690	-119.4273562328	-6.2450294258	-119.4273562328	267365.6462274322
30250.5334866690	-119.4258897444	-6.2376129957	-119.4258897444	266127.4500531482
30250.5389866690	-119.4244300765	-6.2301217274	-119.4244300765	264886.0757126790
30250.5444866690	-119.4229772465	-6.2225557103	-119.4229772465	263641.5380310417
30250.5499866690	-119.4215312716	-6.2149150348	-119.4215312716	262393.8518704648
30250.5554866690	-119.4200921692	-6.2071997922	-119.4200921692	261143.0321317338
30250.5609866690	-119.4186599564	-6.1994100745	-119.4186599564	259889.0937519164
30250.5664866690	-119.4172346504	-6.1915459749	-119.4172346504	258632.0517063280
30250.5719866690	-119.4158162682	-6.1836075872	-119.4158162682	257371.9210066694
30250.5774866690	-119.4144048267	-6.1755950062	-119.4144048267	256108.7167013391
30250.5829866689	-119.4130003427	-6.1675083276	-119.4130003427	254842.4538758434
30250.5884866689	-119.4116028331	-6.1593476480	-119.4116028331	253573.1476524873
30250.5939866689	-119.4102123146	-6.1511130648	-119.4102123146	252300.8131891357
30250.5994866689	-119.4088288037	-6.1428046764	-119.4088288037	251025.4656809691
30250.6049866689	-119.4074523169	-6.1344225820	-119.4074523169	249747.1203576921
30250.6104866689	-119.4060828707	-6.1259668818	-119.4060828707	248465.7924862227
30250.6159866689	-119.4047204815	-6.1174376766	-119.4047204815	247181.4973683143
30250.6214866689	-119.4033651655	-6.1088350684	-119.4033651655	245894.2503409681
30250.6269866689	-119.4020169390	-6.1001591598	-119.4020169390	244604.0667766399
30250.6324866689	-119.4006758179	-6.0914100546	-119.4006758179	243310.9620832410
30250.6379866689	-119.3993418183	-6.0825878571	-119.3993418183	242014.9517034128
30250.6434866689	-119.3980149563	-6.0736926727	-119.3980149563	240716.0511140124
30250.6489866689	-119.3966952475	-6.0647246077	-119.3966952475	239414.2758271424
30250.6544866689	-119.3953827078	-6.0556837692	-119.3953827078	238109.6413886059
30250.6599866689	-119.3940773528	-6.0465702651	-119.3940773528	236802.1633792453
30250.6654866689	-119.3927791981	-6.0373842043	-119.3927791981	235491.8574122578
30250.6709866689	-119.3914882593	-6.0281256964	-119.3914882593	234178.7391359824
30250.6764866689	-119.3902045517	-6.0187948521	-119.3902045517	232862.8242324568
30250.6819866689	-119.3889280907	-6.0093917827	-119.3889280907	231544.1284161746
30250.6874866689	-119.3876588915	-5.9999166006	-119.3876588915	230222.6674350148
30250.6929866689	-119.3863969693	-5.9903694190	-119.3863969693	228898.4570705555
30250.6984866689	-119.3851423392	-5.9807503517	-119.3851423392	227571.5131367279
30250.7039866689	-119.3838950161	-5.9710595138	-119.3838950161	226241.8514802268
30250.7094866689	-119.3826550149	-5.9612970209	-119.3826550149	224909.4879797916
30250.7149866689	-119.3814223504	-5.9514629896	-119.3814223504	223574.4385472366
30250.7204866689	-119.3801970374	-5.9415575374	-119.3801970374	222236.7191262151
30250.7259866689	-119.3789790905	-5.9315807826	-119.3789790905	220896.3456914891
30250.7314866689	-119.3777685242	-5.9215328443	-119.3777685242	219553.3342499662
30250.7369866689	-119.3765653530	-5.9114138424	-119.3765653530	218207.7008409089
30250.7424866689	-119.3753695913	-5.9012238979	-119.3753695913	216859.4615329325
30250.7479866689	-119.3741812533	-5.8909631325	-119.3741812533	215508.6324279368
30250.7534866689	-119.3730003532	-5.8806316686	-119.3730003532	214155.2296581053
30250.7589866689	-119.3718269052	-5.8702296296	-119.3718269052	212799.2693854918
30250.7644866689	-119.3706609232	-5.8597571399	-119.3706609232	211440.7678026408
30250.7699866688	-119.3695024212	-5.8492143244	-119.3695024212	210079.7411342458
30250.7754866688	-119.3683514131	-5.8386013090	-119.3683514131	208716.2056335221
30250.7809866688	-119.3672079124	-5.8279182206	-119.3672079124	207350.1775840785
30250.7864866688	-119.3660719330	-5.8171651866	-119.3660719330	205981.6732994927
30250.7919866688	-119.3649434883	-5.8063423355	-119.3649434883	204610.7091220816
30250.7974866688	-119.3638225919	-5.7954497965	-119.3638225919	203237.3014246467
30250.8029866688	-119.3627092572	-5.7844876998	-119.3627092572	201861.4666085229
30250.8084866688	-119.3616034973	-5.7734561762	-119.3616034973	200483.2211048073
30250.8139866688	-119.3605053256	-5.7623553574	-119.3605053256	199102.5813725050
30250.8194866688	-119.3594147552	-5.7511853761	-119.3594147552	197719.5638992520
30250.8249866688	-119.3583317990	-5.7399463657	-119.3583317990	196334.1852014172
30250.8304866688	-119.3572564701	-5.7286384603	-119.3572564701	194946.4618233788
30250.8359866688	-119.3561887812	-5.7172617950	-119.3561887812	193556.4103381441
30250.8414866688	-119.3551287451	-5.7058165057	-119.3551287451	192164.0473453878
30250.8469866688	-119.3540763744	-5.6943027290	-119.3540763744	190769.3894732078
30250.8524866688	-119.3530316818	-5.6827206025	-119.3530316818	189372.4533769850
30250.8579866688	-119.3519946797	-5.6710702644	-119.3519946797	187973.2557390767
30250.8634866688	-119.3509653805	-5.6593518539	-119.3509653805	186571.8132686099
30250.8689866688	-119.3499437965	-5.6475655110	-119.3499437965	185168.1427030317
30250.8744866688	-119.3489299398	-5.6357113764	-119.3489299398	183762.2608044885
30250.8799866688	-119.3479238227	-5.6237895916	-119.3479238227	182354.1843621031
30250.8854866688	-119.3469254570	-5.6118002991	-119.3469254570	180943.9301918696
30250.8909866688	-119.3459348548	-5.5997436420	-119.3459348548	179531.5151356214
