Time(us)	TipPos(nm)	Force(nN)	SamplePos(nm)	TipVel(nm/s)
30250.0054866693	-94.7728646042	-8.3282413852	-94.7728646042	368464.9502663849
30250.0109866692	-94.7708408883	-8.3282077861	-94.7708408883	367590.1042377272
30250.0164866692	-94.7688219983	-8.3280950402	-94.7688219983	366710.8683581662
30250.0219866692	-94.7668079583	-8.3279031488	-94.7668079583	365827.2531281886
30250.0274866692	-94.7647987924	-8.3276321142	-94.7647987924	364939.2690997780
30250.0329866692	-94.7627945247	-8.3272819397	-94.7627945247	364046.9268772950
30250.0384866692	-94.7607951789	-8.3268526294	-94.7607951789	363150.2371174083
30250.0439866692	-94.7588007790	-8.3263441885	-94.7588007790	362249.2105283774
30250.0494866692	-94.7568113488	-8.3257566231	-94.7568113488	361343.8578707667
30250.0549866692	-94.7548269121	-8.3250899401	-94.7548269121	360434.1899563222
30250.0604866692	-94.7528474926	-8.3243441475	-94.7528474926	359520.2176486287
30250.0659866692	-94.7508731138	-8.3235192543	-94.7508731138	358601.9518625587
30250.0714866692	-94.7489037995	-8.3226152702	-94.7489037995	357679.4035640481
30250.0769866692	-94.7469395730	-8.3216322061	-94.7469395730	356752.5837703657
30250.0824866692	-94.7449804579	-8.3205700738	-94.7449804579	355821.5035498508
30250.0879866692	-94.7430264776	-8.3194288858	-94.7430264776	354886.1740214984
30250.0934866692	-94.7410776554	-8.3182086559	-94.7410776554	353946.6063554810
30250.0989866692	-94.7391340145	-8.3169093986	-94.7391340145	353002.8117722108
30250.1044866692	-94.7371955782	-8.3155311294	-94.7371955782	352054.8015426060
30250.1099866692	-94.7352623696	-8.3140738648	-94.7352623696	351102.5869880809
30250.1154866692	-94.7333344119	-8.3125376222	-94.7333344119	350146.1794801467
30250.1209866692	-94.7314117280	-8.3109224199	-94.7314117280	349185.5904407094
30250.1264866692	-94.7294943408	-8.3092282772	-94.7294943408	348220.8313409850
30250.1319866692	-94.7275822734	-8.3074552144	-94.7275822734	347251.9137021775
