Time(us)	TipPos(nm)	Force(nN)	SamplePos(nm)	TipVel(nm/s)
30250.0054866693	-82.4606727063	-0.0221615348	-86.1389553369	1474817.2168127529
30250.0109866692	-82.4525809676	-0.0220880429	-86.1373102077	1468736.6485037457
30250.0164866692	-82.4445227123	-0.0220152761	-86.1356667206	1462643.9895042679
30250.0219866692	-82.4364979996	-0.0219432277	-86.1340248707	1456541.5016902410
30250.0274866692	-82.4285068757	-0.0218718904	-86.1323846529	1450431.6136929034
30250.0329866692	-82.4205493731	-0.0218012572	-86.1307460621	1444316.9143547118
30250.0384866692	-82.4126255093	-0.0217313209	-86.1291090936	1438200.1454891649
30250.0439866692	-82.4047352864	-0.0216620742	-86.1274737422	1432084.1939862091
30250.0494866692	-82.3968786900	-0.0215935099	-86.1258400030	1425972.0832829389
30250.0549866692	-82.3890556890	-0.0215256206	-86.1242078712	1419866.9642270030
30250.0604866692	-82.3812662343	-0.0214583987	-86.1225773419	1413772.1053828103
30250.0659866692	-82.3735102585	-0.0213918368	-86.1209484102	1407690.8827980962
30250.0714866692	-82.3657876754	-0.0213259272	-86.1193210712	1401626.7692745782
30250.0769866692	-82.3580983793	-0.0212606621	-86.1176953202	1395583.3231744361
30250.0824866692	-82.3504422448	-0.0211960337	-86.1160711524	1389564.1768272766
30250.0879866692	-82.3428191263	-0.0211320341	-86.1144485629	1383573.0245450507
30250.0934866692	-82.3352288577	-0.0210686553	-86.1128275470	1377613.6103141282
30250.0989866692	-82.3276712521	-0.0210058891	-86.1112081000	1371689.7152005706
30250.1044866692	-82.3201461018	-0.0209437273	-86.1095902172	1365805.1445170327
30250.1099866692	-82.3126531781	-0.0208821615	-86.1079738939	1359963.7147943622
30250.1154866692	-82.3051922314	-0.0208211835	-86.1063591253	1354169.2406122354
30250.1209866692	-82.2977629910	-0.0207607847	-86.1047459070	1348425.5213217703
30250.1264866692	-82.2903651655	-0.0207009564	-86.1031342342	1342736.3277378089
30250.1319866692	-82.2829984429	-0.0206416901	-86.1015241023	1337105.3888163439
30250.1374866692	-82.2756624907	-0.0205829770	-86.0999155067	1331536.3783963127
30250.1429866692	-82.2683569568	-0.0205248083	-86.0983084429	1326032.9020235555
30250.1484866692	-82.2610814691	-0.0204671751	-86.0967029064	1320598.4839379366
