Time(us)	TipPos(nm)	Force(nN)	SamplePos(nm)	TipVel(nm/s)
30250.0054866693	79.2225534349	-0.0000248456	-36.4057502384	36372111.2664203940
30250.0109866692	79.4222730437	-0.0000247605	-36.4049178347	36271525.7551070380
30250.0164866692	79.6214401746	-0.0000246761	-36.4040865452	36171169.4618327690
30250.0219866692	79.8200561045	-0.0000245923	-36.4032563660	36071047.0968464090
30250.0274866692	80.0181221302	-0.0000245092	-36.4024272930	35971161.5637584030
30250.0329866692	80.2156395587	-0.0000244267	-36.4015993222	35871513.9588499220
30250.0384866692	80.4126096970	-0.0000243449	-36.4007724496	35772103.5767149330
30250.0439866692	80.6090338426	-0.0000242637	-36.3999466714	35672927.9222581830
30250.0494866692	80.8049132733	-0.0000241831	-36.3991219835	35573982.7290609030
30250.0549866692	81.0002492380	-0.0000241032	-36.3982983821	35475261.9839576040
30250.0604866692	81.1950429467	-0.0000240239	-36.3974758631	35376757.9576715680
30250.0659866692	81.3892955616	-0.0000239452	-36.3966544228	35278461.2416502910
30250.0714866692	81.5830081877	-0.0000238671	-36.3958340573	35180360.7907185410
30250.0769866692	81.7761818640	-0.0000237896	-36.3950147628	35082443.9714152440
30250.0824866692	81.9688175552	-0.0000237127	-36.3941965354	34984696.6159724670
30250.0879866692	82.1609161431	-0.0000236363	-36.3933793712	34887103.0815829260
30250.0934866692	82.3524784189	-0.0000235606	-36.3925632666	34789646.3149007780
30250.0989866692	82.5435050756	-0.0000234854	-36.3917482177	34692307.9213373810
30250.1044866692	82.7339967010	-0.0000234108	-36.3909342208	34595068.2389934960
30250.1099866692	82.9239537707	-0.0000233368	-36.3901212722	34497906.4169471490
30250.1154866692	83.1133766420	-0.0000232633	-36.3893093681	34400800.4978113030
30250.1209866692	83.3022655481	-0.0000231903	-36.3884985048	34303727.5037534310
30250.1264866692	83.4906205929	-0.0000231180	-36.3876886787	34206663.5261406150
30250.1319866692	83.6784417458	-0.0000230461	-36.3868798861	34109583.8183396090
30250.1374866692	83.8657288378	-0.0000229748	-36.3860721233	34012462.8910576250
30250.1429866692	84.0524815575	-0.0000229041	-36.3852653867	33915274.6104395910
30250.1484866692	84.2386994480	-0.0000228338	-36.3844596728	33817992.2979051100
30250.1539866692	84.4243819041	-0.0000227641	-36.3836549778	33720588.8318719190
30250.1594866692	84.6095281704	-0.0000226949	-36.3828512983	33623036.7506926060
30250.1649866692	84.7941373395	-0.0000226262	-36.3820486306	33525308.3566432190
30250.1704866692	84.9782083514	-0.0000225580	-36.3812469712	33427375.8203287240
30250.1759866692	85.1617399927	-0.0000224904	-36.3804463167	33329211.2852594930
30250.1814866692	85.3447308970	-0.0000224232	-36.3796466634	33230786.9722990320
30250.1869866692	85.5271795458	-0.0000223565	-36.3788480079	33132075.2834860570
30250.1924866692	85.7090842696	-0.0000222904	-36.3780503468	33033048.9047694020
30250.1979866691	85.8904432499	-0.0000222247	-36.3772536765	32933680.9075290600
30250.2034866691	86.0712545216	-0.0000221595	-36.3764579936	32833944.8481857400
30250.2089866691	86.2515159760	-0.0000220948	-36.3756632947	32733814.8658308310
30250.2144866691	86.4312253644	-0.0000220306	-36.3748695763	32633265.7774250990
30250.2199866691	86.6103803021	-0.0000219668	-36.3740768352	32532273.1700123660
30250.2254866691	86.7889782727	-0.0000219035	-36.3732850678	32430813.4899730940
30250.2309866691	86.9670166333	-0.0000218407	-36.3724942709	32328864.1286010260
30250.2364866691	87.1444926202	-0.0000217784	-36.3717044411	32226403.5041191760
30250.2419866691	87.3214033543	-0.0000217165	-36.3709155750	32123411.1393988650
30250.2474866691	87.4977458479	-0.0000216551	-36.3701276694	32019867.7354219440
30250.2529866691	87.6735170108	-0.0000215941	-36.3693407209	31915755.2400857960
30250.2584866691	87.8487136582	-0.0000215336	-36.3685547262	31811056.9120148790
30250.2639866691	88.0233325174	-0.0000214736	-36.3677696822	31705757.3794240500
30250.2694866691	88.1973702358	-0.0000214140	-36.3669855855	31599842.6934304420
30250.2749866691	88.3708233888	-0.0000213548	-36.3662024329	31493300.3760240530
30250.2804866691	88.5436884881	-0.0000212961	-36.3654202212	31386119.4622135830
30250.2859866691	88.7159619902	-0.0000212379	-36.3646389472	31278290.5364207480
30250.2914866691	88.8876403048	-0.0000211801	-36.3638586076	31169805.7626233320
30250.2969866691	89.0587198038	-0.0000211227	-36.3630791994	31060658.9088406230
30250.3024866691	89.2291968300	-0.0000210657	-36.3623007192	30950845.3651292850
30250.3079866691	89.3990677063	-0.0000210092	-36.3615231641	30840362.1552593300
30250.3134866691	89.5683287444	-0.0000209531	-36.3607465309	30729207.9424416720
30250.3189866691	89.7369762541	-0.0000208974	-36.3599708164	30617383.0284773630
30250.3244866691	89.9050065520	-0.0000208422	-36.3591960175	30504889.3468128820
30250.3299866691	90.0724159708	-0.0000207874	-36.3584221312	30391730.4491488930
30250.3354866691	90.2392008678	-0.0000207330	-36.3576491544	30277911.4860089050
30250.3409866691	90.4053576338	-0.0000206790	-36.3568770839	30163439.1811264530
30250.3464866691	90.5708827017	-0.0000206254	-36.3561059169	30048321.7997984440
30250.3519866691	90.7357725545	-0.0000205723	-36.3553356502	29932569.1113931390
30250.3574866691	90.9000237340	-0.0000205195	-36.3545662809	29816192.3459993750
30250.3629866691	91.0636328483	-0.0000204672	-36.3537978059	29699204.1456015820
30250.3684866691	91.2265965792	-0.0000204153	-36.3530302222	29581618.5098744220
30250.3739866691	91.3889116902	-0.0000203638	-36.3522635269	29463450.7365930450
30250.3794866691	91.5505750326	-0.0000203126	-36.3514977169	29344717.3573014550
30250.3849866691	91.7115835526	-0.0000202619	-36.3507327895	29225436.0680937690
30250.3904866690	91.8719342974	-0.0000202116	-36.3499687416	29105625.6561015920
30250.3959866690	92.0316244205	-0.0000201617	-36.3492055702	28985305.9216015530
30250.4014866690	92.1906511879	-0.0000201121	-36.3484432726	28864497.5963760170
30250.4069866690	92.3490119819	-0.0000200630	-36.3476818458	28743222.2584890240
30250.4124866690	92.5067043063	-0.0000200142	-36.3469212869	28621502.2436944950
30250.4179866690	92.6637257898	-0.0000199658	-36.3461615931	28499360.5541473660
30250.4234866690	92.8200741897	-0.0000199178	-36.3454027616	28376820.7642475890
30250.4289866690	92.9757473943	-0.0000198702	-36.3446447893	28253906.9244931940
